node,z,head,psi,theta,K,C,flux,sink,kappa,v/KsTop,temp,time
16,-15,-1150.842,7.048249127,0.1728,7.33E-05,3.79E-05,0.002878,0,-1,0.000267,20,0
16,-15,-1150.332,7.047805875,0.1729,7.34E-05,3.79E-05,0.002876,0,-1,0.000266,20,0.1
16,-15,-1149.83,7.047369384,0.1729,7.35E-05,3.79E-05,0.002874,0,-1,0.000266,20,0.2
16,-15,-1149.335,7.046938793,0.1729,7.36E-05,3.80E-05,0.002873,0,-1,0.000266,20,0.3
16,-15,-1148.849,7.046515851,0.1729,7.37E-05,3.80E-05,0.002872,0,-1,0.000266,20,0.4
16,-15,-1148.371,7.046099695,0.1729,7.38E-05,3.80E-05,0.002872,0,-1,0.000266,20,0.5
16,-15,-1147.9,7.045689465,0.173,7.39E-05,3.80E-05,0.002872,0,-1,0.000266,20,0.6
16,-15,-1147.435,7.045284295,0.173,7.40E-05,3.80E-05,0.002873,0,-1,0.000266,20,0.7
16,-15,-1146.98,7.04488768,0.173,7.41E-05,3.81E-05,0.002875,0,-1,0.000266,20,0.8
16,-15,-1146.529,7.044494396,0.173,7.42E-05,3.81E-05,0.002876,0,-1,0.000266,20,0.9
16,-15,-1146.085,7.044107066,0.173,7.43E-05,3.81E-05,0.002878,0,-1,0.000267,20,1
16,-15,-1145.645,7.043723076,0.173,7.44E-05,3.81E-05,0.002881,0,-1,0.000267,20,1.1
16,-15,-1145.21,7.043343305,0.1731,7.45E-05,3.82E-05,0.002883,0,-1,0.000267,20,1.2
16,-15,-1144.779,7.042966884,0.1731,7.46E-05,3.82E-05,0.002886,0,-1,0.000267,20,1.3
16,-15,-1144.35,7.042592069,0.1731,7.47E-05,3.82E-05,0.002888,0,-1,0.000267,20,1.4
16,-15,-1143.923,7.042218862,0.1731,7.48E-05,3.82E-05,0.002891,0,-1,0.000268,20,1.5
16,-15,-1143.499,7.041848139,0.1731,7.49E-05,3.82E-05,0.002894,0,-1,0.000268,20,1.6
16,-15,-1143.076,7.041478153,0.1732,7.50E-05,3.83E-05,0.002897,0,-1,0.000268,20,1.7
16,-15,-1142.655,7.041109781,0.1732,7.51E-05,3.83E-05,0.0029,0,-1,0.000269,20,1.8
16,-15,-1142.233,7.040740397,0.1732,7.51E-05,3.83E-05,0.002903,0,-1,0.000269,20,1.9
16,-15,-1141.813,7.040372629,0.1732,7.52E-05,3.83E-05,0.002906,0,-1,0.000269,20,2
16,-15,-1141.394,7.040005601,0.1732,7.53E-05,3.83E-05,0.002909,0,-1,0.000269,20,2.1
16,-15,-1140.974,7.039637563,0.1732,7.54E-05,3.84E-05,0.002912,0,-1,0.00027,20,2.2
16,-15,-1140.555,7.039270265,0.1733,7.55E-05,3.84E-05,0.002915,0,-1,0.00027,20,2.3
16,-15,-1140.136,7.038902833,0.1733,7.56E-05,3.84E-05,0.002919,0,-1,0.00027,20,2.4
16,-15,-1139.717,7.038535265,0.1733,7.57E-05,3.84E-05,0.002922,0,-1,0.000271,20,2.5
16,-15,-1139.298,7.038167562,0.1733,7.58E-05,3.85E-05,0.002925,0,-1,0.000271,20,2.6
16,-15,-1138.878,7.037798846,0.1733,7.59E-05,3.85E-05,0.002928,0,-1,0.000271,20,2.7
16,-15,-1138.458,7.037429994,0.1733,7.60E-05,3.85E-05,0.002932,0,-1,0.000271,20,2.8
16,-15,-1138.038,7.037061006,0.1734,7.61E-05,3.85E-05,0.002935,0,-1,0.000272,20,2.9
16,-15,-1137.618,7.036691882,0.1734,7.61E-05,3.85E-05,0.002938,0,-1,0.000272,20,3
16,-15,-1137.197,7.036321742,0.1734,7.62E-05,3.86E-05,0.002941,0,-1,0.000272,20,3.1
16,-15,-1136.776,7.035951465,0.1734,7.63E-05,3.86E-05,0.002945,0,-1,0.000273,20,3.2
16,-15,-1136.354,7.03558017,0.1734,7.64E-05,3.86E-05,0.002948,0,-1,0.000273,20,3.3
16,-15,-1135.932,7.035208738,0.1734,7.65E-05,3.86E-05,0.002951,0,-1,0.000273,20,3.4
16,-15,-1135.51,7.034837168,0.1735,7.66E-05,3.86E-05,0.002955,0,-1,0.000274,20,3.5
16,-15,-1135.087,7.034464579,0.1735,7.67E-05,3.87E-05,0.002958,0,-1,0.000274,20,3.6
16,-15,-1134.664,7.034091851,0.1735,7.68E-05,3.87E-05,0.002961,0,-1,0.000274,20,3.7
16,-15,-1134.24,7.033718102,0.1735,7.69E-05,3.87E-05,0.002965,0,-1,0.000275,20,3.8
16,-15,-1133.815,7.033343332,0.1735,7.70E-05,3.87E-05,0.002968,0,-1,0.000275,20,3.9
16,-15,-1133.391,7.032969303,0.1735,7.71E-05,3.88E-05,0.002972,0,-1,0.000275,20,4
16,-15,-1132.966,7.032594252,0.1736,7.72E-05,3.88E-05,0.002975,0,-1,0.000275,20,4.1
16,-15,-1132.54,7.032218177,0.1736,7.73E-05,3.88E-05,0.002978,0,-1,0.000276,20,4.2
16,-15,-1132.115,7.031842844,0.1736,7.74E-05,3.88E-05,0.002982,0,-1,0.000276,20,4.3
16,-15,-1131.688,7.031465602,0.1736,7.74E-05,3.88E-05,0.002985,0,-1,0.000276,20,4.4
16,-15,-1131.261,7.031088219,0.1736,7.75E-05,3.89E-05,0.002989,0,-1,0.000277,20,4.5
16,-15,-1130.834,7.030710693,0.1736,7.76E-05,3.89E-05,0.002992,0,-1,0.000277,20,4.6
16,-15,-1130.407,7.030333024,0.1737,7.77E-05,3.89E-05,0.002996,0,-1,0.000277,20,4.7
16,-15,-1129.979,7.029954327,0.1737,7.78E-05,3.89E-05,0.002999,0,-1,0.000278,20,4.8
16,-15,-1129.552,7.029576373,0.1737,7.79E-05,3.89E-05,0.003003,0,-1,0.000278,20,4.9
16,-15,-1129.124,7.02919739,0.1737,7.80E-05,3.90E-05,0.003007,0,-1,0.000278,20,5
16,-15,-1128.695,7.028817377,0.1737,7.81E-05,3.90E-05,0.00301,0,-1,0.000279,20,5.1
16,-15,-1128.266,7.02843722,0.1737,7.82E-05,3.90E-05,0.003014,0,-1,0.000279,20,5.2
16,-15,-1127.838,7.028057805,0.1738,7.83E-05,3.90E-05,0.003018,0,-1,0.000279,20,5.3
16,-15,-1127.409,7.027677359,0.1738,7.84E-05,3.91E-05,0.003021,0,-1,0.00028,20,5.4
16,-15,-1126.98,7.027296768,0.1738,7.85E-05,3.91E-05,0.003025,0,-1,0.00028,20,5.5
16,-15,-1126.551,7.026916032,0.1738,7.86E-05,3.91E-05,0.003029,0,-1,0.00028,20,5.6
16,-15,-1126.122,7.026535151,0.1738,7.87E-05,3.91E-05,0.003033,0,-1,0.000281,20,5.7
16,-15,-1125.693,7.026154125,0.1738,7.88E-05,3.91E-05,0.003036,0,-1,0.000281,20,5.8
16,-15,-1125.264,7.025772954,0.1739,7.88E-05,3.92E-05,0.00304,0,-1,0.000282,20,5.9
16,-15,-1124.835,7.025391637,0.1739,7.89E-05,3.92E-05,0.003044,0,-1,0.000282,20,6
16,-15,-1124.406,7.025010175,0.1739,7.90E-05,3.92E-05,0.003048,0,-1,0.000282,20,6.1
16,-15,-1123.977,7.024628568,0.1739,7.91E-05,3.92E-05,0.003052,0,-1,0.000283,20,6.2
16,-15,-1123.547,7.024245924,0.1739,7.92E-05,3.92E-05,0.003056,0,-1,0.000283,20,6.3
16,-15,-1123.119,7.023864915,0.1739,7.93E-05,3.93E-05,0.00306,0,-1,0.000283,20,6.4
16,-15,-1122.691,7.023483761,0.174,7.94E-05,3.93E-05,0.003064,0,-1,0.000284,20,6.5
16,-15,-1122.263,7.023102461,0.174,7.95E-05,3.93E-05,0.003068,0,-1,0.000284,20,6.6
16,-15,-1121.836,7.022721908,0.174,7.96E-05,3.93E-05,0.003072,0,-1,0.000284,20,6.7
16,-15,-1121.41,7.022342101,0.174,7.97E-05,3.94E-05,0.003076,0,-1,0.000285,20,6.8
16,-15,-1120.984,7.02196215,0.174,7.98E-05,3.94E-05,0.00308,0,-1,0.000285,20,6.9
16,-15,-1120.559,7.021582947,0.174,7.99E-05,3.94E-05,0.003084,0,-1,0.000286,20,7
16,-15,-1120.135,7.021204493,0.1741,8.00E-05,3.94E-05,0.003088,0,-1,0.000286,20,7.1
16,-15,-1119.711,7.020825895,0.1741,8.01E-05,3.94E-05,0.003092,0,-1,0.000286,20,7.2
16,-15,-1119.288,7.020448048,0.1741,8.02E-05,3.95E-05,0.003096,0,-1,0.000287,20,7.3
16,-15,-1118.867,7.020071845,0.1741,8.02E-05,3.95E-05,0.0031,0,-1,0.000287,20,7.4
16,-15,-1118.445,7.019694607,0.1741,8.03E-05,3.95E-05,0.003105,0,-1,0.000287,20,7.5
16,-15,-1118.024,7.01931812,0.1741,8.04E-05,3.95E-05,0.003109,0,-1,0.000288,20,7.6
16,-15,-1117.604,7.018942387,0.1742,8.05E-05,3.95E-05,0.003113,0,-1,0.000288,20,7.7
16,-15,-1117.184,7.018566512,0.1742,8.06E-05,3.96E-05,0.003117,0,-1,0.000289,20,7.8
16,-15,-1116.765,7.018191392,0.1742,8.07E-05,3.96E-05,0.003122,0,-1,0.000289,20,7.9
16,-15,-1116.346,7.017816131,0.1742,8.08E-05,3.96E-05,0.003126,0,-1,0.000289,20,8
16,-15,-1115.927,7.017440729,0.1742,8.09E-05,3.96E-05,0.003131,0,-1,0.00029,20,8.1
16,-15,-1115.51,7.017066978,0.1742,8.10E-05,3.96E-05,0.003136,0,-1,0.00029,20,8.2
16,-15,-1115.092,7.016692192,0.1743,8.11E-05,3.97E-05,0.00314,0,-1,0.000291,20,8.3
16,-15,-1114.675,7.016318162,0.1743,8.12E-05,3.97E-05,0.003145,0,-1,0.000291,20,8.4
16,-15,-1114.259,7.015944889,0.1743,8.12E-05,3.97E-05,0.00315,0,-1,0.000292,20,8.5
16,-15,-1113.843,7.015571477,0.1743,8.13E-05,3.97E-05,0.003154,0,-1,0.000292,20,8.6
16,-15,-1113.427,7.015197926,0.1743,8.14E-05,3.98E-05,0.003159,0,-1,0.000293,20,8.7
16,-15,-1113.012,7.014825133,0.1743,8.15E-05,3.98E-05,0.003164,0,-1,0.000293,20,8.8
16,-15,-1112.597,7.014452201,0.1744,8.16E-05,3.98E-05,0.003169,0,-1,0.000293,20,8.9
16,-15,-1112.182,7.01407913,0.1744,8.17E-05,3.98E-05,0.003174,0,-1,0.000294,20,9
16,-15,-1111.769,7.013707719,0.1744,8.18E-05,3.98E-05,0.003179,0,-1,0.000294,20,9.1
16,-15,-1111.355,7.013335271,0.1744,8.19E-05,3.99E-05,0.003184,0,-1,0.000295,20,9.2
16,-15,-1110.942,7.012963583,0.1744,8.20E-05,3.99E-05,0.003189,0,-1,0.000295,20,9.3
16,-15,-1110.53,7.012592658,0.1744,8.21E-05,3.99E-05,0.003194,0,-1,0.000296,20,9.4
16,-15,-1110.118,7.012221595,0.1745,8.22E-05,3.99E-05,0.0032,0,-1,0.000296,20,9.5
16,-15,-1109.706,7.011850394,0.1745,8.22E-05,3.99E-05,0.003205,0,-1,0.000297,20,9.6
16,-15,-1109.295,7.011479957,0.1745,8.23E-05,4.00E-05,0.00321,0,-1,0.000297,20,9.7
16,-15,-1108.885,7.011110285,0.1745,8.24E-05,4.00E-05,0.003215,0,-1,0.000298,20,9.8
16,-15,-1108.474,7.010739574,0.1745,8.25E-05,4.00E-05,0.003221,0,-1,0.000298,20,9.9
16,-15,-1108.065,7.01037053,0.1745,8.26E-05,4.00E-05,0.003226,0,-1,0.000299,20,10
16,-15,-1107.656,7.01000135,0.1746,8.27E-05,4.00E-05,0.003231,0,-1,0.000299,20,10.1
16,-15,-1107.247,7.009632033,0.1746,8.28E-05,4.01E-05,0.003237,0,-1,0.0003,20,10.2
16,-15,-1106.838,7.009262581,0.1746,8.29E-05,4.01E-05,0.003242,0,-1,0.0003,20,10.3
16,-15,-1106.43,7.008893895,0.1746,8.30E-05,4.01E-05,0.003248,0,-1,0.000301,20,10.4
16,-15,-1106.023,7.008525978,0.1746,8.30E-05,4.01E-05,0.003253,0,-1,0.000301,20,10.5
16,-15,-1105.616,7.008157925,0.1746,8.31E-05,4.01E-05,0.003259,0,-1,0.000302,20,10.6
16,-15,-1105.21,7.007790641,0.1747,8.32E-05,4.02E-05,0.003265,0,-1,0.000302,20,10.7
16,-15,-1104.804,7.007423223,0.1747,8.33E-05,4.02E-05,0.00327,0,-1,0.000303,20,10.8
16,-15,-1104.398,7.007055669,0.1747,8.34E-05,4.02E-05,0.003276,0,-1,0.000303,20,10.9
16,-15,-1103.993,7.006688886,0.1747,8.35E-05,4.02E-05,0.003282,0,-1,0.000304,20,11
16,-15,-1103.588,7.006321969,0.1747,8.36E-05,4.02E-05,0.003287,0,-1,0.000304,20,11.1
16,-15,-1103.183,7.005954917,0.1747,8.37E-05,4.03E-05,0.003293,0,-1,0.000305,20,11.2
16,-15,-1102.779,7.005588637,0.1747,8.38E-05,4.03E-05,0.003299,0,-1,0.000305,20,11.3
16,-15,-1102.375,7.005222222,0.1748,8.38E-05,4.03E-05,0.003305,0,-1,0.000306,20,11.4
16,-15,-1101.971,7.004855674,0.1748,8.39E-05,4.03E-05,0.003311,0,-1,0.000307,20,11.5
16,-15,-1101.568,7.004489898,0.1748,8.40E-05,4.03E-05,0.003316,0,-1,0.000307,20,11.6
16,-15,-1101.165,7.004123989,0.1748,8.41E-05,4.04E-05,0.003322,0,-1,0.000308,20,11.7
16,-15,-1100.763,7.003758855,0.1748,8.42E-05,4.04E-05,0.003328,0,-1,0.000308,20,11.8
16,-15,-1100.361,7.003393587,0.1748,8.43E-05,4.04E-05,0.003334,0,-1,0.000309,20,11.9
16,-15,-1099.959,7.003028185,0.1749,8.44E-05,4.04E-05,0.00334,0,-1,0.000309,20,12
16,-15,-1099.558,7.00266356,0.1749,8.45E-05,4.05E-05,0.003346,0,-1,0.00031,20,12.1
16,-15,-1099.156,7.002297892,0.1749,8.45E-05,4.05E-05,0.003352,0,-1,0.00031,20,12.2
16,-15,-1098.755,7.001933,0.1749,8.46E-05,4.05E-05,0.003358,0,-1,0.000311,20,12.3
16,-15,-1098.355,7.001568885,0.1749,8.47E-05,4.05E-05,0.003364,0,-1,0.000311,20,12.4
16,-15,-1097.954,7.001203727,0.1749,8.48E-05,4.05E-05,0.00337,0,-1,0.000312,20,12.5
16,-15,-1097.554,7.000839346,0.175,8.49E-05,4.06E-05,0.003376,0,-1,0.000313,20,12.6
16,-15,-1097.154,7.000474833,0.175,8.50E-05,4.06E-05,0.003382,0,-1,0.000313,20,12.7
16,-15,-1096.754,7.000110187,0.175,8.51E-05,4.06E-05,0.003389,0,-1,0.000314,20,12.8
16,-15,-1096.354,6.999745408,0.175,8.52E-05,4.06E-05,0.003395,0,-1,0.000314,20,12.9
16,-15,-1095.954,6.999380496,0.175,8.52E-05,4.06E-05,0.003401,0,-1,0.000315,20,13
16,-15,-1095.555,6.999016363,0.175,8.53E-05,4.07E-05,0.003407,0,-1,0.000315,20,13.1
16,-15,-1095.156,6.998652098,0.175,8.54E-05,4.07E-05,0.003413,0,-1,0.000316,20,13.2
16,-15,-1094.756,6.998286786,0.1751,8.55E-05,4.07E-05,0.003419,0,-1,0.000317,20,13.3
16,-15,-1094.358,6.997923169,0.1751,8.56E-05,4.07E-05,0.003426,0,-1,0.000317,20,13.4
16,-15,-1093.958,6.997557591,0.1751,8.57E-05,4.07E-05,0.003432,0,-1,0.000318,20,13.5
16,-15,-1093.56,6.997193708,0.1751,8.58E-05,4.08E-05,0.003438,0,-1,0.000318,20,13.6
16,-15,-1093.161,6.996828778,0.1751,8.59E-05,4.08E-05,0.003445,0,-1,0.000319,20,13.7
16,-15,-1092.762,6.996463715,0.1751,8.59E-05,4.08E-05,0.003451,0,-1,0.00032,20,13.8
16,-15,-1092.364,6.996099434,0.1752,8.60E-05,4.08E-05,0.003457,0,-1,0.00032,20,13.9
16,-15,-1091.967,6.995735936,0.1752,8.61E-05,4.08E-05,0.003463,0,-1,0.000321,20,14
16,-15,-1091.571,6.995373222,0.1752,8.62E-05,4.09E-05,0.003469,0,-1,0.000321,20,14.1
16,-15,-1091.177,6.995012209,0.1752,8.63E-05,4.09E-05,0.003475,0,-1,0.000322,20,14.2
16,-15,-1090.784,6.994651983,0.1752,8.64E-05,4.09E-05,0.003481,0,-1,0.000322,20,14.3
16,-15,-1090.392,6.994292544,0.1752,8.65E-05,4.09E-05,0.003487,0,-1,0.000323,20,14.4
16,-15,-1090.002,6.99393481,0.1753,8.65E-05,4.09E-05,0.003493,0,-1,0.000323,20,14.5
16,-15,-1089.612,6.993576949,0.1753,8.66E-05,4.10E-05,0.0035,0,-1,0.000324,20,14.6
16,-15,-1089.224,6.993220795,0.1753,8.67E-05,4.10E-05,0.003506,0,-1,0.000325,20,14.7
16,-15,-1088.836,6.992864515,0.1753,8.68E-05,4.10E-05,0.003512,0,-1,0.000325,20,14.8
16,-15,-1088.448,6.992508107,0.1753,8.69E-05,4.10E-05,0.003519,0,-1,0.000326,20,14.9
16,-15,-1088.061,6.992152492,0.1753,8.70E-05,4.10E-05,0.003525,0,-1,0.000326,20,15
16,-15,-1087.675,6.99179767,0.1753,8.71E-05,4.10E-05,0.003532,0,-1,0.000327,20,15.1
16,-15,-1087.288,6.991441801,0.1754,8.71E-05,4.11E-05,0.003538,0,-1,0.000328,20,15.2
16,-15,-1086.902,6.991086727,0.1754,8.72E-05,4.11E-05,0.003545,0,-1,0.000328,20,15.3
16,-15,-1086.515,6.990730605,0.1754,8.73E-05,4.11E-05,0.003551,0,-1,0.000329,20,15.4
16,-15,-1086.129,6.990375278,0.1754,8.74E-05,4.11E-05,0.003558,0,-1,0.000329,20,15.5
16,-15,-1085.741,6.990017982,0.1754,8.75E-05,4.11E-05,0.003565,0,-1,0.00033,20,15.6
16,-15,-1085.354,6.98966148,0.1754,8.76E-05,4.12E-05,0.003572,0,-1,0.000331,20,15.7
16,-15,-1084.967,6.989304851,0.1755,8.76E-05,4.12E-05,0.003578,0,-1,0.000331,20,15.8
16,-15,-1084.58,6.988948094,0.1755,8.77E-05,4.12E-05,0.003585,0,-1,0.000332,20,15.9
16,-15,-1084.192,6.988590288,0.1755,8.78E-05,4.12E-05,0.003592,0,-1,0.000333,20,16
16,-15,-1083.804,6.988232354,0.1755,8.79E-05,4.12E-05,0.003599,0,-1,0.000333,20,16.1
16,-15,-1083.415,6.987873368,0.1755,8.80E-05,4.13E-05,0.003606,0,-1,0.000334,20,16.2
16,-15,-1083.026,6.987514254,0.1755,8.81E-05,4.13E-05,0.003612,0,-1,0.000334,20,16.3
16,-15,-1082.636,6.987154087,0.1755,8.82E-05,4.13E-05,0.003619,0,-1,0.000335,20,16.4
16,-15,-1082.247,6.986794714,0.1756,8.82E-05,4.13E-05,0.003626,0,-1,0.000336,20,16.5
16,-15,-1081.856,6.986433364,0.1756,8.83E-05,4.13E-05,0.003633,0,-1,0.000336,20,16.6
16,-15,-1081.465,6.986071882,0.1756,8.84E-05,4.14E-05,0.00364,0,-1,0.000337,20,16.7
16,-15,-1081.074,6.98571027,0.1756,8.85E-05,4.14E-05,0.003647,0,-1,0.000338,20,16.8
16,-15,-1080.682,6.985347602,0.1756,8.86E-05,4.14E-05,0.003654,0,-1,0.000338,20,16.9
16,-15,-1080.29,6.984984803,0.1756,8.87E-05,4.14E-05,0.003661,0,-1,0.000339,20,17
16,-15,-1079.897,6.984620945,0.1757,8.87E-05,4.14E-05,0.003668,0,-1,0.00034,20,17.1
16,-15,-1079.504,6.984256955,0.1757,8.88E-05,4.15E-05,0.003675,0,-1,0.00034,20,17.2
16,-15,-1079.11,6.983891906,0.1757,8.89E-05,4.15E-05,0.003682,0,-1,0.000341,20,17.3
16,-15,-1078.716,6.983526724,0.1757,8.90E-05,4.15E-05,0.003689,0,-1,0.000342,20,17.4
16,-15,-1078.321,6.983160481,0.1757,8.91E-05,4.15E-05,0.003696,0,-1,0.000342,20,17.5
16,-15,-1077.926,6.982794103,0.1757,8.92E-05,4.15E-05,0.003703,0,-1,0.000343,20,17.6
16,-15,-1077.53,6.982426664,0.1757,8.93E-05,4.16E-05,0.00371,0,-1,0.000344,20,17.7
16,-15,-1077.134,6.982059089,0.1758,8.94E-05,4.16E-05,0.003718,0,-1,0.000344,20,17.8
16,-15,-1076.736,6.981689522,0.1758,8.94E-05,4.16E-05,0.003725,0,-1,0.000345,20,17.9
16,-15,-1076.339,6.981320747,0.1758,8.95E-05,4.16E-05,0.003732,0,-1,0.000346,20,18
16,-15,-1075.94,6.980949977,0.1758,8.96E-05,4.16E-05,0.003739,0,-1,0.000346,20,18.1
16,-15,-1075.542,6.98058,0.1758,8.97E-05,4.17E-05,0.003746,0,-1,0.000347,20,18.2
16,-15,-1075.142,6.980208025,0.1758,8.98E-05,4.17E-05,0.003753,0,-1,0.000348,20,18.3
16,-15,-1074.742,6.979835912,0.1759,8.99E-05,4.17E-05,0.00376,0,-1,0.000348,20,18.4
16,-15,-1074.342,6.97946366,0.1759,9.00E-05,4.17E-05,0.003768,0,-1,0.000349,20,18.5
16,-15,-1073.941,6.979090339,0.1759,9.00E-05,4.17E-05,0.003775,0,-1,0.00035,20,18.6
16,-15,-1073.539,6.978715946,0.1759,9.01E-05,4.18E-05,0.003782,0,-1,0.00035,20,18.7
16,-15,-1073.137,6.978341414,0.1759,9.02E-05,4.18E-05,0.003789,0,-1,0.000351,20,18.8
16,-15,-1072.734,6.977965809,0.1759,9.03E-05,4.18E-05,0.003796,0,-1,0.000352,20,18.9
16,-15,-1072.33,6.97758913,0.176,9.04E-05,4.18E-05,0.003803,0,-1,0.000352,20,19
16,-15,-1071.926,6.977212309,0.176,9.05E-05,4.18E-05,0.003811,0,-1,0.000353,20,19.1
16,-15,-1071.521,6.976834413,0.176,9.06E-05,4.19E-05,0.003818,0,-1,0.000354,20,19.2
16,-15,-1071.116,6.976456375,0.176,9.07E-05,4.19E-05,0.003825,0,-1,0.000354,20,19.3
16,-15,-1070.71,6.976077259,0.176,9.08E-05,4.19E-05,0.003832,0,-1,0.000355,20,19.4
16,-15,-1070.304,6.975697999,0.176,9.08E-05,4.19E-05,0.003839,0,-1,0.000356,20,19.5
16,-15,-1069.897,6.975317661,0.176,9.09E-05,4.19E-05,0.003847,0,-1,0.000356,20,19.6
16,-15,-1069.489,6.974936243,0.1761,9.10E-05,4.20E-05,0.003854,0,-1,0.000357,20,19.7
16,-15,-1069.081,6.97455468,0.1761,9.11E-05,4.20E-05,0.003861,0,-1,0.000358,20,19.8
16,-15,-1068.672,6.974172035,0.1761,9.12E-05,4.20E-05,0.003868,0,-1,0.000358,20,19.9
16,-15,-1068.263,6.973789244,0.1761,9.13E-05,4.20E-05,0.003876,0,-1,0.000359,20,20
16,-15,-1067.853,6.97340537,0.1761,9.14E-05,4.20E-05,0.003883,0,-1,0.00036,20,20.1
16,-15,-1067.443,6.973021348,0.1761,9.15E-05,4.21E-05,0.00389,0,-1,0.00036,20,20.2
16,-15,-1067.032,6.972636241,0.1762,9.16E-05,4.21E-05,0.003897,0,-1,0.000361,20,20.3
16,-15,-1066.62,6.972250049,0.1762,9.16E-05,4.21E-05,0.003904,0,-1,0.000362,20,20.4
16,-15,-1066.208,6.971863708,0.1762,9.17E-05,4.21E-05,0.003912,0,-1,0.000362,20,20.5
16,-15,-1065.795,6.971476279,0.1762,9.18E-05,4.21E-05,0.003919,0,-1,0.000363,20,20.6
16,-15,-1065.381,6.971087761,0.1762,9.19E-05,4.22E-05,0.003926,0,-1,0.000364,20,20.7
16,-15,-1064.968,6.970700031,0.1762,9.20E-05,4.22E-05,0.003933,0,-1,0.000364,20,20.8
16,-15,-1064.553,6.970310272,0.1763,9.21E-05,4.22E-05,0.00394,0,-1,0.000365,20,20.9
16,-15,-1064.138,6.969920361,0.1763,9.22E-05,4.22E-05,0.003948,0,-1,0.000366,20,21
16,-15,-1063.722,6.969529358,0.1763,9.23E-05,4.23E-05,0.003955,0,-1,0.000366,20,21.1
16,-15,-1063.306,6.969138201,0.1763,9.24E-05,4.23E-05,0.003962,0,-1,0.000367,20,21.2
16,-15,-1062.889,6.968745951,0.1763,9.25E-05,4.23E-05,0.003969,0,-1,0.000368,20,21.3
16,-15,-1062.471,6.968352606,0.1763,9.26E-05,4.23E-05,0.003977,0,-1,0.000368,20,21.4
16,-15,-1062.052,6.967958165,0.1764,9.26E-05,4.23E-05,0.003984,0,-1,0.000369,20,21.5
16,-15,-1061.634,6.96756451,0.1764,9.27E-05,4.24E-05,0.003991,0,-1,0.00037,20,21.6
16,-15,-1061.214,6.967168815,0.1764,9.28E-05,4.24E-05,0.003998,0,-1,0.00037,20,21.7
16,-15,-1060.794,6.966772963,0.1764,9.29E-05,4.24E-05,0.004005,0,-1,0.000371,20,21.8
16,-15,-1060.377,6.966379784,0.1764,9.30E-05,4.24E-05,0.004012,0,-1,0.000371,20,21.9
16,-15,-1059.961,6.965987394,0.1764,9.31E-05,4.24E-05,0.004018,0,-1,0.000372,20,22
16,-15,-1059.547,6.965596737,0.1765,9.32E-05,4.25E-05,0.004024,0,-1,0.000373,20,22.1
16,-15,-1059.134,6.965206872,0.1765,9.33E-05,4.25E-05,0.004031,0,-1,0.000373,20,22.2
16,-15,-1058.721,6.964816855,0.1765,9.34E-05,4.25E-05,0.004037,0,-1,0.000374,20,22.3
16,-15,-1058.308,6.964426685,0.1765,9.35E-05,4.25E-05,0.004044,0,-1,0.000374,20,22.4
16,-15,-1057.894,6.964035418,0.1765,9.36E-05,4.25E-05,0.004051,0,-1,0.000375,20,22.5
16,-15,-1057.48,6.963643998,0.1765,9.36E-05,4.26E-05,0.004057,0,-1,0.000376,20,22.6
16,-15,-1057.064,6.963250533,0.1766,9.37E-05,4.26E-05,0.004064,0,-1,0.000376,20,22.7
16,-15,-1056.647,6.962855966,0.1766,9.38E-05,4.26E-05,0.004071,0,-1,0.000377,20,22.8
16,-15,-1056.228,6.96245935,0.1766,9.39E-05,4.26E-05,0.004078,0,-1,0.000378,20,22.9
16,-15,-1055.808,6.96206163,0.1766,9.40E-05,4.26E-05,0.004086,0,-1,0.000378,20,23
16,-15,-1055.387,6.961662803,0.1766,9.41E-05,4.27E-05,0.004093,0,-1,0.000379,20,23.1
16,-15,-1054.964,6.961261922,0.1766,9.42E-05,4.27E-05,0.0041,0,-1,0.00038,20,23.2
16,-15,-1054.54,6.960859932,0.1767,9.43E-05,4.27E-05,0.004107,0,-1,0.00038,20,23.3
16,-15,-1054.115,6.960456831,0.1767,9.44E-05,4.27E-05,0.004115,0,-1,0.000381,20,23.4
16,-15,-1053.688,6.96005167,0.1767,9.45E-05,4.28E-05,0.004122,0,-1,0.000382,20,23.5
16,-15,-1053.26,6.959645395,0.1767,9.46E-05,4.28E-05,0.004129,0,-1,0.000382,20,23.6
16,-15,-1052.831,6.959238005,0.1767,9.47E-05,4.28E-05,0.004137,0,-1,0.000383,20,23.7
16,-15,-1052.401,6.958829499,0.1767,9.48E-05,4.28E-05,0.004144,0,-1,0.000384,20,23.8
16,-15,-1051.969,6.958418925,0.1768,9.48E-05,4.28E-05,0.004152,0,-1,0.000384,20,23.9
16,-15,-1051.536,6.958007231,0.1768,9.49E-05,4.29E-05,0.004159,0,-1,0.000385,20,24
16,-15,-1051.103,6.957595368,0.1768,9.50E-05,4.29E-05,0.004167,0,-1,0.000386,20,24.1
16,-15,-1050.667,6.95718048,0.1768,9.51E-05,4.29E-05,0.004174,0,-1,0.000386,20,24.2
16,-15,-1050.231,6.956765419,0.1768,9.52E-05,4.29E-05,0.004182,0,-1,0.000387,20,24.3
16,-15,-1049.794,6.956349233,0.1768,9.53E-05,4.29E-05,0.004189,0,-1,0.000388,20,24.4
16,-15,-1049.356,6.955931922,0.1769,9.54E-05,4.30E-05,0.004197,0,-1,0.000389,20,24.5
