,node,z,head,psi,theta,K,C,flux,sink,kappa,v/KsTop,temp,time
15,16,-15,-47.181,3.853991269,0.1726,0.09917,0.001864,-0.01933,0,-1,-0.000182,20,0
120,16,-15,-47.381,3.858221304,0.1722,0.09634,0.001847,-0.01987,0,-1,-0.000187,20,0.1
225,16,-15,-47.595,3.862727714,0.1718,0.09415,0.001832,-0.02023,0,-1,-0.000191,20,0.2
330,16,-15,-47.815,3.867339398,0.1714,0.09313,0.001821,-0.02019,0,-1,-0.00019,20,0.3
435,16,-15,-48.042,3.872075628,0.1711,0.09209,0.00181,-0.01977,0,-1,-0.000186,20,0.4
540,16,-15,-48.283,3.877079532,0.1707,0.09099,0.001799,-0.01889,0,-1,-0.000178,20,0.5
645,16,-15,-48.55,3.882594195,0.1703,0.08977,0.001786,-0.01838,0,-1,-0.000173,20,0.6
750,16,-15,-48.821,3.888160548,0.1699,0.0885,0.001773,-0.01724,0,-1,-0.000163,20,0.7
855,16,-15,-49.102,3.893899767,0.1695,0.08721,0.001759,-0.01605,0,-1,-0.000151,20,0.8
960,16,-15,-49.397,3.899889694,0.169,0.08586,0.001745,-0.0151,0,-1,-0.000142,20,0.9
1065,16,-15,-49.695,3.905904324,0.1686,0.08447,0.001731,-0.01387,0,-1,-0.000131,20,1
1170,16,-15,-50.001,3.912043005,0.1681,0.08306,0.001716,-0.01272,0,-1,-0.00012,20,1.1
1275,16,-15,-50.316,3.918323118,0.1677,0.08161,0.001701,-0.0115,0,-1,-0.000108,20,1.2
1380,16,-15,-50.64,3.924741778,0.1672,0.08012,0.001685,-0.01002,0,-1,-9.44E-05,20,1.3
1485,16,-15,-50.976,3.931354934,0.1667,0.07857,0.001669,-0.008532,0,-1,-8.04E-05,20,1.4
1590,16,-15,-51.325,3.938177963,0.1661,0.07696,0.001652,-0.00683,0,-1,-6.44E-05,20,1.5
1695,16,-15,-51.685,3.945167604,0.1656,0.07531,0.001635,-0.005039,0,-1,-4.75E-05,20,1.6
1800,16,-15,-52.053,3.95226243,0.165,0.07362,0.001617,-0.003258,0,-1,-3.07E-05,20,1.7
1905,16,-15,-52.432,3.959517092,0.1645,0.07187,0.001599,-0.001364,0,-1,-1.29E-05,20,1.8
2010,16,-15,-52.823,3.966946702,0.1639,0.07007,0.00158,0.0004843,0,-1,4.56E-06,20,1.9
2115,16,-15,-53.22,3.974434266,0.1633,0.06824,0.001561,0.002281,0,-1,2.15E-05,20,2
2220,16,-15,-53.625,3.982015377,0.1627,0.06637,0.001541,0.004098,0,-1,3.86E-05,20,2.1
2325,16,-15,-54.034,3.989613478,0.1621,0.06449,0.001522,0.005728,0,-1,5.40E-05,20,2.2
2430,16,-15,-54.443,3.997154283,0.1614,0.06261,0.001502,0.007176,0,-1,6.76E-05,20,2.3
2535,16,-15,-54.852,4.004638649,0.1608,0.06072,0.001482,0.008554,0,-1,8.06E-05,20,2.4
2640,16,-15,-55.255,4.011958834,0.1602,0.05886,0.001463,0.009662,0,-1,9.11E-05,20,2.5
2745,16,-15,-55.652,4.019118016,0.1596,0.05704,0.001444,0.01058,0,-1,9.97E-05,20,2.6
2850,16,-15,-56.051,4.026261991,0.159,0.05521,0.001424,0.01165,0,-1,0.00011,20,2.7
2955,16,-15,-56.441,4.033195845,0.1584,0.0534,0.001405,0.01243,0,-1,0.000117,20,2.8
3060,16,-15,-56.825,4.03997637,0.1579,0.05164,0.001387,0.01307,0,-1,0.000123,20,2.9
3165,16,-15,-57.205,4.046641307,0.1573,0.04989,0.001369,0.01371,0,-1,0.000129,20,3
3270,16,-15,-57.586,4.053279483,0.1567,0.04813,0.00135,0.01448,0,-1,0.000136,20,3.1
3375,16,-15,-57.96,4.059753117,0.1561,0.04641,0.001332,0.01497,0,-1,0.000141,20,3.2
3480,16,-15,-58.326,4.066047963,0.1556,0.04473,0.001315,0.01535,0,-1,0.000145,20,3.3
3585,16,-15,-58.702,4.072473798,0.155,0.04301,0.001297,0.0162,0,-1,0.000153,20,3.4
3690,16,-15,-59.076,4.078824751,0.1545,0.04127,0.001278,0.0167,0,-1,0.000157,20,3.5
3795,16,-15,-59.435,4.084883278,0.1539,0.03961,0.001261,0.01693,0,-1,0.00016,20,3.6
3900,16,-15,-59.792,4.090871873,0.1534,0.03799,0.001244,0.01707,0,-1,0.000161,20,3.7
4005,16,-15,-60.164,4.097074167,0.1529,0.03695,0.001231,0.01728,0,-1,0.000163,20,3.8
4110,16,-15,-60.521,4.102990412,0.1526,0.03641,0.001221,0.01745,0,-1,0.000164,20,3.9
4215,16,-15,-60.873,4.108789727,0.1522,0.03592,0.001212,0.01755,0,-1,0.000165,20,4
4320,16,-15,-61.21,4.114310575,0.1519,0.03542,0.001203,0.01762,0,-1,0.000166,20,4.1
4425,16,-15,-61.547,4.119801111,0.1515,0.03493,0.001194,0.01748,0,-1,0.000165,20,4.2
4530,16,-15,-61.89,4.125358616,0.1512,0.03444,0.001185,0.01725,0,-1,0.000163,20,4.3
4635,16,-15,-62.216,4.130612201,0.1509,0.03396,0.001176,0.01724,0,-1,0.000163,20,4.4
4740,16,-15,-62.536,4.135742391,0.1505,0.0335,0.001168,0.01723,0,-1,0.000162,20,4.5
4845,16,-15,-62.849,4.140735024,0.1502,0.03304,0.00116,0.01714,0,-1,0.000162,20,4.6
4950,16,-15,-63.167,4.145782013,0.1499,0.03258,0.001151,0.01697,0,-1,0.00016,20,4.7
5055,16,-15,-63.477,4.150677636,0.1496,0.03212,0.001143,0.01692,0,-1,0.000159,20,4.8
5160,16,-15,-63.783,4.155486697,0.1493,0.03168,0.001135,0.01691,0,-1,0.000159,20,4.9
5265,16,-15,-64.079,4.160116697,0.149,0.03125,0.001127,0.01687,0,-1,0.000159,20,5
5370,16,-15,-64.378,4.16477196,0.1487,0.03082,0.001119,0.01671,0,-1,0.000158,20,5.1
5475,16,-15,-64.67,4.169297415,0.1484,0.03039,0.001111,0.01659,0,-1,0.000156,20,5.2
5580,16,-15,-64.957,4.173725513,0.1481,0.02997,0.001104,0.01649,0,-1,0.000155,20,5.3
5685,16,-15,-65.237,4.178026793,0.1478,0.02957,0.001096,0.01641,0,-1,0.000155,20,5.4
5790,16,-15,-65.516,4.182294388,0.1475,0.02916,0.001089,0.01631,0,-1,0.000154,20,5.5
5895,16,-15,-65.792,4.18649825,0.1473,0.02876,0.001081,0.01621,0,-1,0.000153,20,5.6
6000,16,-15,-66.067,4.190669379,0.147,0.02836,0.001074,0.01612,0,-1,0.000152,20,5.7
6105,16,-15,-66.335,4.194717661,0.1467,0.02797,0.001067,0.01604,0,-1,0.000151,20,5.8
6210,16,-15,-66.601,4.198719592,0.1464,0.02759,0.00106,0.01595,0,-1,0.00015,20,5.9
6315,16,-15,-66.862,4.202630794,0.1462,0.0272,0.001053,0.01583,0,-1,0.000149,20,6
6420,16,-15,-67.118,4.206452264,0.1459,0.02683,0.001046,0.0157,0,-1,0.000148,20,6.1
6525,16,-15,-67.374,4.210259187,0.1457,0.02646,0.00104,0.01559,0,-1,0.000147,20,6.2
6630,16,-15,-67.624,4.21396295,0.1454,0.02609,0.001033,0.01549,0,-1,0.000146,20,6.3
6735,16,-15,-67.873,4.217638312,0.1452,0.02573,0.001026,0.01542,0,-1,0.000145,20,6.4
6840,16,-15,-68.122,4.221300215,0.1449,0.02537,0.00102,0.01536,0,-1,0.000145,20,6.5
6945,16,-15,-68.367,4.224890252,0.1447,0.02501,0.001013,0.01529,0,-1,0.000144,20,6.6
7050,16,-15,-68.611,4.228452872,0.1444,0.02466,0.001007,0.01521,0,-1,0.000143,20,6.7
7155,16,-15,-68.851,4.231944749,0.1442,0.02431,0.001,0.01512,0,-1,0.000143,20,6.8
7260,16,-15,-69.088,4.235381054,0.1439,0.02396,0.0009941,0.01502,0,-1,0.000142,20,6.9
7365,16,-15,-69.322,4.238762316,0.1437,0.02362,0.0009879,0.01492,0,-1,0.000141,20,7
7470,16,-15,-69.552,4.242074674,0.1435,0.02329,0.0009818,0.01481,0,-1,0.00014,20,7.1
7575,16,-15,-69.782,4.245376097,0.1432,0.02296,0.0009757,0.01473,0,-1,0.000139,20,7.2
7680,16,-15,-70.012,4.248666656,0.143,0.02262,0.0009696,0.01469,0,-1,0.000138,20,7.3
7785,16,-15,-70.242,4.251946423,0.1428,0.02229,0.0009635,0.01464,0,-1,0.000138,20,7.4
7890,16,-15,-70.469,4.255172897,0.1425,0.02196,0.0009575,0.01459,0,-1,0.000137,20,7.5
7995,16,-15,-70.694,4.258360704,0.1423,0.02163,0.0009515,0.01452,0,-1,0.000137,20,7.6
8100,16,-15,-70.917,4.261510179,0.1421,0.0213,0.0009456,0.01444,0,-1,0.000136,20,7.7
8205,16,-15,-71.137,4.264607595,0.1419,0.02098,0.0009398,0.01435,0,-1,0.000135,20,7.8
8310,16,-15,-71.354,4.267653404,0.1417,0.02067,0.000934,0.01426,0,-1,0.000134,20,7.9
8415,16,-15,-71.569,4.270662019,0.1414,0.02036,0.0009283,0.01417,0,-1,0.000134,20,8
8520,16,-15,-71.783,4.273647679,0.1412,0.02005,0.0009226,0.0141,0,-1,0.000133,20,8.1
8625,16,-15,-72.003,4.276707785,0.141,0.01973,0.0009168,0.01414,0,-1,0.000133,20,8.2
8730,16,-15,-72.222,4.279744709,0.1408,0.01941,0.000911,0.01413,0,-1,0.000133,20,8.3
8835,16,-15,-72.44,4.282758633,0.1406,0.01909,0.0009052,0.0141,0,-1,0.000133,20,8.4
8940,16,-15,-72.656,4.285735974,0.1403,0.01878,0.0008995,0.01406,0,-1,0.000132,20,8.5
9045,16,-15,-72.869,4.288663309,0.1401,0.01847,0.0008938,0.014,0,-1,0.000132,20,8.6
9150,16,-15,-73.08,4.291554732,0.1399,0.01816,0.0008882,0.01393,0,-1,0.000131,20,8.7
9255,16,-15,-73.289,4.294410529,0.1397,0.01785,0.0008827,0.01386,0,-1,0.000131,20,8.8
9360,16,-15,-73.495,4.297217377,0.1395,0.01755,0.0008772,0.01378,0,-1,0.00013,20,8.9
9465,16,-15,-73.699,4.299989231,0.1393,0.01726,0.0008718,0.0137,0,-1,0.000129,20,9
9570,16,-15,-73.918,4.302956371,0.1391,0.01694,0.0008661,0.01385,0,-1,0.000131,20,9.1
9675,16,-15,-74.133,4.305860777,0.1389,0.01663,0.0008603,0.01386,0,-1,0.000131,20,9.2
9780,16,-15,-74.346,4.308729872,0.1386,0.01632,0.0008547,0.01383,0,-1,0.00013,20,9.3
9885,16,-15,-74.556,4.311550521,0.1384,0.01601,0.0008491,0.01378,0,-1,0.00013,20,9.4
9990,16,-15,-74.763,4.31432311,0.1382,0.01571,0.0008436,0.01372,0,-1,0.000129,20,9.5
10095,16,-15,-74.967,4.317048017,0.138,0.01541,0.0008382,0.01365,0,-1,0.000129,20,9.6
10200,16,-15,-75.169,4.319738912,0.1378,0.01512,0.0008328,0.01358,0,-1,0.000128,20,9.7
10305,16,-15,-75.369,4.32239605,0.1376,0.01483,0.0008275,0.0135,0,-1,0.000127,20,9.8
10410,16,-15,-75.567,4.32501968,0.1374,0.01454,0.0008223,0.01343,0,-1,0.000127,20,9.9
10515,16,-15,-75.784,4.327887189,0.1372,0.01437,0.0008183,0.0134,0,-1,0.000126,20,10
10620,16,-15,-76.001,4.330746498,0.1371,0.01427,0.0008152,0.01338,0,-1,0.000126,20,10.1
10725,16,-15,-76.208,4.333466444,0.137,0.01417,0.0008122,0.01333,0,-1,0.000126,20,10.2
10830,16,-15,-76.411,4.336126665,0.1368,0.01408,0.0008093,0.01328,0,-1,0.000125,20,10.3
10935,16,-15,-76.611,4.33874067,0.1367,0.01399,0.0008065,0.01323,0,-1,0.000125,20,10.4
11040,16,-15,-76.809,4.341321821,0.1366,0.0139,0.0008037,0.01317,0,-1,0.000124,20,10.5
11145,16,-15,-77.004,4.343857369,0.1364,0.01382,0.0008009,0.01311,0,-1,0.000124,20,10.6
11250,16,-15,-77.198,4.34637355,0.1363,0.01373,0.0007981,0.01305,0,-1,0.000123,20,10.7
11355,16,-15,-77.39,4.348857573,0.1362,0.01364,0.0007954,0.01299,0,-1,0.000122,20,10.8
11460,16,-15,-77.584,4.35136122,0.136,0.01356,0.0007927,0.01289,0,-1,0.000121,20,10.9
11565,16,-15,-77.784,4.353935755,0.1359,0.01347,0.0007898,0.01273,0,-1,0.00012,20,11
11670,16,-15,-77.978,4.356426736,0.1358,0.01338,0.000787,0.01265,0,-1,0.000119,20,11.1
11775,16,-15,-78.17,4.358885942,0.1357,0.01329,0.0007843,0.01259,0,-1,0.000119,20,11.2
11880,16,-15,-78.358,4.36128807,0.1355,0.01321,0.0007816,0.01253,0,-1,0.000118,20,11.3
11985,16,-15,-78.543,4.363646246,0.1354,0.01312,0.000779,0.01247,0,-1,0.000118,20,11.4
12090,16,-15,-78.726,4.365973469,0.1353,0.01304,0.0007764,0.01241,0,-1,0.000117,20,11.5
12195,16,-15,-78.908,4.368282617,0.1352,0.01296,0.0007738,0.01236,0,-1,0.000116,20,11.6
12300,16,-15,-79.088,4.370561157,0.135,0.01288,0.0007713,0.0123,0,-1,0.000116,20,11.7
12405,16,-15,-79.267,4.372821901,0.1349,0.0128,0.0007687,0.01225,0,-1,0.000115,20,11.8
12510,16,-15,-79.451,4.375140479,0.1348,0.01272,0.0007661,0.01215,0,-1,0.000114,20,11.9
12615,16,-15,-79.634,4.377441137,0.1347,0.01263,0.0007635,0.01207,0,-1,0.000114,20,12
12720,16,-15,-79.815,4.379711457,0.1346,0.01255,0.0007609,0.012,0,-1,0.000113,20,12.1
12825,16,-15,-79.994,4.381951632,0.1344,0.01247,0.0007584,0.01195,0,-1,0.000113,20,12.2
12930,16,-15,-80.172,4.384174327,0.1343,0.01239,0.0007559,0.0119,0,-1,0.000112,20,12.3
13035,16,-15,-80.347,4.386354755,0.1342,0.01231,0.0007534,0.01185,0,-1,0.000112,20,12.4
13140,16,-15,-80.52,4.388505601,0.1341,0.01224,0.0007509,0.0118,0,-1,0.000111,20,12.5
13245,16,-15,-80.692,4.390639438,0.134,0.01216,0.0007485,0.01175,0,-1,0.000111,20,12.6
13350,16,-15,-80.862,4.392743998,0.1339,0.01208,0.000746,0.0117,0,-1,0.00011,20,12.7
13455,16,-15,-81.033,4.394856479,0.1338,0.01201,0.0007436,0.01163,0,-1,0.00011,20,12.8
13560,16,-15,-81.203,4.396952192,0.1336,0.01193,0.0007412,0.01156,0,-1,0.000109,20,12.9
13665,16,-15,-81.373,4.399043523,0.1335,0.01185,0.0007388,0.01149,0,-1,0.000108,20,13
13770,16,-15,-81.541,4.401105961,0.1334,0.01178,0.0007364,0.01142,0,-1,0.000108,20,13.1
13875,16,-15,-81.707,4.403139678,0.1333,0.0117,0.000734,0.01136,0,-1,0.000107,20,13.2
13980,16,-15,-81.871,4.405144838,0.1332,0.01163,0.0007317,0.0113,0,-1,0.000107,20,13.3
14085,16,-15,-82.033,4.407121605,0.1331,0.01156,0.0007294,0.01125,0,-1,0.000106,20,13.4
14190,16,-15,-82.194,4.409082307,0.133,0.01148,0.0007271,0.01119,0,-1,0.000106,20,13.5
14295,16,-15,-82.354,4.411027029,0.1329,0.01141,0.0007248,0.01115,0,-1,0.000105,20,13.6
14400,16,-15,-82.514,4.412967976,0.1328,0.01134,0.0007226,0.0111,0,-1,0.000105,20,13.7
14505,16,-15,-82.674,4.414905163,0.1327,0.01127,0.0007203,0.01104,0,-1,0.000104,20,13.8
14610,16,-15,-82.834,4.416838605,0.1326,0.0112,0.000718,0.01099,0,-1,0.000104,20,13.9
14715,16,-15,-82.993,4.418756267,0.1325,0.01112,0.0007158,0.01093,0,-1,0.000103,20,14
14820,16,-15,-83.151,4.420658232,0.1323,0.01105,0.0007135,0.01088,0,-1,0.000103,20,14.1
14925,16,-15,-83.309,4.422556587,0.1322,0.01098,0.0007113,0.01083,0,-1,0.000102,20,14.2
15030,16,-15,-83.464,4.424415401,0.1321,0.01091,0.0007091,0.01078,0,-1,0.000102,20,14.3
15135,16,-15,-83.619,4.426270767,0.132,0.01084,0.0007069,0.01074,0,-1,0.000101,20,14.4
15240,16,-15,-83.772,4.428098823,0.1319,0.01077,0.0007047,0.01069,0,-1,0.000101,20,14.5
15345,16,-15,-83.924,4.429911627,0.1318,0.01071,0.0007025,0.01064,0,-1,1.00E-04,20,14.6
15450,16,-15,-84.075,4.431709258,0.1317,0.01064,0.0007004,0.01059,0,-1,9.98E-05,20,14.7
15555,16,-15,-84.225,4.433491789,0.1316,0.01057,0.0006982,0.01054,0,-1,9.93E-05,20,14.8
15660,16,-15,-84.375,4.435271149,0.1315,0.0105,0.0006961,0.01048,0,-1,9.88E-05,20,14.9
15765,16,-15,-84.524,4.437035518,0.1314,0.01044,0.000694,0.01043,0,-1,9.83E-05,20,15
15870,16,-15,-84.672,4.438784968,0.1313,0.01037,0.0006919,0.01037,0,-1,9.78E-05,20,15.1
15975,16,-15,-84.819,4.440519574,0.1312,0.0103,0.0006898,0.01032,0,-1,9.73E-05,20,15.2
16080,16,-15,-84.964,4.442227637,0.1311,0.01024,0.0006877,0.01027,0,-1,9.68E-05,20,15.3
16185,16,-15,-85.108,4.443921038,0.131,0.01017,0.0006857,0.01022,0,-1,9.63E-05,20,15.4
16290,16,-15,-85.252,4.445611576,0.131,0.01011,0.0006837,0.01018,0,-1,9.60E-05,20,15.5
16395,16,-15,-85.396,4.447299261,0.1309,0.01004,0.0006816,0.01014,0,-1,9.56E-05,20,15.6
16500,16,-15,-85.54,4.448984103,0.1308,0.009979,0.0006796,0.01011,0,-1,9.53E-05,20,15.7
16605,16,-15,-85.684,4.45066611,0.1307,0.009914,0.0006775,0.01007,0,-1,9.49E-05,20,15.8
16710,16,-15,-85.828,4.452345294,0.1306,0.009849,0.0006755,0.01003,0,-1,9.46E-05,20,15.9
16815,16,-15,-85.972,4.454021662,0.1305,0.009785,0.0006734,0.009996,0,-1,9.42E-05,20,16
16920,16,-15,-86.115,4.455683612,0.1304,0.00972,0.0006714,0.009958,0,-1,9.39E-05,20,16.1
17025,16,-15,-86.257,4.457331212,0.1303,0.009656,0.0006694,0.00992,0,-1,9.35E-05,20,16.2
17130,16,-15,-86.398,4.458964527,0.1302,0.009593,0.0006674,0.009882,0,-1,9.31E-05,20,16.3
17235,16,-15,-86.539,4.460595179,0.1301,0.00953,0.0006654,0.009844,0,-1,9.28E-05,20,16.4
17340,16,-15,-86.678,4.462200103,0.13,0.009467,0.0006634,0.009805,0,-1,9.24E-05,20,16.5
17445,16,-15,-86.817,4.463802455,0.1299,0.009405,0.0006614,0.009766,0,-1,9.20E-05,20,16.6
17550,16,-15,-86.954,4.465379243,0.1298,0.009343,0.0006595,0.009724,0,-1,9.17E-05,20,16.7
17655,16,-15,-87.091,4.466953549,0.1297,0.009281,0.0006575,0.009682,0,-1,9.13E-05,20,16.8
17760,16,-15,-87.228,4.46852538,0.1296,0.00922,0.0006556,0.009639,0,-1,9.08E-05,20,16.9
17865,16,-15,-87.363,4.470071852,0.1295,0.009159,0.0006536,0.009596,0,-1,9.04E-05,20,17
17970,16,-15,-87.498,4.471615936,0.1295,0.009099,0.0006517,0.009553,0,-1,9.00E-05,20,17.1
18075,16,-15,-87.631,4.473134817,0.1294,0.009038,0.0006498,0.00951,0,-1,8.96E-05,20,17.2
18180,16,-15,-87.764,4.474651394,0.1293,0.008979,0.0006479,0.009467,0,-1,8.92E-05,20,17.3
18285,16,-15,-87.896,4.476154297,0.1292,0.008919,0.0006461,0.009425,0,-1,8.88E-05,20,17.4
18390,16,-15,-88.028,4.477654946,0.1291,0.00886,0.0006442,0.009395,0,-1,8.86E-05,20,17.5
18495,16,-15,-88.161,4.479164688,0.129,0.0088,0.0006423,0.009371,0,-1,8.83E-05,20,17.6
18600,16,-15,-88.295,4.480683481,0.1289,0.00874,0.0006404,0.009348,0,-1,8.81E-05,20,17.7
18705,16,-15,-88.429,4.48219997,0.1288,0.00868,0.0006385,0.009324,0,-1,8.79E-05,20,17.8
18810,16,-15,-88.562,4.483702872,0.1288,0.00862,0.0006366,0.009297,0,-1,8.76E-05,20,17.9
18915,16,-15,-88.695,4.485203518,0.1287,0.00856,0.0006347,0.009268,0,-1,8.74E-05,20,18
19020,16,-15,-88.827,4.486690658,0.1286,0.008501,0.0006328,0.009238,0,-1,8.71E-05,20,18.1
19125,16,-15,-88.959,4.488175589,0.1285,0.008442,0.000631,0.009206,0,-1,8.68E-05,20,18.2
19230,16,-15,-89.09,4.489647095,0.1284,0.008383,0.0006291,0.009174,0,-1,8.65E-05,20,18.3
19335,16,-15,-89.22,4.49110523,0.1283,0.008324,0.0006273,0.00914,0,-1,8.61E-05,20,18.4
19440,16,-15,-89.349,4.49255005,0.1282,0.008266,0.0006254,0.009106,0,-1,8.58E-05,20,18.5
19545,16,-15,-89.477,4.493981609,0.1281,0.008209,0.0006236,0.009072,0,-1,8.55E-05,20,18.6
19650,16,-15,-89.605,4.495411122,0.1281,0.008151,0.0006218,0.009036,0,-1,8.52E-05,20,18.7
19755,16,-15,-89.732,4.49682745,0.128,0.008094,0.00062,0.009001,0,-1,8.48E-05,20,18.8
19860,16,-15,-89.858,4.498230647,0.1279,0.008037,0.0006182,0.008965,0,-1,8.45E-05,20,18.9
19965,16,-15,-89.984,4.499631877,0.1278,0.007981,0.0006164,0.008929,0,-1,8.42E-05,20,19
20070,16,-15,-90.109,4.501020049,0.1277,0.007925,0.0006146,0.008894,0,-1,8.38E-05,20,19.1
20175,16,-15,-90.233,4.502395214,0.1276,0.007869,0.0006129,0.008859,0,-1,8.35E-05,20,19.2
20280,16,-15,-90.357,4.503768491,0.1276,0.007813,0.0006111,0.008824,0,-1,8.32E-05,20,19.3
20385,16,-15,-90.48,4.505128832,0.1275,0.007758,0.0006093,0.008789,0,-1,8.28E-05,20,19.4
20490,16,-15,-90.605,4.506509399,0.1274,0.007702,0.0006076,0.008773,0,-1,8.27E-05,20,19.5
20595,16,-15,-90.732,4.507910106,0.1273,0.007645,0.0006058,0.00877,0,-1,8.27E-05,20,19.6
20700,16,-15,-90.86,4.50931986,0.1272,0.007587,0.0006039,0.008762,0,-1,8.26E-05,20,19.7
20805,16,-15,-90.988,4.51072763,0.1271,0.007529,0.0006021,0.008751,0,-1,8.25E-05,20,19.8
20910,16,-15,-91.116,4.51213342,0.1271,0.007472,0.0006003,0.008734,0,-1,8.23E-05,20,19.9
21015,16,-15,-91.243,4.513526277,0.127,0.007415,0.0005985,0.008714,0,-1,8.21E-05,20,20
21120,16,-15,-91.37,4.514917197,0.1269,0.007358,0.0005967,0.008693,0,-1,8.19E-05,20,20.1
21225,16,-15,-91.496,4.516295255,0.1268,0.007301,0.0005949,0.008669,0,-1,8.17E-05,20,20.2
21330,16,-15,-91.621,4.517660503,0.1267,0.007245,0.0005931,0.008644,0,-1,8.15E-05,20,20.3
21435,16,-15,-91.746,4.519023889,0.1266,0.007189,0.0005914,0.008619,0,-1,8.12E-05,20,20.4
21540,16,-15,-91.87,4.520374534,0.1266,0.007133,0.0005896,0.008593,0,-1,8.10E-05,20,20.5
21645,16,-15,-91.993,4.521712487,0.1265,0.007077,0.0005878,0.008566,0,-1,8.07E-05,20,20.6
21750,16,-15,-92.116,4.523048652,0.1264,0.007022,0.0005861,0.008538,0,-1,8.05E-05,20,20.7
21855,16,-15,-92.238,4.524372193,0.1263,0.006967,0.0005844,0.00851,0,-1,8.02E-05,20,20.8
21960,16,-15,-92.36,4.525693984,0.1262,0.006913,0.0005826,0.008481,0,-1,7.99E-05,20,20.9
22065,16,-15,-92.481,4.527003218,0.1261,0.006858,0.0005809,0.008453,0,-1,7.97E-05,20,21
22170,16,-15,-92.601,4.528299941,0.1261,0.006804,0.0005792,0.008423,0,-1,7.94E-05,20,21.1
22275,16,-15,-92.721,4.529594984,0.126,0.00675,0.0005775,0.008394,0,-1,7.91E-05,20,21.2
22380,16,-15,-92.84,4.530877581,0.1259,0.006697,0.0005758,0.008364,0,-1,7.88E-05,20,21.3
22485,16,-15,-92.958,4.532147778,0.1258,0.006644,0.0005741,0.008334,0,-1,7.86E-05,20,21.4
22590,16,-15,-93.081,4.533470082,0.1257,0.006589,0.0005724,0.008343,0,-1,7.86E-05,20,21.5
22695,16,-15,-93.21,4.534855012,0.1257,0.006531,0.0005706,0.008371,0,-1,7.89E-05,20,21.6
22800,16,-15,-93.337,4.536216599,0.1256,0.006473,0.0005687,0.008369,0,-1,7.89E-05,20,21.7
22905,16,-15,-93.464,4.537576335,0.1255,0.006416,0.0005669,0.008359,0,-1,7.88E-05,20,21.8
23010,16,-15,-93.589,4.538912855,0.1254,0.00636,0.0005651,0.008342,0,-1,7.86E-05,20,21.9
23115,16,-15,-93.714,4.540247591,0.1253,0.006304,0.0005634,0.008323,0,-1,7.84E-05,20,22
23220,16,-15,-93.837,4.541559235,0.1252,0.006248,0.0005616,0.008301,0,-1,7.82E-05,20,22.1
23325,16,-15,-93.96,4.54286916,0.1252,0.006193,0.0005599,0.008278,0,-1,7.80E-05,20,22.2
23430,16,-15,-94.082,4.544166742,0.1251,0.006138,0.0005581,0.008254,0,-1,7.78E-05,20,22.3
23535,16,-15,-94.203,4.545452028,0.125,0.006084,0.0005564,0.00823,0,-1,7.76E-05,20,22.4
23640,16,-15,-94.323,4.546725062,0.1249,0.00603,0.0005547,0.008205,0,-1,7.73E-05,20,22.5
23745,16,-15,-94.443,4.547996478,0.1248,0.005976,0.000553,0.008179,0,-1,7.71E-05,20,22.6
23850,16,-15,-94.562,4.549255704,0.1248,0.005922,0.0005513,0.008153,0,-1,7.68E-05,20,22.7
23955,16,-15,-94.681,4.550513346,0.1247,0.005869,0.0005496,0.008126,0,-1,7.66E-05,20,22.8
24060,16,-15,-94.799,4.551758861,0.1246,0.005816,0.000548,0.0081,0,-1,7.63E-05,20,22.9
24165,16,-15,-94.916,4.55299229,0.1245,0.005763,0.0005463,0.008073,0,-1,7.61E-05,20,23
24270,16,-15,-95.033,4.5542242,0.1244,0.005711,0.0005446,0.008047,0,-1,7.58E-05,20,23.1
24375,16,-15,-95.15,4.555454594,0.1244,0.005658,0.000543,0.008021,0,-1,7.56E-05,20,23.2
24480,16,-15,-95.266,4.556672979,0.1243,0.005606,0.0005413,0.007995,0,-1,7.54E-05,20,23.3
24585,16,-15,-95.382,4.557889881,0.1242,0.005554,0.0005397,0.00797,0,-1,7.51E-05,20,23.4
24690,16,-15,-95.506,4.559189073,0.1241,0.005514,0.0005383,0.007952,0,-1,7.50E-05,20,23.5
24795,16,-15,-95.641,4.560601598,0.1241,0.005496,0.0005373,0.007946,0,-1,7.49E-05,20,23.6
24900,16,-15,-95.767,4.561918158,0.124,0.005478,0.0005363,0.007934,0,-1,7.48E-05,20,23.7
25005,16,-15,-95.891,4.56321213,0.124,0.005461,0.0005354,0.007918,0,-1,7.46E-05,20,23.8
25110,16,-15,-96.012,4.564473184,0.1239,0.005445,0.0005345,0.007901,0,-1,7.45E-05,20,23.9
25215,16,-15,-96.133,4.565732649,0.1239,0.005428,0.0005336,0.007882,0,-1,7.43E-05,20,24
25320,16,-15,-96.252,4.566969752,0.1238,0.005412,0.0005327,0.007863,0,-1,7.41E-05,20,24.1
25425,16,-15,-96.37,4.56819495,0.1238,0.005396,0.0005318,0.007844,0,-1,7.39E-05,20,24.2
25530,16,-15,-96.488,4.569418648,0.1237,0.00538,0.0005309,0.007824,0,-1,7.37E-05,20,24.3
25635,16,-15,-96.605,4.5706305,0.1237,0.005364,0.00053,0.007803,0,-1,7.35E-05,20,24.4
25740,16,-15,-96.722,4.571840884,0.1236,0.005348,0.0005291,0.007783,0,-1,7.34E-05,20,24.5
25845,16,-15,-96.837,4.573029153,0.1236,0.005332,0.0005283,0.007762,0,-1,7.32E-05,20,24.6
