Pcp_File_Version=4
    2
    1  0.000000e+000  1.000000e+000  1.000000e+000
    2 -1.000000e+002  1.000000e+000  1.000000e+000
  101    0    0    1 x         h      Mat  Lay      Beta           Axz            Bxz            Dxz          Temp          Conc 
   65 -6.400000e+001  2.460000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   66 -6.500000e+001  2.475000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   67 -6.600000e+001  2.490000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   68 -6.700000e+001  2.505000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   69 -6.800000e+001  2.520000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   70 -6.900000e+001  2.535000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   71 -7.000000e+001  2.550000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   72 -7.100000e+001  2.565000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   73 -7.200000e+001  2.580000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   74 -7.300000e+001  2.595000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   75 -7.400000e+001  2.610000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   76 -7.500000e+001  2.625000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   77 -7.600000e+001  2.640000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   78 -7.700000e+001  2.655000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   79 -7.800000e+001  2.670000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   80 -7.900000e+001  2.685000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   81 -8.000000e+001  2.700000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   82 -8.100000e+001  2.715000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   83 -8.200000e+001  2.730000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   84 -8.300000e+001  2.745000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   85 -8.400000e+001  2.760000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   86 -8.500000e+001  2.775000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   87 -8.600000e+001  2.790000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   88 -8.700000e+001  2.805000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   89 -8.800000e+001  2.820000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   90 -8.900000e+001  2.835000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   91 -9.000000e+001  2.850000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   92 -9.100000e+001  2.865000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   93 -9.200000e+001  2.880000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   94 -9.300000e+001  2.895000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   95 -9.400000e+001  2.910000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   96 -9.500000e+001  2.925000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   97 -9.600000e+001  2.940000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   98 -9.700000e+001  2.955000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   99 -9.800000e+001  2.970000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  100 -9.900000e+001  2.985000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  101 -1.000000e+002  3.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
    0
