,node,z,head,psi,theta,K,C,flux,sink,kappa,v/KsTop,temp,time
18345,76,-75.00 ,-108.813,4.689630813,0.2361,0.02834,0.0007376,-0.01075,0,-1,-0.000431,20,17.4
18450,76,-75.00 ,-108.935,4.690751374,0.236,0.02824,0.0007365,-0.01074,0,-1,-0.00043,20,17.5
18555,76,-75.00 ,-109.057,4.691870681,0.2359,0.02814,0.0007354,-0.01072,0,-1,-0.00043,20,17.6
18660,76,-75.00 ,-109.179,4.692988737,0.2358,0.02805,0.0007343,-0.01071,0,-1,-0.000429,20,17.7
18765,76,-75.00 ,-109.3,4.694096395,0.2357,0.02795,0.0007332,-0.01069,0,-1,-0.000428,20,17.8
18870,76,-75.00 ,-109.421,4.695202828,0.2356,0.02785,0.000732,-0.01068,0,-1,-0.000428,20,17.9
18975,76,-75.00 ,-109.541,4.696298908,0.2356,0.02775,0.0007309,-0.01066,0,-1,-0.000427,20,18
19080,76,-75.00 ,-109.661,4.697393789,0.2355,0.02765,0.0007298,-0.01064,0,-1,-0.000426,20,18.1
19185,76,-75.00 ,-109.781,4.698487472,0.2354,0.02756,0.0007287,-0.01063,0,-1,-0.000426,20,18.2
19290,76,-75.00 ,-109.901,4.699579961,0.2353,0.02746,0.0007277,-0.01061,0,-1,-0.000425,20,18.3
19395,76,-75.00 ,-110.02,4.700662167,0.2352,0.02736,0.0007266,-0.01059,0,-1,-0.000424,20,18.4
19500,76,-75.00 ,-110.139,4.701743204,0.2351,0.02727,0.0007255,-0.01057,0,-1,-0.000424,20,18.5
19605,76,-75.00 ,-110.257,4.702814004,0.235,0.02717,0.0007244,-0.01055,0,-1,-0.000423,20,18.6
19710,76,-75.00 ,-110.375,4.703883659,0.2349,0.02707,0.0007233,-0.01054,0,-1,-0.000422,20,18.7
19815,76,-75.00 ,-110.493,4.704952171,0.2349,0.02698,0.0007222,-0.01052,0,-1,-0.000421,20,18.8
19920,76,-75.00 ,-110.61,4.706010501,0.2348,0.02688,0.0007212,-0.0105,0,-1,-0.000421,20,18.9
20025,76,-75.00 ,-110.727,4.707067712,0.2347,0.02679,0.0007201,-0.01048,0,-1,-0.00042,20,19
20130,76,-75.00 ,-110.844,4.708123807,0.2346,0.02669,0.000719,-0.01046,0,-1,-0.000419,20,19.1
20235,76,-75.00 ,-110.96,4.709169776,0.2345,0.0266,0.000718,-0.01044,0,-1,-0.000418,20,19.2
20340,76,-75.00 ,-111.076,4.710214652,0.2344,0.0265,0.0007169,-0.01041,0,-1,-0.000417,20,19.3
20445,76,-75.00 ,-111.192,4.711258437,0.2343,0.02641,0.0007158,-0.01039,0,-1,-0.000416,20,19.4
20550,76,-75.00 ,-111.307,4.712292149,0.2343,0.02632,0.0007148,-0.01037,0,-1,-0.000416,20,19.5
20655,76,-75.00 ,-111.422,4.713324795,0.2342,0.02622,0.0007137,-0.01035,0,-1,-0.000415,20,19.6
20760,76,-75.00 ,-111.537,4.714356374,0.2341,0.02613,0.0007127,-0.01033,0,-1,-0.000414,20,19.7
20865,76,-75.00 ,-111.652,4.715386891,0.234,0.02604,0.0007116,-0.01031,0,-1,-0.000413,20,19.8
20970,76,-75.00 ,-111.766,4.7164074,0.2339,0.02595,0.0007106,-0.01028,0,-1,-0.000412,20,19.9
21075,76,-75.00 ,-111.879,4.71741793,0.2338,0.02585,0.0007096,-0.01026,0,-1,-0.000411,20,20
21180,76,-75.00 ,-111.993,4.718436369,0.2337,0.02576,0.0007085,-0.01024,0,-1,-0.00041,20,20.1
21285,76,-75.00 ,-112.106,4.719444852,0.2337,0.02567,0.0007075,-0.01021,0,-1,-0.000409,20,20.2
21390,76,-75.00 ,-112.219,4.720452319,0.2336,0.02558,0.0007064,-0.01019,0,-1,-0.000408,20,20.3
21495,76,-75.00 ,-112.331,4.72144987,0.2335,0.02549,0.0007054,-0.01017,0,-1,-0.000407,20,20.4
21600,76,-75.00 ,-112.444,4.72245532,0.2334,0.02539,0.0007044,-0.01014,0,-1,-0.000406,20,20.5
21705,76,-75.00 ,-112.556,4.723450876,0.2333,0.0253,0.0007034,-0.01012,0,-1,-0.000405,20,20.6
21810,76,-75.00 ,-112.667,4.724436565,0.2333,0.02521,0.0007023,-0.01009,0,-1,-0.000404,20,20.7
21915,76,-75.00 ,-112.779,4.725430152,0.2332,0.02512,0.0007013,-0.01007,0,-1,-0.000403,20,20.8
22020,76,-75.00 ,-112.89,4.726413893,0.2331,0.02503,0.0007003,-0.01004,0,-1,-0.000402,20,20.9
22125,76,-75.00 ,-113,4.727387819,0.233,0.02494,0.0006993,-0.01001,0,-1,-0.000401,20,21
22230,76,-75.00 ,-113.111,4.728369637,0.2329,0.02485,0.0006983,-0.00999,0,-1,-0.0004,20,21.1
22335,76,-75.00 ,-113.221,4.729341661,0.2328,0.02476,0.0006973,-0.009964,0,-1,-0.000399,20,21.2
22440,76,-75.00 ,-113.331,4.73031274,0.2328,0.02467,0.0006963,-0.009938,0,-1,-0.000398,20,21.3
22545,76,-75.00 ,-113.44,4.731274063,0.2327,0.02459,0.0006953,-0.009911,0,-1,-0.000397,20,21.4
22650,76,-75.00 ,-113.55,4.732243269,0.2326,0.0245,0.0006943,-0.009884,0,-1,-0.000396,20,21.5
22755,76,-75.00 ,-113.659,4.733202738,0.2325,0.02441,0.0006933,-0.009857,0,-1,-0.000395,20,21.6
22860,76,-75.00 ,-113.767,4.734152497,0.2324,0.02432,0.0006923,-0.00983,0,-1,-0.000394,20,21.7
22965,76,-75.00 ,-113.876,4.735110137,0.2324,0.02423,0.0006913,-0.009803,0,-1,-0.000393,20,21.8
23070,76,-75.00 ,-113.984,4.736058088,0.2323,0.02414,0.0006903,-0.009777,0,-1,-0.000392,20,21.9
23175,76,-75.00 ,-114.092,4.73700514,0.2322,0.02406,0.0006893,-0.009749,0,-1,-0.000391,20,22
23280,76,-75.00 ,-114.199,4.737942541,0.2321,0.02397,0.0006883,-0.009722,0,-1,-0.000389,20,22.1
23385,76,-75.00 ,-114.307,4.738887811,0.232,0.02388,0.0006873,-0.009693,0,-1,-0.000388,20,22.2
23490,76,-75.00 ,-114.414,4.739823449,0.232,0.0238,0.0006864,-0.009665,0,-1,-0.000387,20,22.3
23595,76,-75.00 ,-114.521,4.740758212,0.2319,0.02371,0.0006854,-0.009636,0,-1,-0.000386,20,22.4
23700,76,-75.00 ,-114.627,4.741683379,0.2318,0.02362,0.0006844,-0.009607,0,-1,-0.000385,20,22.5
23805,76,-75.00 ,-114.734,4.742616406,0.2317,0.02354,0.0006834,-0.009579,0,-1,-0.000384,20,22.6
23910,76,-75.00 ,-114.84,4.743539855,0.2317,0.02345,0.0006825,-0.009551,0,-1,-0.000383,20,22.7
24015,76,-75.00 ,-114.945,4.744453753,0.2316,0.02336,0.0006815,-0.009523,0,-1,-0.000382,20,22.8
24120,76,-75.00 ,-115.051,4.745375508,0.2315,0.02328,0.0006805,-0.009493,0,-1,-0.00038,20,22.9
24225,76,-75.00 ,-115.156,4.746287731,0.2314,0.02319,0.0006796,-0.009463,0,-1,-0.000379,20,23
24330,76,-75.00 ,-115.261,4.747199122,0.2313,0.02311,0.0006786,-0.009433,0,-1,-0.000378,20,23.1
24435,76,-75.00 ,-115.366,4.748109683,0.2313,0.02302,0.0006777,-0.009403,0,-1,-0.000377,20,23.2
24540,76,-75.00 ,-115.471,4.749019416,0.2312,0.02294,0.0006767,-0.009373,0,-1,-0.000376,20,23.3
24645,76,-75.00 ,-115.575,4.74991967,0.2311,0.02285,0.0006757,-0.009344,0,-1,-0.000374,20,23.4
24750,76,-75.00 ,-115.679,4.750819114,0.231,0.02277,0.0006748,-0.009315,0,-1,-0.000373,20,23.5
24855,76,-75.00 ,-115.783,4.75171775,0.231,0.02268,0.0006738,-0.009285,0,-1,-0.000372,20,23.6
24960,76,-75.00 ,-115.886,4.752606949,0.2309,0.0226,0.0006729,-0.009253,0,-1,-0.000371,20,23.7
25065,76,-75.00 ,-115.99,4.75350398,0.2308,0.02252,0.000672,-0.009222,0,-1,-0.000369,20,23.8
25170,76,-75.00 ,-116.093,4.754391594,0.2307,0.02243,0.000671,-0.00919,0,-1,-0.000368,20,23.9
25275,76,-75.00 ,-116.196,4.75527842,0.2307,0.02235,0.0006701,-0.009159,0,-1,-0.000367,20,24
25380,76,-75.00 ,-116.299,4.756164461,0.2306,0.02227,0.0006691,-0.009129,0,-1,-0.000366,20,24.1
25485,76,-75.00 ,-116.401,4.757041126,0.2305,0.02218,0.0006682,-0.0091,0,-1,-0.000365,20,24.2
25590,76,-75.00 ,-116.503,4.757917024,0.2304,0.0221,0.0006673,-0.009069,0,-1,-0.000363,20,24.3
25695,76,-75.00 ,-116.605,4.758792155,0.2304,0.02202,0.0006663,-0.009036,0,-1,-0.000362,20,24.4
25800,76,-75.00 ,-116.707,4.75966652,0.2303,0.02193,0.0006654,-0.009003,0,-1,-0.000361,20,24.5
25905,76,-75.00 ,-116.809,4.760540122,0.2302,0.02185,0.0006645,-0.00897,0,-1,-0.000359,20,24.6
26010,76,-75.00 ,-116.91,4.761404408,0.2301,0.02177,0.0006635,-0.008938,0,-1,-0.000358,20,24.7
26115,76,-75.00 ,-117.011,4.762267947,0.2301,0.02169,0.0006626,-0.008908,0,-1,-0.000357,20,24.8
26220,76,-75.00 ,-117.112,4.763130742,0.23,0.02161,0.0006617,-0.008878,0,-1,-0.000356,20,24.9
26325,76,-75.00 ,-117.212,4.763984261,0.2299,0.02152,0.0006608,-0.008847,0,-1,-0.000354,20,25
