,node,depth,head,theta,K,C,flux,sink,kappa,v/KsTop,temp,time
23745,16.0,-15.0,-264.211,0.1772,0.001576,0.0002076,0.01298,0.0,-1.0,0.00052,20.0,22.6
23850,16.0,-15.0,-264.205,0.1772,0.001576,0.0002076,0.01297,0.0,-1.0,0.00052,20.0,22.700000000000003
23955,16.0,-15.0,-264.199,0.1772,0.001576,0.0002076,0.01296,0.0,-1.0,0.000519,20.0,22.8
24060,16.0,-15.0,-264.194,0.1772,0.001576,0.0002076,0.01296,0.0,-1.0,0.000519,20.0,22.900000000000002
24165,16.0,-15.0,-264.19,0.1772,0.001576,0.0002076,0.01295,0.0,-1.0,0.000519,20.0,23.0
24270,16.0,-15.0,-264.186,0.1772,0.001576,0.0002077,0.01295,0.0,-1.0,0.000519,20.0,23.1
24375,16.0,-15.0,-264.183,0.1772,0.001576,0.0002077,0.01294,0.0,-1.0,0.000518,20.0,23.200000000000003
24480,16.0,-15.0,-264.18,0.1772,0.001576,0.0002077,0.01293,0.0,-1.0,0.000518,20.0,23.3
24585,16.0,-15.0,-264.178,0.1772,0.001576,0.0002077,0.01293,0.0,-1.0,0.000518,20.0,23.400000000000002
24690,16.0,-15.0,-264.177,0.1772,0.001576,0.0002077,0.01292,0.0,-1.0,0.000518,20.0,23.5
24795,16.0,-15.0,-264.176,0.1772,0.001576,0.0002077,0.01291,0.0,-1.0,0.000517,20.0,23.6
24900,16.0,-15.0,-264.176,0.1772,0.001576,0.0002077,0.01291,0.0,-1.0,0.000517,20.0,23.700000000000003
25005,16.0,-15.0,-264.176,0.1772,0.001576,0.0002077,0.0129,0.0,-1.0,0.000517,20.0,23.8
25110,16.0,-15.0,-264.178,0.1772,0.001576,0.0002077,0.01289,0.0,-1.0,0.000516,20.0,23.900000000000002
25215,16.0,-15.0,-264.179,0.1772,0.001576,0.0002077,0.01288,0.0,-1.0,0.000516,20.0,24.0
25320,16.0,-15.0,-264.182,0.1772,0.001576,0.0002077,0.01288,0.0,-1.0,0.000516,20.0,24.1
25425,16.0,-15.0,-264.185,0.1772,0.001576,0.0002077,0.01287,0.0,-1.0,0.000516,20.0,24.200000000000003
25530,16.0,-15.0,-264.188,0.1772,0.001576,0.0002077,0.01286,0.0,-1.0,0.000515,20.0,24.3
25635,16.0,-15.0,-264.192,0.1772,0.001576,0.0002076,0.01286,0.0,-1.0,0.000515,20.0,24.400000000000002
25740,16.0,-15.0,-264.197,0.1772,0.001576,0.0002076,0.01285,0.0,-1.0,0.000515,20.0,24.5
25845,16.0,-15.0,-264.202,0.1772,0.001576,0.0002076,0.01284,0.0,-1.0,0.000514,20.0,24.6
25950,16.0,-15.0,-264.208,0.1772,0.001576,0.0002076,0.01283,0.0,-1.0,0.000514,20.0,24.700000000000003
26055,16.0,-15.0,-264.215,0.1772,0.001576,0.0002076,0.01283,0.0,-1.0,0.000514,20.0,24.8
26160,16.0,-15.0,-264.222,0.1772,0.001576,0.0002076,0.01282,0.0,-1.0,0.000514,20.0,24.900000000000002
26265,16.0,-15.0,-264.229,0.1772,0.001575,0.0002076,0.01281,0.0,-1.0,0.000513,20.0,25.0
35,36.0,-35.0,-171.352,0.2031,0.006637,0.0003931,0.01924,0.0,-1.0,0.000771,20.0,0.0
140,36.0,-35.0,-171.221,0.2032,0.006653,0.0003936,0.01909,0.0,-1.0,0.000765,20.0,0.1
245,36.0,-35.0,-171.087,0.2032,0.006669,0.000394,0.019,0.0,-1.0,0.000761,20.0,0.2
350,36.0,-35.0,-170.95,0.2033,0.006685,0.0003944,0.01896,0.0,-1.0,0.000759,20.0,0.30000000000000004
455,36.0,-35.0,-170.812,0.2034,0.006702,0.0003949,0.01894,0.0,-1.0,0.000759,20.0,0.4
560,36.0,-35.0,-170.671,0.2034,0.006719,0.0003954,0.01893,0.0,-1.0,0.000759,20.0,0.5
665,36.0,-35.0,-170.531,0.2035,0.006735,0.0003958,0.01894,0.0,-1.0,0.000759,20.0,0.6000000000000001
770,36.0,-35.0,-170.391,0.2035,0.006752,0.0003963,0.01896,0.0,-1.0,0.000759,20.0,0.7000000000000001
875,36.0,-35.0,-170.252,0.2036,0.006769,0.0003967,0.01897,0.0,-1.0,0.00076,20.0,0.8
980,36.0,-35.0,-170.114,0.2036,0.006785,0.0003972,0.01899,0.0,-1.0,0.000761,20.0,0.9
1085,36.0,-35.0,-169.976,0.2037,0.006802,0.0003976,0.01901,0.0,-1.0,0.000762,20.0,1.0
1190,36.0,-35.0,-169.839,0.2037,0.006818,0.0003981,0.01903,0.0,-1.0,0.000762,20.0,1.1
1295,36.0,-35.0,-169.703,0.2038,0.006835,0.0003985,0.01905,0.0,-1.0,0.000763,20.0,1.2000000000000002
1400,36.0,-35.0,-169.568,0.2038,0.006851,0.000399,0.01906,0.0,-1.0,0.000764,20.0,1.3
1505,36.0,-35.0,-169.434,0.2039,0.006867,0.0003994,0.01908,0.0,-1.0,0.000764,20.0,1.4000000000000001
1610,36.0,-35.0,-169.301,0.2039,0.006883,0.0003998,0.01909,0.0,-1.0,0.000765,20.0,1.5
1715,36.0,-35.0,-169.168,0.204,0.006899,0.0004003,0.0191,0.0,-1.0,0.000765,20.0,1.6
1820,36.0,-35.0,-169.036,0.204,0.006914,0.0004007,0.01912,0.0,-1.0,0.000766,20.0,1.7000000000000002
1925,36.0,-35.0,-168.905,0.2041,0.00693,0.0004011,0.01913,0.0,-1.0,0.000766,20.0,1.8
2030,36.0,-35.0,-168.775,0.2041,0.006946,0.0004016,0.01914,0.0,-1.0,0.000767,20.0,1.9000000000000001
2135,36.0,-35.0,-168.645,0.2042,0.006961,0.000402,0.01915,0.0,-1.0,0.000767,20.0,2.0
2240,36.0,-35.0,-168.516,0.2042,0.006977,0.0004024,0.01916,0.0,-1.0,0.000768,20.0,2.1
2345,36.0,-35.0,-168.387,0.2043,0.006992,0.0004028,0.01917,0.0,-1.0,0.000768,20.0,2.2
2450,36.0,-35.0,-168.26,0.2043,0.007007,0.0004032,0.01918,0.0,-1.0,0.000768,20.0,2.3000000000000003
2555,36.0,-35.0,-168.133,0.2044,0.007023,0.0004037,0.01918,0.0,-1.0,0.000769,20.0,2.4000000000000004
2660,36.0,-35.0,-168.007,0.2044,0.007038,0.0004041,0.01919,0.0,-1.0,0.000769,20.0,2.5
2765,36.0,-35.0,-167.882,0.2045,0.007053,0.0004045,0.01919,0.0,-1.0,0.000769,20.0,2.6
2870,36.0,-35.0,-167.758,0.2045,0.007067,0.0004049,0.01919,0.0,-1.0,0.000769,20.0,2.7
2975,36.0,-35.0,-167.635,0.2046,0.007082,0.0004053,0.01919,0.0,-1.0,0.000769,20.0,2.8000000000000003
3080,36.0,-35.0,-167.513,0.2046,0.007097,0.0004057,0.01919,0.0,-1.0,0.000769,20.0,2.9000000000000004
3185,36.0,-35.0,-167.392,0.2047,0.007111,0.0004061,0.01919,0.0,-1.0,0.000769,20.0,3.0
3290,36.0,-35.0,-167.272,0.2047,0.007126,0.0004065,0.01919,0.0,-1.0,0.000769,20.0,3.1
3395,36.0,-35.0,-167.154,0.2048,0.00714,0.0004068,0.01918,0.0,-1.0,0.000768,20.0,3.2
3500,36.0,-35.0,-167.037,0.2048,0.007154,0.0004072,0.01917,0.0,-1.0,0.000768,20.0,3.3000000000000003
3605,36.0,-35.0,-166.921,0.2049,0.007168,0.0004076,0.01917,0.0,-1.0,0.000768,20.0,3.4000000000000004
3710,36.0,-35.0,-166.807,0.2049,0.007181,0.000408,0.01916,0.0,-1.0,0.000768,20.0,3.5
3815,36.0,-35.0,-166.695,0.2049,0.007195,0.0004084,0.01915,0.0,-1.0,0.000767,20.0,3.6
3920,36.0,-35.0,-166.584,0.205,0.007208,0.0004087,0.01914,0.0,-1.0,0.000767,20.0,3.7
4025,36.0,-35.0,-166.475,0.205,0.007221,0.0004091,0.01913,0.0,-1.0,0.000766,20.0,3.8000000000000003
4130,36.0,-35.0,-166.368,0.2051,0.007234,0.0004094,0.01912,0.0,-1.0,0.000766,20.0,3.9000000000000004
4235,36.0,-35.0,-166.263,0.2051,0.007246,0.0004098,0.0191,0.0,-1.0,0.000765,20.0,4.0
4340,36.0,-35.0,-166.16,0.2051,0.007259,0.0004101,0.01909,0.0,-1.0,0.000765,20.0,4.1000000000000005
4445,36.0,-35.0,-166.058,0.2052,0.007271,0.0004104,0.01907,0.0,-1.0,0.000764,20.0,4.2
4550,36.0,-35.0,-165.958,0.2052,0.007283,0.0004108,0.01905,0.0,-1.0,0.000763,20.0,4.3
4655,36.0,-35.0,-165.86,0.2053,0.007295,0.0004111,0.01903,0.0,-1.0,0.000762,20.0,4.4
4760,36.0,-35.0,-165.764,0.2053,0.007306,0.0004114,0.019,0.0,-1.0,0.000761,20.0,4.5
4865,36.0,-35.0,-165.669,0.2053,0.007317,0.0004117,0.01898,0.0,-1.0,0.00076,20.0,4.6000000000000005
4970,36.0,-35.0,-165.577,0.2054,0.007329,0.000412,0.01895,0.0,-1.0,0.000759,20.0,4.7
5075,36.0,-35.0,-165.487,0.2054,0.007339,0.0004123,0.01892,0.0,-1.0,0.000758,20.0,4.800000000000001
5180,36.0,-35.0,-165.399,0.2054,0.00735,0.0004126,0.01889,0.0,-1.0,0.000757,20.0,4.9
5285,36.0,-35.0,-165.312,0.2055,0.00736,0.0004129,0.01886,0.0,-1.0,0.000755,20.0,5.0
5390,36.0,-35.0,-165.227,0.2055,0.00737,0.0004131,0.01882,0.0,-1.0,0.000754,20.0,5.1000000000000005
5495,36.0,-35.0,-165.144,0.2055,0.00738,0.0004134,0.01879,0.0,-1.0,0.000753,20.0,5.2
5600,36.0,-35.0,-165.063,0.2056,0.00739,0.0004137,0.01875,0.0,-1.0,0.000751,20.0,5.300000000000001
5705,36.0,-35.0,-164.984,0.2056,0.0074,0.0004139,0.01872,0.0,-1.0,0.00075,20.0,5.4
5810,36.0,-35.0,-164.906,0.2056,0.007409,0.0004142,0.01868,0.0,-1.0,0.000748,20.0,5.5
5915,36.0,-35.0,-164.83,0.2057,0.007418,0.0004144,0.01864,0.0,-1.0,0.000747,20.0,5.6000000000000005
6020,36.0,-35.0,-164.756,0.2057,0.007427,0.0004147,0.0186,0.0,-1.0,0.000745,20.0,5.7
6125,36.0,-35.0,-164.684,0.2057,0.007435,0.0004149,0.01856,0.0,-1.0,0.000744,20.0,5.800000000000001
6230,36.0,-35.0,-164.613,0.2057,0.007444,0.0004152,0.01852,0.0,-1.0,0.000742,20.0,5.9
6335,36.0,-35.0,-164.544,0.2058,0.007452,0.0004154,0.01847,0.0,-1.0,0.00074,20.0,6.0
6440,36.0,-35.0,-164.477,0.2058,0.00746,0.0004156,0.01843,0.0,-1.0,0.000738,20.0,6.1000000000000005
6545,36.0,-35.0,-164.412,0.2058,0.007468,0.0004158,0.01838,0.0,-1.0,0.000736,20.0,6.2
6650,36.0,-35.0,-164.348,0.2058,0.007476,0.000416,0.01834,0.0,-1.0,0.000735,20.0,6.300000000000001
6755,36.0,-35.0,-164.287,0.2059,0.007483,0.0004162,0.01829,0.0,-1.0,0.000733,20.0,6.4
6860,36.0,-35.0,-164.227,0.2059,0.00749,0.0004164,0.01824,0.0,-1.0,0.000731,20.0,6.5
6965,36.0,-35.0,-164.168,0.2059,0.007497,0.0004166,0.01819,0.0,-1.0,0.000729,20.0,6.6000000000000005
7070,36.0,-35.0,-164.112,0.2059,0.007504,0.0004168,0.01814,0.0,-1.0,0.000727,20.0,6.7
7175,36.0,-35.0,-164.058,0.206,0.00751,0.000417,0.01809,0.0,-1.0,0.000725,20.0,6.800000000000001
7280,36.0,-35.0,-164.005,0.206,0.007517,0.0004171,0.01804,0.0,-1.0,0.000723,20.0,6.9
7385,36.0,-35.0,-163.954,0.206,0.007523,0.0004173,0.01799,0.0,-1.0,0.000721,20.0,7.0
7490,36.0,-35.0,-163.905,0.206,0.007529,0.0004175,0.01794,0.0,-1.0,0.000719,20.0,7.1000000000000005
7595,36.0,-35.0,-163.859,0.206,0.007534,0.0004176,0.01789,0.0,-1.0,0.000717,20.0,7.2
7700,36.0,-35.0,-163.813,0.206,0.00754,0.0004178,0.01784,0.0,-1.0,0.000715,20.0,7.300000000000001
7805,36.0,-35.0,-163.77,0.2061,0.007545,0.0004179,0.01779,0.0,-1.0,0.000713,20.0,7.4
7910,36.0,-35.0,-163.729,0.2061,0.00755,0.000418,0.01773,0.0,-1.0,0.000711,20.0,7.5
8015,36.0,-35.0,-163.689,0.2061,0.007555,0.0004182,0.01768,0.0,-1.0,0.000708,20.0,7.6000000000000005
8120,36.0,-35.0,-163.651,0.2061,0.007559,0.0004183,0.01763,0.0,-1.0,0.000706,20.0,7.7
8225,36.0,-35.0,-163.614,0.2061,0.007563,0.0004184,0.01757,0.0,-1.0,0.000704,20.0,7.800000000000001
8330,36.0,-35.0,-163.58,0.2061,0.007568,0.0004185,0.01752,0.0,-1.0,0.000702,20.0,7.9
8435,36.0,-35.0,-163.546,0.2062,0.007572,0.0004186,0.01747,0.0,-1.0,0.0007,20.0,8.0
8540,36.0,-35.0,-163.515,0.2062,0.007575,0.0004187,0.01741,0.0,-1.0,0.000698,20.0,8.1
8645,36.0,-35.0,-163.485,0.2062,0.007579,0.0004188,0.01735,0.0,-1.0,0.000695,20.0,8.200000000000001
8750,36.0,-35.0,-163.456,0.2062,0.007582,0.0004189,0.0173,0.0,-1.0,0.000693,20.0,8.3
8855,36.0,-35.0,-163.429,0.2062,0.007586,0.000419,0.01724,0.0,-1.0,0.000691,20.0,8.4
8960,36.0,-35.0,-163.404,0.2062,0.007589,0.0004191,0.01719,0.0,-1.0,0.000689,20.0,8.5
9065,36.0,-35.0,-163.38,0.2062,0.007592,0.0004192,0.01713,0.0,-1.0,0.000686,20.0,8.6
9170,36.0,-35.0,-163.357,0.2062,0.007594,0.0004193,0.01707,0.0,-1.0,0.000684,20.0,8.700000000000001
9275,36.0,-35.0,-163.336,0.2062,0.007597,0.0004193,0.01702,0.0,-1.0,0.000682,20.0,8.8
9380,36.0,-35.0,-163.316,0.2062,0.007599,0.0004194,0.01696,0.0,-1.0,0.000679,20.0,8.9
9485,36.0,-35.0,-163.298,0.2062,0.007601,0.0004194,0.0169,0.0,-1.0,0.000677,20.0,9.0
9590,36.0,-35.0,-163.281,0.2063,0.007603,0.0004195,0.01684,0.0,-1.0,0.000675,20.0,9.1
9695,36.0,-35.0,-163.266,0.2063,0.007605,0.0004196,0.01679,0.0,-1.0,0.000673,20.0,9.200000000000001
9800,36.0,-35.0,-163.252,0.2063,0.007607,0.0004196,0.01673,0.0,-1.0,0.00067,20.0,9.3
9905,36.0,-35.0,-163.239,0.2063,0.007608,0.0004196,0.01667,0.0,-1.0,0.000668,20.0,9.4
10010,36.0,-35.0,-163.227,0.2063,0.00761,0.0004197,0.01661,0.0,-1.0,0.000666,20.0,9.5
10115,36.0,-35.0,-163.217,0.2063,0.007611,0.0004197,0.01656,0.0,-1.0,0.000663,20.0,9.600000000000001
10220,36.0,-35.0,-163.208,0.2063,0.007612,0.0004197,0.0165,0.0,-1.0,0.000661,20.0,9.700000000000001
10325,36.0,-35.0,-163.2,0.2063,0.007613,0.0004198,0.01644,0.0,-1.0,0.000659,20.0,9.8
10430,36.0,-35.0,-163.194,0.2063,0.007614,0.0004198,0.01638,0.0,-1.0,0.000656,20.0,9.9
10535,36.0,-35.0,-163.189,0.2063,0.007614,0.0004198,0.01633,0.0,-1.0,0.000654,20.0,10.0
10640,36.0,-35.0,-163.184,0.2063,0.007615,0.0004198,0.01627,0.0,-1.0,0.000652,20.0,10.100000000000001
10745,36.0,-35.0,-163.182,0.2063,0.007615,0.0004198,0.01621,0.0,-1.0,0.000649,20.0,10.200000000000001
10850,36.0,-35.0,-163.18,0.2063,0.007615,0.0004198,0.01615,0.0,-1.0,0.000647,20.0,10.3
10955,36.0,-35.0,-163.179,0.2063,0.007616,0.0004198,0.0161,0.0,-1.0,0.000645,20.0,10.4
11060,36.0,-35.0,-163.18,0.2063,0.007616,0.0004198,0.01604,0.0,-1.0,0.000643,20.0,10.5
11165,36.0,-35.0,-163.181,0.2063,0.007615,0.0004198,0.01598,0.0,-1.0,0.00064,20.0,10.600000000000001
11270,36.0,-35.0,-163.184,0.2063,0.007615,0.0004198,0.01592,0.0,-1.0,0.000638,20.0,10.700000000000001
11375,36.0,-35.0,-163.188,0.2063,0.007615,0.0004198,0.01587,0.0,-1.0,0.000636,20.0,10.8
11480,36.0,-35.0,-163.193,0.2063,0.007614,0.0004198,0.01581,0.0,-1.0,0.000633,20.0,10.9
11585,36.0,-35.0,-163.199,0.2063,0.007613,0.0004198,0.01576,0.0,-1.0,0.000631,20.0,11.0
11690,36.0,-35.0,-163.205,0.2063,0.007612,0.0004197,0.0157,0.0,-1.0,0.000629,20.0,11.100000000000001
11795,36.0,-35.0,-163.213,0.2063,0.007611,0.0004197,0.01564,0.0,-1.0,0.000627,20.0,11.200000000000001
11900,36.0,-35.0,-163.222,0.2063,0.00761,0.0004197,0.01559,0.0,-1.0,0.000624,20.0,11.3
12005,36.0,-35.0,-163.232,0.2063,0.007609,0.0004197,0.01553,0.0,-1.0,0.000622,20.0,11.4
12110,36.0,-35.0,-163.243,0.2063,0.007608,0.0004196,0.01548,0.0,-1.0,0.00062,20.0,11.5
12215,36.0,-35.0,-163.255,0.2063,0.007606,0.0004196,0.01542,0.0,-1.0,0.000618,20.0,11.600000000000001
12320,36.0,-35.0,-163.268,0.2063,0.007605,0.0004195,0.01536,0.0,-1.0,0.000616,20.0,11.700000000000001
12425,36.0,-35.0,-163.281,0.2063,0.007603,0.0004195,0.01531,0.0,-1.0,0.000613,20.0,11.8
12530,36.0,-35.0,-163.296,0.2062,0.007602,0.0004195,0.01525,0.0,-1.0,0.000611,20.0,11.9
12635,36.0,-35.0,-163.312,0.2062,0.0076,0.0004194,0.0152,0.0,-1.0,0.000609,20.0,12.0
12740,36.0,-35.0,-163.329,0.2062,0.007598,0.0004193,0.01514,0.0,-1.0,0.000607,20.0,12.100000000000001
12845,36.0,-35.0,-163.346,0.2062,0.007596,0.0004193,0.01509,0.0,-1.0,0.000604,20.0,12.200000000000001
12950,36.0,-35.0,-163.365,0.2062,0.007593,0.0004192,0.01503,0.0,-1.0,0.000602,20.0,12.3
13055,36.0,-35.0,-163.385,0.2062,0.007591,0.0004192,0.01498,0.0,-1.0,0.0006,20.0,12.4
13160,36.0,-35.0,-163.405,0.2062,0.007589,0.0004191,0.01492,0.0,-1.0,0.000598,20.0,12.5
13265,36.0,-35.0,-163.426,0.2062,0.007586,0.000419,0.01487,0.0,-1.0,0.000596,20.0,12.600000000000001
13370,36.0,-35.0,-163.448,0.2062,0.007583,0.000419,0.01482,0.0,-1.0,0.000594,20.0,12.700000000000001
13475,36.0,-35.0,-163.47,0.2062,0.007581,0.0004189,0.01476,0.0,-1.0,0.000592,20.0,12.8
13580,36.0,-35.0,-163.494,0.2062,0.007578,0.0004188,0.01471,0.0,-1.0,0.000589,20.0,12.9
13685,36.0,-35.0,-163.518,0.2062,0.007575,0.0004187,0.01466,0.0,-1.0,0.000587,20.0,13.0
13790,36.0,-35.0,-163.542,0.2062,0.007572,0.0004186,0.01461,0.0,-1.0,0.000585,20.0,13.100000000000001
13895,36.0,-35.0,-163.568,0.2061,0.007569,0.0004186,0.01456,0.0,-1.0,0.000583,20.0,13.200000000000001
14000,36.0,-35.0,-163.594,0.2061,0.007566,0.0004185,0.01451,0.0,-1.0,0.000581,20.0,13.3
14105,36.0,-35.0,-163.621,0.2061,0.007563,0.0004184,0.01446,0.0,-1.0,0.000579,20.0,13.4
14210,36.0,-35.0,-163.649,0.2061,0.007559,0.0004183,0.01441,0.0,-1.0,0.000577,20.0,13.5
14315,36.0,-35.0,-163.677,0.2061,0.007556,0.0004182,0.01436,0.0,-1.0,0.000575,20.0,13.600000000000001
14420,36.0,-35.0,-163.706,0.2061,0.007553,0.0004181,0.01431,0.0,-1.0,0.000573,20.0,13.700000000000001
14525,36.0,-35.0,-163.735,0.2061,0.007549,0.000418,0.01426,0.0,-1.0,0.000571,20.0,13.8
14630,36.0,-35.0,-163.766,0.2061,0.007545,0.0004179,0.01421,0.0,-1.0,0.000569,20.0,13.9
14735,36.0,-35.0,-163.797,0.2061,0.007542,0.0004178,0.01416,0.0,-1.0,0.000567,20.0,14.0
14840,36.0,-35.0,-163.828,0.206,0.007538,0.0004177,0.01411,0.0,-1.0,0.000565,20.0,14.100000000000001
14945,36.0,-35.0,-163.861,0.206,0.007534,0.0004176,0.01406,0.0,-1.0,0.000563,20.0,14.200000000000001
15050,36.0,-35.0,-163.893,0.206,0.00753,0.0004175,0.01401,0.0,-1.0,0.000561,20.0,14.3
15155,36.0,-35.0,-163.927,0.206,0.007526,0.0004174,0.01397,0.0,-1.0,0.00056,20.0,14.4
15260,36.0,-35.0,-163.961,0.206,0.007522,0.0004173,0.01392,0.0,-1.0,0.000558,20.0,14.5
15365,36.0,-35.0,-163.995,0.206,0.007518,0.0004172,0.01387,0.0,-1.0,0.000556,20.0,14.600000000000001
15470,36.0,-35.0,-164.03,0.206,0.007514,0.0004171,0.01382,0.0,-1.0,0.000554,20.0,14.700000000000001
15575,36.0,-35.0,-164.066,0.206,0.007509,0.0004169,0.01378,0.0,-1.0,0.000552,20.0,14.8
15680,36.0,-35.0,-164.102,0.2059,0.007505,0.0004168,0.01373,0.0,-1.0,0.00055,20.0,14.9
15785,36.0,-35.0,-164.139,0.2059,0.007501,0.0004167,0.01369,0.0,-1.0,0.000548,20.0,15.0
15890,36.0,-35.0,-164.176,0.2059,0.007496,0.0004166,0.01364,0.0,-1.0,0.000546,20.0,15.100000000000001
15995,36.0,-35.0,-164.214,0.2059,0.007492,0.0004165,0.01359,0.0,-1.0,0.000545,20.0,15.200000000000001
16100,36.0,-35.0,-164.252,0.2059,0.007487,0.0004163,0.01355,0.0,-1.0,0.000543,20.0,15.3
16205,36.0,-35.0,-164.291,0.2059,0.007482,0.0004162,0.0135,0.0,-1.0,0.000541,20.0,15.4
16310,36.0,-35.0,-164.33,0.2058,0.007478,0.0004161,0.01346,0.0,-1.0,0.000539,20.0,15.5
16415,36.0,-35.0,-164.37,0.2058,0.007473,0.0004159,0.01341,0.0,-1.0,0.000537,20.0,15.600000000000001
16520,36.0,-35.0,-164.41,0.2058,0.007468,0.0004158,0.01337,0.0,-1.0,0.000536,20.0,15.700000000000001
16625,36.0,-35.0,-164.451,0.2058,0.007463,0.0004157,0.01333,0.0,-1.0,0.000534,20.0,15.8
16730,36.0,-35.0,-164.492,0.2058,0.007458,0.0004155,0.01328,0.0,-1.0,0.000532,20.0,15.9
16835,36.0,-35.0,-164.534,0.2058,0.007453,0.0004154,0.01324,0.0,-1.0,0.00053,20.0,16.0
16940,36.0,-35.0,-164.576,0.2058,0.007448,0.0004153,0.01319,0.0,-1.0,0.000529,20.0,16.1
17045,36.0,-35.0,-164.619,0.2057,0.007443,0.0004151,0.01315,0.0,-1.0,0.000527,20.0,16.2
17150,36.0,-35.0,-164.662,0.2057,0.007438,0.000415,0.01311,0.0,-1.0,0.000525,20.0,16.3
17255,36.0,-35.0,-164.705,0.2057,0.007433,0.0004148,0.01307,0.0,-1.0,0.000523,20.0,16.400000000000002
17360,36.0,-35.0,-164.749,0.2057,0.007428,0.0004147,0.01302,0.0,-1.0,0.000522,20.0,16.5
17465,36.0,-35.0,-164.794,0.2057,0.007422,0.0004146,0.01298,0.0,-1.0,0.00052,20.0,16.6
17570,36.0,-35.0,-164.839,0.2057,0.007417,0.0004144,0.01293,0.0,-1.0,0.000518,20.0,16.7
17675,36.0,-35.0,-164.885,0.2056,0.007411,0.0004143,0.01289,0.0,-1.0,0.000516,20.0,16.8
17780,36.0,-35.0,-164.931,0.2056,0.007406,0.0004141,0.01285,0.0,-1.0,0.000515,20.0,16.900000000000002
17885,36.0,-35.0,-164.978,0.2056,0.0074,0.000414,0.01281,0.0,-1.0,0.000513,20.0,17.0
17990,36.0,-35.0,-165.025,0.2056,0.007395,0.0004138,0.01276,0.0,-1.0,0.000511,20.0,17.1
18095,36.0,-35.0,-165.072,0.2056,0.007389,0.0004136,0.01272,0.0,-1.0,0.00051,20.0,17.2
18200,36.0,-35.0,-165.12,0.2055,0.007383,0.0004135,0.01268,0.0,-1.0,0.000508,20.0,17.3
18305,36.0,-35.0,-165.168,0.2055,0.007377,0.0004133,0.01264,0.0,-1.0,0.000506,20.0,17.400000000000002
18410,36.0,-35.0,-165.216,0.2055,0.007372,0.0004132,0.0126,0.0,-1.0,0.000505,20.0,17.5
18515,36.0,-35.0,-165.265,0.2055,0.007366,0.000413,0.01256,0.0,-1.0,0.000503,20.0,17.6
18620,36.0,-35.0,-165.313,0.2055,0.00736,0.0004129,0.01252,0.0,-1.0,0.000502,20.0,17.7
18725,36.0,-35.0,-165.363,0.2055,0.007354,0.0004127,0.01248,0.0,-1.0,0.0005,20.0,17.8
18830,36.0,-35.0,-165.412,0.2054,0.007348,0.0004125,0.01244,0.0,-1.0,0.000499,20.0,17.900000000000002
18935,36.0,-35.0,-165.462,0.2054,0.007342,0.0004124,0.0124,0.0,-1.0,0.000497,20.0,18.0
19040,36.0,-35.0,-165.512,0.2054,0.007336,0.0004122,0.01237,0.0,-1.0,0.000495,20.0,18.1
19145,36.0,-35.0,-165.562,0.2054,0.00733,0.000412,0.01233,0.0,-1.0,0.000494,20.0,18.2
19250,36.0,-35.0,-165.613,0.2054,0.007324,0.0004119,0.01229,0.0,-1.0,0.000492,20.0,18.3
19355,36.0,-35.0,-165.664,0.2053,0.007318,0.0004117,0.01225,0.0,-1.0,0.000491,20.0,18.400000000000002
19460,36.0,-35.0,-165.715,0.2053,0.007312,0.0004115,0.01222,0.0,-1.0,0.000489,20.0,18.5
19565,36.0,-35.0,-165.766,0.2053,0.007306,0.0004114,0.01218,0.0,-1.0,0.000488,20.0,18.6
19670,36.0,-35.0,-165.818,0.2053,0.0073,0.0004112,0.01214,0.0,-1.0,0.000486,20.0,18.7
19775,36.0,-35.0,-165.87,0.2053,0.007293,0.000411,0.0121,0.0,-1.0,0.000485,20.0,18.8
19880,36.0,-35.0,-165.922,0.2052,0.007287,0.0004109,0.01207,0.0,-1.0,0.000483,20.0,18.900000000000002
19985,36.0,-35.0,-165.975,0.2052,0.007281,0.0004107,0.01203,0.0,-1.0,0.000482,20.0,19.0
20090,36.0,-35.0,-166.028,0.2052,0.007275,0.0004105,0.012,0.0,-1.0,0.000481,20.0,19.1
20195,36.0,-35.0,-166.081,0.2052,0.007268,0.0004104,0.01196,0.0,-1.0,0.000479,20.0,19.200000000000003
20300,36.0,-35.0,-166.134,0.2052,0.007262,0.0004102,0.01193,0.0,-1.0,0.000478,20.0,19.3
20405,36.0,-35.0,-166.188,0.2051,0.007255,0.00041,0.01189,0.0,-1.0,0.000476,20.0,19.400000000000002
20510,36.0,-35.0,-166.242,0.2051,0.007249,0.0004098,0.01186,0.0,-1.0,0.000475,20.0,19.5
20615,36.0,-35.0,-166.296,0.2051,0.007242,0.0004097,0.01182,0.0,-1.0,0.000474,20.0,19.6
20720,36.0,-35.0,-166.351,0.2051,0.007236,0.0004095,0.01178,0.0,-1.0,0.000472,20.0,19.700000000000003
20825,36.0,-35.0,-166.406,0.205,0.007229,0.0004093,0.01175,0.0,-1.0,0.000471,20.0,19.8
20930,36.0,-35.0,-166.461,0.205,0.007223,0.0004091,0.01171,0.0,-1.0,0.000469,20.0,19.900000000000002
21035,36.0,-35.0,-166.517,0.205,0.007216,0.0004089,0.01168,0.0,-1.0,0.000468,20.0,20.0
21140,36.0,-35.0,-166.573,0.205,0.007209,0.0004087,0.01164,0.0,-1.0,0.000466,20.0,20.1
