node,z,head,psi,theta,K,C,flux,sink,kappa,v/KsTop,temp,time
46,-45,-453.618,6.117255434,0.2206,0.001166,0.0001349,0.01241,0,-1,0.00115,20,5.8
46,-45,-453.268,6.116483562,0.2206,0.001169,0.000135,0.01243,0,-1,0.00115,20,5.9
46,-45,-452.919,6.115713302,0.2207,0.001172,0.0001352,0.01245,0,-1,0.00115,20,6
46,-45,-452.569,6.114940238,0.2207,0.001175,0.0001353,0.01247,0,-1,0.00115,20,6.1
46,-45,-452.22,6.114168787,0.2208,0.001178,0.0001355,0.01249,0,-1,0.00116,20,6.2
46,-45,-451.871,6.113396741,0.2208,0.001181,0.0001356,0.01251,0,-1,0.00116,20,6.3
46,-45,-451.522,6.112624098,0.2209,0.001184,0.0001358,0.01253,0,-1,0.00116,20,6.4
46,-45,-451.173,6.111850858,0.2209,0.001187,0.0001359,0.01255,0,-1,0.00116,20,6.5
46,-45,-450.825,6.111079238,0.221,0.00119,0.0001361,0.01256,0,-1,0.00116,20,6.6
46,-45,-450.477,6.110307021,0.221,0.001193,0.0001362,0.01258,0,-1,0.00117,20,6.7
46,-45,-450.13,6.10953643,0.2211,0.001196,0.0001364,0.0126,0,-1,0.00117,20,6.8
46,-45,-449.783,6.108765244,0.2211,0.001199,0.0001365,0.01262,0,-1,0.00117,20,6.9
46,-45,-449.437,6.107995688,0.2212,0.001202,0.0001367,0.01263,0,-1,0.00117,20,7
46,-45,-449.092,6.107227767,0.2212,0.001205,0.0001368,0.01265,0,-1,0.00117,20,7.1
46,-45,-448.75,6.10646594,0.2213,0.001208,0.000137,0.01267,0,-1,0.00117,20,7.2
46,-45,-448.41,6.105707992,0.2213,0.001211,0.0001371,0.01269,0,-1,0.00118,20,7.3
46,-45,-448.074,6.104958397,0.2214,0.001214,0.0001373,0.01271,0,-1,0.00118,20,7.4
46,-45,-447.741,6.10421494,0.2214,0.001216,0.0001374,0.01273,0,-1,0.00118,20,7.5
46,-45,-447.41,6.1034754,0.2215,0.001219,0.0001375,0.01275,0,-1,0.00118,20,7.6
46,-45,-447.081,6.102739786,0.2215,0.001222,0.0001377,0.01277,0,-1,0.00118,20,7.7
46,-45,-446.754,6.102008108,0.2215,0.001225,0.0001378,0.01278,0,-1,0.00118,20,7.8
46,-45,-446.429,6.101280373,0.2216,0.001228,0.000138,0.0128,0,-1,0.00119,20,7.9
46,-45,-446.105,6.10055435,0.2216,0.001231,0.0001381,0.01282,0,-1,0.00119,20,8
46,-45,-445.783,6.099832287,0.2217,0.001233,0.0001382,0.01283,0,-1,0.00119,20,8.1
46,-45,-445.462,6.099111946,0.2217,0.001236,0.0001384,0.01284,0,-1,0.00119,20,8.2
46,-45,-445.143,6.098395579,0.2218,0.001239,0.0001385,0.01286,0,-1,0.00119,20,8.3
46,-45,-444.825,6.097680946,0.2218,0.001242,0.0001387,0.01287,0,-1,0.00119,20,8.4
46,-45,-444.508,6.096968053,0.2219,0.001244,0.0001388,0.01288,0,-1,0.00119,20,8.5
46,-45,-444.193,6.096259153,0.2219,0.001247,0.0001389,0.0129,0,-1,0.00119,20,8.6
46,-45,-443.879,6.095552003,0.2219,0.00125,0.0001391,0.01291,0,-1,0.0012,20,8.7
46,-45,-443.566,6.094846607,0.222,0.001252,0.0001392,0.01292,0,-1,0.0012,20,8.8
46,-45,-443.255,6.094145225,0.222,0.001255,0.0001393,0.01293,0,-1,0.0012,20,8.9
46,-45,-442.945,6.093445609,0.2221,0.001258,0.0001395,0.01294,0,-1,0.0012,20,9
46,-45,-442.637,6.092750021,0.2221,0.00126,0.0001396,0.01295,0,-1,0.0012,20,9.1
46,-45,-442.33,6.09205621,0.2222,0.001263,0.0001397,0.01296,0,-1,0.0012,20,9.2
46,-45,-442.025,6.091366442,0.2222,0.001266,0.0001399,0.01297,0,-1,0.0012,20,9.3
46,-45,-441.721,6.090678461,0.2223,0.001268,0.00014,0.01297,0,-1,0.0012,20,9.4
46,-45,-441.418,6.089992272,0.2223,0.001271,0.0001401,0.01298,0,-1,0.0012,20,9.5
46,-45,-441.117,6.089310146,0.2223,0.001273,0.0001403,0.01299,0,-1,0.0012,20,9.6
46,-45,-440.818,6.088632092,0.2224,0.001276,0.0001404,0.013,0,-1,0.0012,20,9.7
46,-45,-440.521,6.087958117,0.2224,0.001278,0.0001405,0.013,0,-1,0.0012,20,9.8
46,-45,-440.225,6.08728596,0.2225,0.001281,0.0001407,0.01301,0,-1,0.0012,20,9.9
46,-45,-439.93,6.086615623,0.2225,0.001284,0.0001408,0.01301,0,-1,0.0012,20,10
46,-45,-439.638,6.085951661,0.2225,0.001286,0.0001409,0.01302,0,-1,0.00121,20,10.1
46,-45,-439.347,6.085289534,0.2226,0.001289,0.000141,0.01302,0,-1,0.00121,20,10.2
46,-45,-439.058,6.084631523,0.2226,0.001291,0.0001412,0.01302,0,-1,0.00121,20,10.3
46,-45,-438.771,6.083977637,0.2227,0.001293,0.0001413,0.01303,0,-1,0.00121,20,10.4
46,-45,-438.485,6.083325604,0.2227,0.001296,0.0001414,0.01303,0,-1,0.00121,20,10.5
46,-45,-438.201,6.082677709,0.2227,0.001298,0.0001415,0.01303,0,-1,0.00121,20,10.6
46,-45,-437.919,6.082033962,0.2228,0.001301,0.0001416,0.01303,0,-1,0.00121,20,10.7
46,-45,-437.639,6.08139437,0.2228,0.001303,0.0001418,0.01304,0,-1,0.00121,20,10.8
46,-45,-437.362,6.080761227,0.2229,0.001306,0.0001419,0.01304,0,-1,0.00121,20,10.9
46,-45,-437.088,6.080134548,0.2229,0.001308,0.000142,0.01304,0,-1,0.00121,20,11
46,-45,-436.817,6.079514343,0.2229,0.00131,0.0001421,0.01304,0,-1,0.00121,20,11.1
46,-45,-436.549,6.078900626,0.223,0.001313,0.0001422,0.01305,0,-1,0.00121,20,11.2
46,-45,-436.283,6.078291115,0.223,0.001315,0.0001424,0.01305,0,-1,0.00121,20,11.3
46,-45,-436.021,6.077690407,0.2231,0.001317,0.0001425,0.01305,0,-1,0.00121,20,11.4
46,-45,-435.76,6.077091633,0.2231,0.001319,0.0001426,0.01305,0,-1,0.00121,20,11.5
46,-45,-435.503,6.076501685,0.2231,0.001322,0.0001427,0.01305,0,-1,0.00121,20,11.6
46,-45,-435.248,6.075915984,0.2232,0.001324,0.0001428,0.01305,0,-1,0.00121,20,11.7
46,-45,-434.995,6.075334537,0.2232,0.001326,0.0001429,0.01305,0,-1,0.00121,20,11.8
46,-45,-434.745,6.074759652,0.2232,0.001328,0.000143,0.01305,0,-1,0.00121,20,11.9
46,-45,-434.497,6.07418904,0.2233,0.00133,0.0001431,0.01305,0,-1,0.00121,20,12
46,-45,-434.252,6.073625011,0.2233,0.001332,0.0001432,0.01305,0,-1,0.00121,20,12.1
46,-45,-434.009,6.073065271,0.2233,0.001334,0.0001433,0.01305,0,-1,0.00121,20,12.2
46,-45,-433.768,6.072509829,0.2234,0.001336,0.0001434,0.01304,0,-1,0.00121,20,12.3
46,-45,-433.529,6.071958691,0.2234,0.001338,0.0001435,0.01304,0,-1,0.00121,20,12.4
46,-45,-433.292,6.071411866,0.2234,0.001341,0.0001436,0.01304,0,-1,0.00121,20,12.5
46,-45,-433.057,6.070869359,0.2235,0.001343,0.0001438,0.01303,0,-1,0.00121,20,12.6
46,-45,-432.824,6.070331179,0.2235,0.001345,0.0001439,0.01303,0,-1,0.00121,20,12.7
46,-45,-432.592,6.069795021,0.2235,0.001347,0.000144,0.01302,0,-1,0.00121,20,12.8
46,-45,-432.363,6.069265513,0.2236,0.001348,0.0001441,0.01302,0,-1,0.00121,20,12.9
46,-45,-432.136,6.068740354,0.2236,0.00135,0.0001441,0.01301,0,-1,0.0012,20,13
46,-45,-431.91,6.068217233,0.2236,0.001352,0.0001442,0.01301,0,-1,0.0012,20,13.1
46,-45,-431.686,6.067698472,0.2237,0.001354,0.0001443,0.013,0,-1,0.0012,20,13.2
46,-45,-431.464,6.067184077,0.2237,0.001356,0.0001444,0.013,0,-1,0.0012,20,13.3
46,-45,-431.244,6.066674055,0.2237,0.001358,0.0001445,0.01299,0,-1,0.0012,20,13.4
46,-45,-431.026,6.066168413,0.2238,0.00136,0.0001446,0.01298,0,-1,0.0012,20,13.5
46,-45,-430.81,6.065667158,0.2238,0.001362,0.0001447,0.01298,0,-1,0.0012,20,13.6
46,-45,-430.595,6.065167973,0.2238,0.001364,0.0001448,0.01297,0,-1,0.0012,20,13.7
46,-45,-430.383,6.06467551,0.2238,0.001365,0.0001449,0.01296,0,-1,0.0012,20,13.8
46,-45,-430.172,6.064185129,0.2239,0.001367,0.000145,0.01295,0,-1,0.0012,20,13.9
46,-45,-429.963,6.063699158,0.2239,0.001369,0.0001451,0.01295,0,-1,0.0012,20,14
46,-45,-429.755,6.063215279,0.2239,0.001371,0.0001452,0.01294,0,-1,0.0012,20,14.1
46,-45,-429.55,6.062738149,0.224,0.001373,0.0001453,0.01293,0,-1,0.0012,20,14.2
46,-45,-429.347,6.06226545,0.224,0.001374,0.0001454,0.01292,0,-1,0.0012,20,14.3
46,-45,-429.145,6.061794857,0.224,0.001376,0.0001454,0.01291,0,-1,0.0012,20,14.4
46,-45,-428.945,6.061328706,0.2241,0.001378,0.0001455,0.0129,0,-1,0.00119,20,14.5
46,-45,-428.747,6.060867001,0.2241,0.00138,0.0001456,0.01289,0,-1,0.00119,20,14.6
46,-45,-428.55,6.060407417,0.2241,0.001381,0.0001457,0.01288,0,-1,0.00119,20,14.7
46,-45,-428.356,6.059954626,0.2241,0.001383,0.0001458,0.01287,0,-1,0.00119,20,14.8
46,-45,-428.163,6.059503964,0.2242,0.001385,0.0001459,0.01286,0,-1,0.00119,20,14.9
46,-45,-427.972,6.059057773,0.2242,0.001386,0.000146,0.01285,0,-1,0.00119,20,15
46,-45,-427.783,6.058616058,0.2242,0.001388,0.000146,0.01284,0,-1,0.00119,20,15.1
46,-45,-427.596,6.058178825,0.2242,0.001389,0.0001461,0.01283,0,-1,0.00119,20,15.2
46,-45,-427.412,6.057748419,0.2243,0.001391,0.0001462,0.01282,0,-1,0.00119,20,15.3
46,-45,-427.23,6.05732251,0.2243,0.001393,0.0001463,0.01281,0,-1,0.00119,20,15.4
46,-45,-427.05,6.056901102,0.2243,0.001394,0.0001463,0.0128,0,-1,0.00119,20,15.5
46,-45,-426.873,6.056486545,0.2243,0.001396,0.0001464,0.01279,0,-1,0.00118,20,15.6
46,-45,-426.698,6.056076503,0.2244,0.001397,0.0001465,0.01278,0,-1,0.00118,20,15.7
46,-45,-426.525,6.055670982,0.2244,0.001399,0.0001466,0.01277,0,-1,0.00118,20,15.8
46,-45,-426.353,6.055267642,0.2244,0.0014,0.0001467,0.01276,0,-1,0.00118,20,15.9
46,-45,-426.184,6.054871178,0.2244,0.001402,0.0001467,0.01275,0,-1,0.00118,20,16
46,-45,-426.017,6.054479252,0.2245,0.001403,0.0001468,0.01274,0,-1,0.00118,20,16.1
46,-45,-425.852,6.054091868,0.2245,0.001404,0.0001469,0.01273,0,-1,0.00118,20,16.2
46,-45,-425.688,6.053706684,0.2245,0.001406,0.0001469,0.01272,0,-1,0.00118,20,16.3
46,-45,-425.526,6.053326051,0.2245,0.001407,0.000147,0.01271,0,-1,0.00118,20,16.4
46,-45,-425.366,6.052949975,0.2246,0.001409,0.0001471,0.01269,0,-1,0.00118,20,16.5
46,-45,-425.208,6.052578461,0.2246,0.00141,0.0001471,0.01268,0,-1,0.00117,20,16.6
46,-45,-425.051,6.052209162,0.2246,0.001411,0.0001472,0.01267,0,-1,0.00117,20,16.7
46,-45,-424.897,6.051846787,0.2246,0.001413,0.0001473,0.01266,0,-1,0.00117,20,16.8
46,-45,-424.743,6.05148428,0.2246,0.001414,0.0001473,0.01265,0,-1,0.00117,20,16.9
46,-45,-424.592,6.051128708,0.2247,0.001415,0.0001474,0.01263,0,-1,0.00117,20,17
46,-45,-424.442,6.050775365,0.2247,0.001416,0.0001475,0.01262,0,-1,0.00117,20,17.1
46,-45,-424.294,6.050426611,0.2247,0.001418,0.0001475,0.01261,0,-1,0.00117,20,17.2
46,-45,-424.147,6.050080093,0.2247,0.001419,0.0001476,0.01259,0,-1,0.00117,20,17.3
46,-45,-424.002,6.049738172,0.2247,0.00142,0.0001477,0.01258,0,-1,0.00116,20,17.4
46,-45,-423.859,6.049400853,0.2248,0.001421,0.0001477,0.01257,0,-1,0.00116,20,17.5
46,-45,-423.717,6.04906578,0.2248,0.001423,0.0001478,0.01255,0,-1,0.00116,20,17.6
46,-45,-423.576,6.048732955,0.2248,0.001424,0.0001479,0.01254,0,-1,0.00116,20,17.7
46,-45,-423.437,6.048404743,0.2248,0.001425,0.0001479,0.01253,0,-1,0.00116,20,17.8
46,-45,-423.3,6.048081148,0.2248,0.001426,0.000148,0.01251,0,-1,0.00116,20,17.9
46,-45,-423.164,6.047759811,0.2249,0.001427,0.000148,0.0125,0,-1,0.00116,20,18
46,-45,-423.03,6.047443099,0.2249,0.001429,0.0001481,0.01248,0,-1,0.00116,20,18.1
46,-45,-422.897,6.047128651,0.2249,0.00143,0.0001481,0.01247,0,-1,0.00115,20,18.2
46,-45,-422.766,6.046818834,0.2249,0.001431,0.0001482,0.01245,0,-1,0.00115,20,18.3
46,-45,-422.636,6.046511288,0.2249,0.001432,0.0001483,0.01244,0,-1,0.00115,20,18.4
46,-45,-422.507,6.046206015,0.225,0.001433,0.0001483,0.01242,0,-1,0.00115,20,18.5
46,-45,-422.38,6.045905383,0.225,0.001434,0.0001484,0.01241,0,-1,0.00115,20,18.6
46,-45,-422.255,6.045609397,0.225,0.001435,0.0001484,0.01239,0,-1,0.00115,20,18.7
46,-45,-422.13,6.045313323,0.225,0.001436,0.0001485,0.01238,0,-1,0.00115,20,18.8
46,-45,-422.007,6.045021902,0.225,0.001437,0.0001485,0.01236,0,-1,0.00114,20,18.9
46,-45,-421.886,6.044735135,0.225,0.001438,0.0001486,0.01235,0,-1,0.00114,20,19
46,-45,-421.766,6.044450658,0.2251,0.001439,0.0001486,0.01233,0,-1,0.00114,20,19.1
46,-45,-421.647,6.044168471,0.2251,0.00144,0.0001487,0.01232,0,-1,0.00114,20,19.2
46,-45,-421.529,6.043888577,0.2251,0.001441,0.0001487,0.0123,0,-1,0.00114,20,19.3
46,-45,-421.413,6.04361335,0.2251,0.001442,0.0001488,0.01229,0,-1,0.00114,20,19.4
46,-45,-421.298,6.043340422,0.2251,0.001443,0.0001488,0.01227,0,-1,0.00114,20,19.5
46,-45,-421.185,6.043072167,0.2251,0.001444,0.0001489,0.01225,0,-1,0.00113,20,19.6
46,-45,-421.073,6.042806215,0.2252,0.001445,0.0001489,0.01224,0,-1,0.00113,20,19.7
46,-45,-420.962,6.042542568,0.2252,0.001446,0.000149,0.01222,0,-1,0.00113,20,19.8
46,-45,-420.852,6.042281228,0.2252,0.001447,0.000149,0.01221,0,-1,0.00113,20,19.9
46,-45,-420.743,6.042022196,0.2252,0.001448,0.0001491,0.01219,0,-1,0.00113,20,20
46,-45,-420.636,6.041767852,0.2252,0.001449,0.0001491,0.01217,0,-1,0.00113,20,20.1
46,-45,-420.53,6.041515821,0.2252,0.00145,0.0001492,0.01216,0,-1,0.00113,20,20.2
46,-45,-420.426,6.041268483,0.2252,0.001451,0.0001492,0.01214,0,-1,0.00112,20,20.3
46,-45,-420.323,6.041023463,0.2253,0.001452,0.0001493,0.01213,0,-1,0.00112,20,20.4
46,-45,-420.221,6.040780763,0.2253,0.001453,0.0001493,0.01211,0,-1,0.00112,20,20.5
46,-45,-420.121,6.040542765,0.2253,0.001454,0.0001493,0.01209,0,-1,0.00112,20,20.6
46,-45,-420.023,6.040309472,0.2253,0.001454,0.0001494,0.01208,0,-1,0.00112,20,20.7
46,-45,-419.926,6.040078505,0.2253,0.001455,0.0001494,0.01206,0,-1,0.00112,20,20.8
46,-45,-419.831,6.039852249,0.2253,0.001456,0.0001495,0.01205,0,-1,0.00112,20,20.9
46,-45,-419.737,6.039628325,0.2253,0.001457,0.0001495,0.01203,0,-1,0.00111,20,21
46,-45,-419.645,6.039409116,0.2254,0.001458,0.0001496,0.01202,0,-1,0.00111,20,21.1
46,-45,-419.553,6.039189859,0.2254,0.001458,0.0001496,0.012,0,-1,0.00111,20,21.2
46,-45,-419.464,6.038977706,0.2254,0.001459,0.0001496,0.01198,0,-1,0.00111,20,21.3
46,-45,-419.375,6.038765508,0.2254,0.00146,0.0001497,0.01197,0,-1,0.00111,20,21.4
46,-45,-419.288,6.038558035,0.2254,0.001461,0.0001497,0.01195,0,-1,0.00111,20,21.5
46,-45,-419.201,6.038350519,0.2254,0.001461,0.0001497,0.01194,0,-1,0.00111,20,21.6
46,-45,-419.116,6.038147731,0.2254,0.001462,0.0001498,0.01192,0,-1,0.0011,20,21.7
46,-45,-419.032,6.037947289,0.2254,0.001463,0.0001498,0.01191,0,-1,0.0011,20,21.8
46,-45,-418.95,6.037751581,0.2255,0.001464,0.0001499,0.01189,0,-1,0.0011,20,21.9
46,-45,-418.868,6.037555834,0.2255,0.001464,0.0001499,0.01187,0,-1,0.0011,20,22
46,-45,-418.787,6.037362437,0.2255,0.001465,0.0001499,0.01186,0,-1,0.0011,20,22.1
46,-45,-418.708,6.03717378,0.2255,0.001466,0.00015,0.01184,0,-1,0.0011,20,22.2
46,-45,-418.629,6.036985086,0.2255,0.001466,0.00015,0.01183,0,-1,0.0011,20,22.3
46,-45,-418.552,6.036801135,0.2255,0.001467,0.00015,0.01181,0,-1,0.00109,20,22.4
46,-45,-418.476,6.036619541,0.2255,0.001468,0.0001501,0.01179,0,-1,0.00109,20,22.5
46,-45,-418.4,6.036437913,0.2255,0.001468,0.0001501,0.01178,0,-1,0.00109,20,22.6
46,-45,-418.326,6.036261033,0.2255,0.001469,0.0001501,0.01176,0,-1,0.00109,20,22.7
46,-45,-418.253,6.036086513,0.2256,0.00147,0.0001502,0.01175,0,-1,0.00109,20,22.8
46,-45,-418.18,6.035911962,0.2256,0.00147,0.0001502,0.01173,0,-1,0.00109,20,22.9
46,-45,-418.109,6.035742164,0.2256,0.001471,0.0001502,0.01171,0,-1,0.00108,20,23
46,-45,-418.039,6.03557473,0.2256,0.001471,0.0001502,0.0117,0,-1,0.00108,20,23.1
46,-45,-417.97,6.03540966,0.2256,0.001472,0.0001503,0.01168,0,-1,0.00108,20,23.2
46,-45,-417.901,6.035244562,0.2256,0.001473,0.0001503,0.01166,0,-1,0.00108,20,23.3
46,-45,-417.834,6.035084224,0.2256,0.001473,0.0001503,0.01165,0,-1,0.00108,20,23.4
46,-45,-417.767,6.034923861,0.2256,0.001474,0.0001504,0.01163,0,-1,0.00108,20,23.5
46,-45,-417.702,6.03476826,0.2256,0.001474,0.0001504,0.01162,0,-1,0.00108,20,23.6
46,-45,-417.637,6.034612634,0.2256,0.001475,0.0001504,0.0116,0,-1,0.00107,20,23.7
46,-45,-417.574,6.034461774,0.2256,0.001475,0.0001504,0.01158,0,-1,0.00107,20,23.8
46,-45,-417.511,6.034310891,0.2257,0.001476,0.0001505,0.01157,0,-1,0.00107,20,23.9
46,-45,-417.449,6.034162381,0.2257,0.001476,0.0001505,0.01155,0,-1,0.00107,20,24
46,-45,-417.388,6.034016245,0.2257,0.001477,0.0001505,0.01153,0,-1,0.00107,20,24.1
46,-45,-417.328,6.033872483,0.2257,0.001478,0.0001506,0.01152,0,-1,0.00107,20,24.2
46,-45,-417.269,6.033731098,0.2257,0.001478,0.0001506,0.0115,0,-1,0.00106,20,24.3
46,-45,-417.211,6.033592089,0.2257,0.001479,0.0001506,0.01148,0,-1,0.00106,20,24.4
46,-45,-417.153,6.033453061,0.2257,0.001479,0.0001506,0.01147,0,-1,0.00106,20,24.5
46,-45,-417.097,6.033318809,0.2257,0.00148,0.0001507,0.01145,0,-1,0.00106,20,24.6
46,-45,-417.041,6.033184538,0.2257,0.00148,0.0001507,0.01143,0,-1,0.00106,20,24.7
46,-45,-416.986,6.033052648,0.2257,0.00148,0.0001507,0.01142,0,-1,0.00106,20,24.8
46,-45,-416.932,6.032923139,0.2257,0.001481,0.0001507,0.0114,0,-1,0.00106,20,24.9
46,-45,-416.878,6.032793613,0.2257,0.001481,0.0001507,0.01138,0,-1,0.00105,20,25
66,-65,-296.321,5.691443326,0.2478,0.003901,0.000233,0.02141,0,-1,0.00198,20,0
66,-65,-295.946,5.690177005,0.2479,0.00392,0.0002335,0.02156,0,-1,0.002,20,0.1
66,-65,-295.62,5.689074846,0.248,0.003936,0.0002339,0.02166,0,-1,0.00201,20,0.2
66,-65,-295.313,5.688035811,0.248,0.003952,0.0002342,0.02174,0,-1,0.00201,20,0.3
66,-65,-295.016,5.687029592,0.2481,0.003967,0.0002346,0.0218,0,-1,0.00202,20,0.4
66,-65,-294.725,5.686042718,0.2482,0.003982,0.0002349,0.02186,0,-1,0.00202,20,0.5
66,-65,-294.436,5.685061662,0.2483,0.003997,0.0002353,0.02191,0,-1,0.00203,20,0.6
66,-65,-294.148,5.684083042,0.2483,0.004011,0.0002356,0.02196,0,-1,0.00203,20,0.7
66,-65,-293.862,5.683110269,0.2484,0.004026,0.000236,0.02201,0,-1,0.00204,20,0.8
66,-65,-293.576,5.68213655,0.2485,0.004041,0.0002363,0.02206,0,-1,0.00204,20,0.9
66,-65,-293.29,5.681161881,0.2486,0.004055,0.0002366,0.02211,0,-1,0.00205,20,1
66,-65,-293.004,5.680186261,0.2486,0.00407,0.000237,0.02215,0,-1,0.00205,20,1.1
66,-65,-292.719,5.679213104,0.2487,0.004084,0.0002373,0.02219,0,-1,0.00206,20,1.2
66,-65,-292.434,5.678239,0.2488,0.004099,0.0002377,0.02224,0,-1,0.00206,20,1.3
66,-65,-292.151,5.677270792,0.2488,0.004113,0.000238,0.02227,0,-1,0.00206,20,1.4
66,-65,-291.872,5.67631535,0.2489,0.004128,0.0002383,0.02232,0,-1,0.00207,20,1.5
66,-65,-291.6,5.675383,0.249,0.004142,0.0002387,0.02237,0,-1,0.00207,20,1.6
66,-65,-291.332,5.67446351,0.2491,0.004155,0.000239,0.02242,0,-1,0.00208,20,1.7
66,-65,-291.067,5.673553481,0.2491,0.004169,0.0002393,0.02246,0,-1,0.00208,20,1.8
66,-65,-290.805,5.672652939,0.2492,0.004182,0.0002396,0.02249,0,-1,0.00208,20,1.9
66,-65,-290.547,5.671765353,0.2493,0.004195,0.0002399,0.02251,0,-1,0.00208,20,2
66,-65,-290.292,5.670887313,0.2493,0.004208,0.0002402,0.02253,0,-1,0.00209,20,2.1
66,-65,-290.04,5.670018845,0.2494,0.004221,0.0002405,0.02254,0,-1,0.00209,20,2.2
66,-65,-289.793,5.669166875,0.2495,0.004234,0.0002408,0.02255,0,-1,0.00209,20,2.3
66,-65,-289.551,5.668331447,0.2495,0.004246,0.0002411,0.02255,0,-1,0.00209,20,2.4
66,-65,-289.313,5.667509147,0.2496,0.004258,0.0002414,0.02254,0,-1,0.00209,20,2.5
66,-65,-289.081,5.666706926,0.2496,0.00427,0.0002417,0.02253,0,-1,0.00209,20,2.6
66,-65,-288.854,5.66592137,0.2497,0.004282,0.0002419,0.02252,0,-1,0.00208,20,2.7
66,-65,-288.633,5.665155985,0.2498,0.004293,0.0002422,0.02249,0,-1,0.00208,20,2.8
66,-65,-288.417,5.66440735,0.2498,0.004304,0.0002424,0.02247,0,-1,0.00208,20,2.9
66,-65,-288.208,5.663682442,0.2499,0.004315,0.0002427,0.02244,0,-1,0.00208,20,3
66,-65,-288.004,5.662974369,0.2499,0.004325,0.0002429,0.0224,0,-1,0.00207,20,3.1
66,-65,-287.807,5.662290117,0.25,0.004335,0.0002432,0.02236,0,-1,0.00207,20,3.2
66,-65,-287.616,5.661626257,0.25,0.004345,0.0002434,0.02232,0,-1,0.00207,20,3.3
66,-65,-287.431,5.660982831,0.2501,0.004355,0.0002436,0.02227,0,-1,0.00206,20,3.4
66,-65,-287.253,5.660363361,0.2501,0.004364,0.0002438,0.02221,0,-1,0.00206,20,3.5
66,-65,-287.081,5.659764406,0.2501,0.004372,0.000244,0.02216,0,-1,0.00205,20,3.6
66,-65,-286.915,5.659186005,0.2502,0.004381,0.0002442,0.0221,0,-1,0.00205,20,3.7
66,-65,-286.755,5.658628193,0.2502,0.004389,0.0002444,0.02204,0,-1,0.00204,20,3.8
66,-65,-286.602,5.658094494,0.2503,0.004397,0.0002446,0.02197,0,-1,0.00203,20,3.9
66,-65,-286.455,5.657581456,0.2503,0.004404,0.0002448,0.0219,0,-1,0.00203,20,4
66,-65,-286.314,5.657089111,0.2503,0.004412,0.0002449,0.02183,0,-1,0.00202,20,4.1
66,-65,-286.18,5.656620983,0.2504,0.004418,0.0002451,0.02176,0,-1,0.00201,20,4.2
66,-65,-286.054,5.656180604,0.2504,0.004425,0.0002453,0.02169,0,-1,0.00201,20,4.3
66,-65,-285.935,5.655764512,0.2504,0.004431,0.0002454,0.02162,0,-1,0.002,20,4.4
66,-65,-285.822,5.655369239,0.2505,0.004437,0.0002455,0.02155,0,-1,0.002,20,4.5
66,-65,-285.716,5.65499831,0.2505,0.004442,0.0002457,0.02147,0,-1,0.00199,20,4.6
66,-65,-285.615,5.65464475,0.2505,0.004447,0.0002458,0.02139,0,-1,0.00198,20,4.7
66,-65,-285.519,5.654308577,0.2506,0.004452,0.0002459,0.02131,0,-1,0.00197,20,4.8
66,-65,-285.429,5.653993312,0.2506,0.004457,0.000246,0.02123,0,-1,0.00197,20,4.9
66,-65,-285.345,5.653698974,0.2506,0.004461,0.0002461,0.02114,0,-1,0.00196,20,5
66,-65,-285.265,5.653418573,0.2506,0.004465,0.0002462,0.02106,0,-1,0.00195,20,5.1
66,-65,-285.19,5.653155625,0.2506,0.004469,0.0002463,0.02097,0,-1,0.00194,20,5.2
66,-65,-285.121,5.652913652,0.2507,0.004473,0.0002464,0.02088,0,-1,0.00193,20,5.3
66,-65,-285.056,5.652685652,0.2507,0.004476,0.0002464,0.02079,0,-1,0.00192,20,5.4
66,-65,-284.996,5.652475145,0.2507,0.004479,0.0002465,0.0207,0,-1,0.00192,20,5.5
66,-65,-284.94,5.652278632,0.2507,0.004482,0.0002466,0.02061,0,-1,0.00191,20,5.6
66,-65,-284.889,5.652099631,0.2507,0.004484,0.0002466,0.02051,0,-1,0.0019,20,5.7
66,-65,-284.843,5.651938151,0.2507,0.004487,0.0002467,0.02042,0,-1,0.00189,20,5.8
66,-65,-284.801,5.651790691,0.2507,0.004489,0.0002467,0.02032,0,-1,0.00188,20,5.9
66,-65,-284.763,5.651657255,0.2507,0.004491,0.0002468,0.02023,0,-1,0.00187,20,6
66,-65,-284.729,5.651537851,0.2508,0.004493,0.0002468,0.02014,0,-1,0.00186,20,6.1
66,-65,-284.7,5.651435994,0.2508,0.004494,0.0002469,0.02004,0,-1,0.00186,20,6.2
66,-65,-284.674,5.651344666,0.2508,0.004495,0.0002469,0.01995,0,-1,0.00185,20,6.3
66,-65,-284.652,5.651267382,0.2508,0.004496,0.0002469,0.01985,0,-1,0.00184,20,6.4
66,-65,-284.633,5.651200631,0.2508,0.004497,0.0002469,0.01975,0,-1,0.00183,20,6.5
66,-65,-284.618,5.65114793,0.2508,0.004498,0.000247,0.01966,0,-1,0.00182,20,6.6
66,-65,-284.607,5.651109281,0.2508,0.004499,0.000247,0.01956,0,-1,0.00181,20,6.7
66,-65,-284.599,5.651081172,0.2508,0.004499,0.000247,0.01947,0,-1,0.0018,20,6.8
66,-65,-284.595,5.651067117,0.2508,0.004499,0.000247,0.01937,0,-1,0.00179,20,6.9
66,-65,-284.594,5.651063603,0.2508,0.004499,0.000247,0.01928,0,-1,0.00179,20,7
66,-65,-284.595,5.651067117,0.2508,0.004499,0.000247,0.01918,0,-1,0.00178,20,7.1
