,node,depth,head,theta,K,C,flux,sink,kappa,v/KsTop,temp,time
20855,66.0,-65.0,-55.632,0.1597,0.05713,0.001445,-0.04108,0.0,-1.0,-0.000387,20.0,19.8
20960,66.0,-65.0,-55.716,0.1595,0.05675,0.00144,-0.04079,0.0,-1.0,-0.000384,20.0,19.900000000000002
21065,66.0,-65.0,-55.8,0.1594,0.05636,0.001436,-0.0405,0.0,-1.0,-0.000382,20.0,20.0
21170,66.0,-65.0,-55.884,0.1593,0.05597,0.001432,-0.04022,0.0,-1.0,-0.000379,20.0,20.1
21275,66.0,-65.0,-55.968,0.1591,0.05559,0.001428,-0.03994,0.0,-1.0,-0.000376,20.0,20.200000000000003
21380,66.0,-65.0,-56.051,0.159,0.0552,0.001424,-0.03966,0.0,-1.0,-0.000374,20.0,20.3
21485,66.0,-65.0,-56.134,0.1589,0.05482,0.00142,-0.03938,0.0,-1.0,-0.000371,20.0,20.400000000000002
21590,66.0,-65.0,-56.217,0.1588,0.05444,0.001416,-0.0391,0.0,-1.0,-0.000369,20.0,20.5
21695,66.0,-65.0,-56.299,0.1586,0.05406,0.001412,-0.03882,0.0,-1.0,-0.000366,20.0,20.6
21800,66.0,-65.0,-56.381,0.1585,0.05368,0.001408,-0.03855,0.0,-1.0,-0.000363,20.0,20.700000000000003
21905,66.0,-65.0,-56.463,0.1584,0.0533,0.001404,-0.03828,0.0,-1.0,-0.000361,20.0,20.8
22010,66.0,-65.0,-56.545,0.1583,0.05293,0.001401,-0.03801,0.0,-1.0,-0.000358,20.0,20.900000000000002
22115,66.0,-65.0,-56.626,0.1582,0.05255,0.001397,-0.03774,0.0,-1.0,-0.000356,20.0,21.0
22220,66.0,-65.0,-56.707,0.158,0.05218,0.001393,-0.03747,0.0,-1.0,-0.000353,20.0,21.1
22325,66.0,-65.0,-56.788,0.1579,0.05181,0.001389,-0.03721,0.0,-1.0,-0.000351,20.0,21.200000000000003
22430,66.0,-65.0,-56.868,0.1578,0.05144,0.001385,-0.03695,0.0,-1.0,-0.000348,20.0,21.3
22535,66.0,-65.0,-56.948,0.1577,0.05107,0.001381,-0.03669,0.0,-1.0,-0.000346,20.0,21.400000000000002
22640,66.0,-65.0,-57.028,0.1575,0.0507,0.001377,-0.03643,0.0,-1.0,-0.000343,20.0,21.5
22745,66.0,-65.0,-57.108,0.1574,0.05034,0.001373,-0.03617,0.0,-1.0,-0.000341,20.0,21.6
22850,66.0,-65.0,-57.187,0.1573,0.04997,0.00137,-0.03592,0.0,-1.0,-0.000339,20.0,21.700000000000003
22955,66.0,-65.0,-57.265,0.1572,0.04961,0.001366,-0.03567,0.0,-1.0,-0.000336,20.0,21.8
23060,66.0,-65.0,-57.344,0.1571,0.04925,0.001362,-0.03542,0.0,-1.0,-0.000334,20.0,21.900000000000002
23165,66.0,-65.0,-57.422,0.157,0.04889,0.001358,-0.03517,0.0,-1.0,-0.000331,20.0,22.0
23270,66.0,-65.0,-57.5,0.1568,0.04853,0.001354,-0.03492,0.0,-1.0,-0.000329,20.0,22.1
23375,66.0,-65.0,-57.577,0.1567,0.04818,0.001351,-0.03468,0.0,-1.0,-0.000327,20.0,22.200000000000003
23480,66.0,-65.0,-57.654,0.1566,0.04782,0.001347,-0.03443,0.0,-1.0,-0.000325,20.0,22.3
23585,66.0,-65.0,-57.731,0.1565,0.04747,0.001343,-0.03419,0.0,-1.0,-0.000322,20.0,22.400000000000002
23690,66.0,-65.0,-57.807,0.1564,0.04712,0.00134,-0.03395,0.0,-1.0,-0.00032,20.0,22.5
23795,66.0,-65.0,-57.883,0.1563,0.04677,0.001336,-0.03372,0.0,-1.0,-0.000318,20.0,22.6
23900,66.0,-65.0,-57.959,0.1561,0.04642,0.001332,-0.03348,0.0,-1.0,-0.000316,20.0,22.700000000000003
24005,66.0,-65.0,-58.034,0.156,0.04607,0.001329,-0.03325,0.0,-1.0,-0.000313,20.0,22.8
24110,66.0,-65.0,-58.109,0.1559,0.04573,0.001325,-0.03302,0.0,-1.0,-0.000311,20.0,22.900000000000002
24215,66.0,-65.0,-58.183,0.1558,0.04538,0.001322,-0.03279,0.0,-1.0,-0.000309,20.0,23.0
24320,66.0,-65.0,-58.257,0.1557,0.04504,0.001318,-0.03256,0.0,-1.0,-0.000307,20.0,23.1
24425,66.0,-65.0,-58.331,0.1556,0.0447,0.001314,-0.03233,0.0,-1.0,-0.000305,20.0,23.200000000000003
24530,66.0,-65.0,-58.404,0.1555,0.04437,0.001311,-0.03211,0.0,-1.0,-0.000303,20.0,23.3
24635,66.0,-65.0,-58.477,0.1554,0.04403,0.001307,-0.03189,0.0,-1.0,-0.000301,20.0,23.400000000000002
24740,66.0,-65.0,-58.55,0.1553,0.0437,0.001304,-0.03167,0.0,-1.0,-0.000299,20.0,23.5
24845,66.0,-65.0,-58.622,0.1551,0.04337,0.0013,-0.03145,0.0,-1.0,-0.000296,20.0,23.6
24950,66.0,-65.0,-58.693,0.155,0.04304,0.001297,-0.03124,0.0,-1.0,-0.000294,20.0,23.700000000000003
25055,66.0,-65.0,-58.765,0.1549,0.04271,0.001294,-0.03103,0.0,-1.0,-0.000292,20.0,23.8
25160,66.0,-65.0,-58.835,0.1548,0.04238,0.00129,-0.03082,0.0,-1.0,-0.00029,20.0,23.900000000000002
25265,66.0,-65.0,-58.906,0.1547,0.04206,0.001287,-0.03061,0.0,-1.0,-0.000288,20.0,24.0
25370,66.0,-65.0,-58.976,0.1546,0.04173,0.001283,-0.0304,0.0,-1.0,-0.000287,20.0,24.1
25475,66.0,-65.0,-59.045,0.1545,0.04141,0.00128,-0.0302,0.0,-1.0,-0.000285,20.0,24.200000000000003
25580,66.0,-65.0,-59.114,0.1544,0.0411,0.001277,-0.03,0.0,-1.0,-0.000283,20.0,24.3
25685,66.0,-65.0,-59.183,0.1543,0.04078,0.001273,-0.02979,0.0,-1.0,-0.000281,20.0,24.400000000000002
25790,66.0,-65.0,-59.251,0.1542,0.04047,0.00127,-0.02959,0.0,-1.0,-0.000279,20.0,24.5
25895,66.0,-65.0,-59.319,0.1541,0.04015,0.001267,-0.0294,0.0,-1.0,-0.000277,20.0,24.6
26000,66.0,-65.0,-59.386,0.154,0.03985,0.001264,-0.02922,0.0,-1.0,-0.000275,20.0,24.700000000000003
26105,66.0,-65.0,-59.453,0.1539,0.03954,0.00126,-0.02901,0.0,-1.0,-0.000273,20.0,24.8
26210,66.0,-65.0,-59.519,0.1538,0.03923,0.001257,-0.02882,0.0,-1.0,-0.000272,20.0,24.900000000000002
26315,66.0,-65.0,-59.585,0.1537,0.03893,0.001254,-0.02864,0.0,-1.0,-0.00027,20.0,25.0
