,node,depth,head,theta,K,C,flux,sink,kappa,v/KsTop,temp,time
16681,92,-91,-47.55,0.1718,0.09435,0.001834,-0.0863,0,-1,-0.000813,20,15.8
16682,93,-92,-47.467,0.172,0.09512,0.00184,-0.08767,0,-1,-0.000826,20,15.8
16683,94,-93,-47.392,0.1722,0.09619,0.001846,-0.0892,0,-1,-0.000841,20,15.8
16684,95,-94,-47.322,0.1723,0.09717,0.001852,-0.09075,0,-1,-0.000855,20,15.8
16685,96,-95,-47.26,0.1724,0.09805,0.001857,-0.09231,0,-1,-0.00087,20,15.8
16686,97,-96,-47.206,0.1726,0.09881,0.001862,-0.09389,0,-1,-0.000885,20,15.8
16687,98,-97,-47.161,0.1727,0.09945,0.001866,-0.09548,0,-1,-0.0009,20,15.8
16688,99,-98,-47.127,0.1727,0.09993,0.001868,-0.09708,0,-1,-0.000915,20,15.8
16689,100,-99,-47.105,0.1728,0.1002,0.00187,-0.09869,0,-1,-0.00093,20,15.8
16690,101,-100,-47.097,0.1728,0.1004,0.001871,-0.09949,0,-1,-0.000938,20,15.8
16695,1,0,-100000,0.0651,9.99E-16,1.09E-09,0.0198,0,-1,0.000187,20,15.9
16696,2,-1,-942.141,0.0728,4.00E-07,7.53E-06,0.01976,0,-1,0.000186,20,15.9
16697,3,-2,-289.093,0.0875,6.01E-05,7.04E-05,0.01958,0,-1,0.000185,20,15.9
16698,4,-3,-189.05,0.0976,0.0003324,0.0001534,0.01926,0,-1,0.000181,20,15.9
16699,5,-4,-153.535,0.1041,0.0007731,0.0002251,0.01888,0,-1,0.000178,20,15.9
16700,6,-5,-135.807,0.109,0.001462,0.0002914,0.01839,0,-1,0.000173,20,15.9
16701,7,-6,-124.173,0.1122,0.001943,0.0003368,0.0178,0,-1,0.000168,20,15.9
16702,8,-7,-115.706,0.1154,0.002747,0.0003869,0.01709,0,-1,0.000161,20,15.9
16703,9,-8,-109.454,0.1181,0.003603,0.0004338,0.01629,0,-1,0.000153,20,15.9
16704,10,-9,-104.427,0.1203,0.004292,0.0004714,0.01552,0,-1,0.000146,20,15.9
16705,11,-10,-100.127,0.1221,0.004881,0.0005036,0.01476,0,-1,0.000139,20,15.9
16706,12,-11,-96.33,0.1238,0.005401,0.0005321,0.014,0,-1,0.000132,20,15.9
16707,13,-12,-93.061,0.1258,0.006598,0.0005727,0.01307,0,-1,0.000123,20,15.9
16708,14,-13,-90.325,0.1276,0.007828,0.0006116,0.01201,0,-1,0.000113,20,15.9
16709,15,-14,-87.95,0.1292,0.008895,0.0006453,0.011,0,-1,0.000104,20,15.9
16710,16,-15,-85.828,0.1306,0.009849,0.0006755,0.01003,0,-1,9.46E-05,20,15.9
16711,17,-16,-83.899,0.1318,0.01072,0.0007029,0.009085,0,-1,8.56E-05,20,15.9
16712,18,-17,-82.124,0.133,0.01151,0.0007281,0.008147,0,-1,7.68E-05,20,15.9
16713,19,-18,-80.478,0.1341,0.01225,0.0007515,0.007215,0,-1,6.80E-05,20,15.9
16714,20,-19,-78.942,0.1351,0.01294,0.0007733,0.006286,0,-1,5.92E-05,20,15.9
16715,21,-20,-77.503,0.1361,0.01359,0.0007938,0.005361,0,-1,5.05E-05,20,15.9
16716,22,-21,-76.151,0.137,0.0142,0.000813,0.004444,0,-1,4.19E-05,20,15.9
16717,23,-22,-74.883,0.1381,0.01554,0.0008404,0.003313,0,-1,3.12E-05,20,15.9
16718,24,-23,-73.721,0.1393,0.01723,0.0008712,0.001985,0,-1,1.87E-05,20,15.9
16719,25,-24,-72.647,0.1404,0.01879,0.0008997,0.0006959,0,-1,6.56E-06,20,15.9
16720,26,-25,-71.644,0.1414,0.02025,0.0009263,-0.0005622,0,-1,-5.30E-06,20,15.9
16721,27,-26,-70.701,0.1423,0.02162,0.0009513,-0.001795,0,-1,-1.69E-05,20,15.9
16722,28,-27,-69.809,0.1432,0.02292,0.000975,-0.003008,0,-1,-2.84E-05,20,15.9
16723,29,-28,-68.962,0.1441,0.02415,0.0009974,-0.004204,0,-1,-3.96E-05,20,15.9
16724,30,-29,-68.156,0.1449,0.02532,0.001019,-0.005385,0,-1,-5.08E-05,20,15.9
16725,31,-30,-67.387,0.1457,0.02644,0.001039,-0.006554,0,-1,-6.18E-05,20,15.9
16726,32,-31,-66.652,0.1464,0.02751,0.001059,-0.007711,0,-1,-7.27E-05,20,15.9
16727,33,-32,-65.947,0.1471,0.02853,0.001077,-0.008856,0,-1,-8.35E-05,20,15.9
16728,34,-33,-65.272,0.1478,0.02951,0.001095,-0.009991,0,-1,-9.42E-05,20,15.9
16729,35,-34,-64.624,0.1484,0.03046,0.001112,-0.01112,0,-1,-0.000105,20,15.9
16730,36,-35,-64.002,0.1491,0.03136,0.001129,-0.01223,0,-1,-0.000115,20,15.9
16731,37,-36,-63.404,0.1497,0.03223,0.001145,-0.01334,0,-1,-0.000126,20,15.9
16732,38,-37,-62.83,0.1502,0.03307,0.00116,-0.01443,0,-1,-0.000136,20,15.9
16733,39,-38,-62.277,0.1508,0.03387,0.001175,-0.01552,0,-1,-0.000146,20,15.9
16734,40,-39,-61.746,0.1513,0.03464,0.001189,-0.01659,0,-1,-0.000156,20,15.9
16735,41,-40,-61.235,0.1518,0.03539,0.001202,-0.01765,0,-1,-0.000166,20,15.9
16736,42,-41,-60.744,0.1523,0.0361,0.001215,-0.0187,0,-1,-0.000176,20,15.9
16737,43,-42,-60.271,0.1528,0.03679,0.001228,-0.01973,0,-1,-0.000186,20,15.9
16738,44,-43,-59.813,0.1533,0.03788,0.001243,-0.021,0,-1,-0.000198,20,15.9
16739,45,-44,-59.372,0.154,0.03991,0.001264,-0.02252,0,-1,-0.000212,20,15.9
16740,46,-45,-58.942,0.1547,0.04189,0.001285,-0.02405,0,-1,-0.000227,20,15.9
16741,47,-46,-58.521,0.1553,0.04383,0.001305,-0.02559,0,-1,-0.000241,20,15.9
16742,48,-47,-58.11,0.1559,0.04572,0.001325,-0.02714,0,-1,-0.000256,20,15.9
16743,49,-48,-57.708,0.1565,0.04757,0.001344,-0.02868,0,-1,-0.00027,20,15.9
16744,50,-49,-57.316,0.1571,0.04938,0.001363,-0.03022,0,-1,-0.000285,20,15.9
16745,51,-50,-56.932,0.1577,0.05115,0.001382,-0.03176,0,-1,-0.000299,20,15.9
16746,52,-51,-56.557,0.1583,0.05287,0.0014,-0.03329,0,-1,-0.000314,20,15.9
16747,53,-52,-56.191,0.1588,0.05456,0.001418,-0.03482,0,-1,-0.000328,20,15.9
16748,54,-53,-55.834,0.1593,0.0562,0.001435,-0.03634,0,-1,-0.000343,20,15.9
16749,55,-54,-55.485,0.1599,0.05781,0.001452,-0.03786,0,-1,-0.000357,20,15.9
16750,56,-55,-55.144,0.1604,0.05938,0.001468,-0.03937,0,-1,-0.000371,20,15.9
16751,57,-56,-54.811,0.1609,0.06091,0.001484,-0.04087,0,-1,-0.000385,20,15.9
16752,58,-57,-54.486,0.1614,0.06241,0.0015,-0.04236,0,-1,-0.000399,20,15.9
16753,59,-58,-54.168,0.1619,0.06387,0.001515,-0.04385,0,-1,-0.000413,20,15.9
16754,60,-59,-53.859,0.1623,0.0653,0.00153,-0.04533,0,-1,-0.000427,20,15.9
16755,61,-60,-53.557,0.1628,0.06669,0.001545,-0.04679,0,-1,-0.000441,20,15.9
16756,62,-61,-53.262,0.1632,0.06805,0.001559,-0.04825,0,-1,-0.000455,20,15.9
16757,63,-62,-52.975,0.1637,0.06937,0.001573,-0.0497,0,-1,-0.000468,20,15.9
16758,64,-63,-52.695,0.1641,0.07066,0.001586,-0.05113,0,-1,-0.000482,20,15.9
16759,65,-64,-52.422,0.1645,0.07191,0.001599,-0.05256,0,-1,-0.000495,20,15.9
16760,66,-65,-52.157,0.1649,0.07314,0.001612,-0.05397,0,-1,-0.000509,20,15.9
16761,67,-66,-51.898,0.1653,0.07433,0.001625,-0.05537,0,-1,-0.000522,20,15.9
16762,68,-67,-51.647,0.1657,0.07548,0.001637,-0.05676,0,-1,-0.000535,20,15.9
16763,69,-68,-51.402,0.166,0.07661,0.001648,-0.05813,0,-1,-0.000548,20,15.9
16764,70,-69,-51.164,0.1664,0.0777,0.00166,-0.05949,0,-1,-0.000561,20,15.9
16765,71,-70,-50.934,0.1667,0.07877,0.001671,-0.06084,0,-1,-0.000573,20,15.9
16766,72,-71,-50.709,0.1671,0.0798,0.001682,-0.06218,0,-1,-0.000586,20,15.9
16767,73,-72,-50.492,0.1674,0.0808,0.001692,-0.0635,0,-1,-0.000598,20,15.9
16768,74,-73,-50.281,0.1677,0.08177,0.001703,-0.06481,0,-1,-0.000611,20,15.9
16769,75,-74,-50.077,0.168,0.08271,0.001712,-0.0661,0,-1,-0.000623,20,15.9
16770,76,-75,-49.88,0.1683,0.08362,0.001722,-0.06738,0,-1,-0.000635,20,15.9
16771,77,-76,-49.689,0.1686,0.0845,0.001731,-0.06864,0,-1,-0.000647,20,15.9
16772,78,-77,-49.505,0.1689,0.08535,0.00174,-0.06989,0,-1,-0.000659,20,15.9
16773,79,-78,-49.327,0.1692,0.08617,0.001749,-0.07113,0,-1,-0.00067,20,15.9
16774,80,-79,-49.156,0.1694,0.08696,0.001757,-0.07235,0,-1,-0.000682,20,15.9
16775,81,-80,-48.991,0.1697,0.08771,0.001765,-0.07356,0,-1,-0.000693,20,15.9
16776,82,-81,-48.833,0.1699,0.08844,0.001772,-0.07475,0,-1,-0.000704,20,15.9
16777,83,-82,-48.681,0.1701,0.08914,0.00178,-0.07592,0,-1,-0.000716,20,15.9
16778,84,-83,-48.536,0.1703,0.08981,0.001787,-0.07708,0,-1,-0.000726,20,15.9
16779,85,-84,-48.398,0.1706,0.09044,0.001793,-0.07823,0,-1,-0.000737,20,15.9
16780,86,-85,-48.266,0.1708,0.09105,0.0018,-0.07936,0,-1,-0.000748,20,15.9
16781,87,-86,-48.141,0.1709,0.09163,0.001806,-0.08047,0,-1,-0.000758,20,15.9
16782,88,-87,-48.023,0.1711,0.09217,0.001811,-0.08157,0,-1,-0.000769,20,15.9
16783,89,-88,-47.912,0.1713,0.09268,0.001817,-0.08266,0,-1,-0.000779,20,15.9
16784,90,-89,-47.807,0.1714,0.09317,0.001822,-0.08373,0,-1,-0.000789,20,15.9
16785,91,-90,-47.709,0.1716,0.09362,0.001827,-0.08479,0,-1,-0.000799,20,15.9
16786,92,-91,-47.618,0.1717,0.09403,0.001831,-0.08583,0,-1,-0.000809,20,15.9
16787,93,-92,-47.535,0.1719,0.09442,0.001835,-0.08701,0,-1,-0.00082,20,15.9
16788,94,-93,-47.459,0.172,0.09523,0.00184,-0.08841,0,-1,-0.000833,20,15.9
16789,95,-94,-47.391,0.1722,0.0962,0.001846,-0.08993,0,-1,-0.000848,20,15.9
16790,96,-95,-47.329,0.1723,0.09707,0.001851,-0.09146,0,-1,-0.000862,20,15.9
16791,97,-96,-47.276,0.1724,0.09782,0.001856,-0.093,0,-1,-0.000877,20,15.9
16792,98,-97,-47.231,0.1725,0.09845,0.00186,-0.09457,0,-1,-0.000891,20,15.9
16793,99,-98,-47.198,0.1726,0.09893,0.001862,-0.09614,0,-1,-0.000906,20,15.9
16794,100,-99,-47.176,0.1726,0.09924,0.001864,-0.09771,0,-1,-0.000921,20,15.9
16795,101,-100,-47.168,0.1726,0.09935,0.001865,-0.0985,0,-1,-0.000928,20,15.9
16800,1,0,-100000,0.0651,9.99E-16,1.09E-09,0.01968,0,-1,0.000185,20,16
16801,2,-1,-943.04,0.0728,3.97E-07,7.51E-06,0.01964,0,-1,0.000185,20,16
16802,3,-2,-289.449,0.0875,5.97E-05,7.02E-05,0.01947,0,-1,0.000183,20,16
16803,4,-3,-189.24,0.0975,0.00033,0.000153,0.01916,0,-1,0.000181,20,16
16804,5,-4,-153.744,0.104,0.0007705,0.0002247,0.01879,0,-1,0.000177,20,16
16805,6,-5,-136.015,0.1089,0.001453,0.0002906,0.0183,0,-1,0.000173,20,16
16806,7,-6,-124.382,0.1122,0.001934,0.000336,0.01771,0,-1,0.000167,20,16
16807,8,-7,-115.897,0.1153,0.00272,0.0003855,0.017,0,-1,0.00016,20,16
16808,9,-8,-109.631,0.118,0.003579,0.0004324,0.0162,0,-1,0.000153,20,16
16809,10,-9,-104.6,0.1202,0.004268,0.0004701,0.01544,0,-1,0.000146,20,16
16810,11,-10,-100.299,0.1221,0.004857,0.0005023,0.01469,0,-1,0.000138,20,16
16811,12,-11,-96.503,0.1237,0.005378,0.0005308,0.01393,0,-1,0.000131,20,16
16812,13,-12,-93.224,0.1257,0.006524,0.0005703,0.01302,0,-1,0.000123,20,16
16813,14,-13,-90.478,0.1275,0.007759,0.0006094,0.01196,0,-1,0.000113,20,16
16814,15,-14,-88.097,0.1291,0.008829,0.0006432,0.01096,0,-1,0.000103,20,16
16815,16,-15,-85.972,0.1305,0.009785,0.0006734,0.009996,0,-1,9.42E-05,20,16
16816,17,-16,-84.04,0.1318,0.01065,0.0007009,0.00905,0,-1,8.53E-05,20,16
16817,18,-17,-82.264,0.1329,0.01145,0.0007261,0.008115,0,-1,7.65E-05,20,16
16818,19,-18,-80.617,0.134,0.01219,0.0007495,0.007189,0,-1,6.78E-05,20,16
16819,20,-19,-79.08,0.1351,0.01288,0.0007714,0.006269,0,-1,5.91E-05,20,16
16820,21,-20,-77.64,0.136,0.01353,0.0007918,0.005355,0,-1,5.05E-05,20,16
16821,22,-21,-76.286,0.1369,0.01414,0.0008111,0.00445,0,-1,4.19E-05,20,16
16822,23,-22,-75.015,0.138,0.01534,0.0008369,0.003334,0,-1,3.14E-05,20,16
16823,24,-23,-73.85,0.1391,0.01704,0.0008678,0.00202,0,-1,1.90E-05,20,16
16824,25,-24,-72.773,0.1402,0.01861,0.0008964,0.0007405,0,-1,6.98E-06,20,16
16825,26,-25,-71.767,0.1412,0.02007,0.000923,-0.0005112,0,-1,-4.82E-06,20,16
16826,27,-26,-70.822,0.1422,0.02144,0.0009481,-0.001739,0,-1,-1.64E-05,20,16
16827,28,-27,-69.928,0.1431,0.02274,0.0009718,-0.002948,0,-1,-2.78E-05,20,16
16828,29,-28,-69.08,0.1439,0.02398,0.0009943,-0.00414,0,-1,-3.90E-05,20,16
16829,30,-29,-68.273,0.1448,0.02515,0.001016,-0.005317,0,-1,-5.01E-05,20,16
16830,31,-30,-67.502,0.1455,0.02627,0.001036,-0.006482,0,-1,-6.11E-05,20,16
16831,32,-31,-66.766,0.1463,0.02734,0.001056,-0.007634,0,-1,-7.20E-05,20,16
16832,33,-32,-66.06,0.147,0.02837,0.001074,-0.008776,0,-1,-8.27E-05,20,16
16833,34,-33,-65.384,0.1477,0.02935,0.001092,-0.009906,0,-1,-9.34E-05,20,16
16834,35,-34,-64.735,0.1483,0.03029,0.00111,-0.01103,0,-1,-0.000104,20,16
16835,36,-35,-64.112,0.149,0.0312,0.001126,-0.01214,0,-1,-0.000114,20,16
16836,37,-36,-63.513,0.1496,0.03207,0.001142,-0.01324,0,-1,-0.000125,20,16
16837,38,-37,-62.937,0.1501,0.03291,0.001157,-0.01433,0,-1,-0.000135,20,16
16838,39,-38,-62.383,0.1507,0.03371,0.001172,-0.0154,0,-1,-0.000145,20,16
16839,40,-39,-61.851,0.1512,0.03449,0.001186,-0.01647,0,-1,-0.000155,20,16
16840,41,-40,-61.338,0.1517,0.03523,0.0012,-0.01752,0,-1,-0.000165,20,16
16841,42,-41,-60.845,0.1522,0.03595,0.001213,-0.01855,0,-1,-0.000175,20,16
16842,43,-42,-60.37,0.1527,0.03664,0.001225,-0.01956,0,-1,-0.000184,20,16
16843,44,-43,-59.912,0.1532,0.03742,0.001238,-0.0208,0,-1,-0.000196,20,16
16844,45,-44,-59.472,0.1539,0.03945,0.001259,-0.0223,0,-1,-0.00021,20,16
16845,46,-45,-59.043,0.1545,0.04143,0.00128,-0.02381,0,-1,-0.000224,20,16
16846,47,-46,-58.622,0.1551,0.04336,0.0013,-0.02534,0,-1,-0.000239,20,16
16847,48,-47,-58.211,0.1558,0.04526,0.00132,-0.02687,0,-1,-0.000253,20,16
16848,49,-48,-57.81,0.1564,0.04711,0.00134,-0.0284,0,-1,-0.000268,20,16
16849,50,-49,-57.417,0.157,0.04891,0.001358,-0.02993,0,-1,-0.000282,20,16
16850,51,-50,-57.033,0.1575,0.05068,0.001377,-0.03146,0,-1,-0.000296,20,16
16851,52,-51,-56.658,0.1581,0.05241,0.001395,-0.03298,0,-1,-0.000311,20,16
16852,53,-52,-56.292,0.1587,0.05409,0.001413,-0.0345,0,-1,-0.000325,20,16
16853,54,-53,-55.934,0.1592,0.05574,0.00143,-0.03602,0,-1,-0.000339,20,16
16854,55,-54,-55.585,0.1597,0.05735,0.001447,-0.03753,0,-1,-0.000354,20,16
16855,56,-55,-55.243,0.1602,0.05892,0.001463,-0.03903,0,-1,-0.000368,20,16
16856,57,-56,-54.91,0.1607,0.06046,0.001479,-0.04053,0,-1,-0.000382,20,16
16857,58,-57,-54.584,0.1612,0.06196,0.001495,-0.04202,0,-1,-0.000396,20,16
16858,59,-58,-54.266,0.1617,0.06342,0.00151,-0.0435,0,-1,-0.00041,20,16
16859,60,-59,-53.956,0.1622,0.06485,0.001525,-0.04497,0,-1,-0.000424,20,16
16860,61,-60,-53.653,0.1626,0.06624,0.00154,-0.04644,0,-1,-0.000438,20,16
16861,62,-61,-53.358,0.1631,0.0676,0.001554,-0.04789,0,-1,-0.000451,20,16
16862,63,-62,-53.07,0.1635,0.06893,0.001568,-0.04933,0,-1,-0.000465,20,16
16863,64,-63,-52.79,0.1639,0.07022,0.001582,-0.05076,0,-1,-0.000478,20,16
16864,65,-64,-52.516,0.1643,0.07148,0.001595,-0.05218,0,-1,-0.000492,20,16
16865,66,-65,-52.25,0.1647,0.07271,0.001608,-0.05359,0,-1,-0.000505,20,16
16866,67,-66,-51.991,0.1651,0.0739,0.00162,-0.05499,0,-1,-0.000518,20,16
16867,68,-67,-51.738,0.1655,0.07506,0.001632,-0.05638,0,-1,-0.000531,20,16
16868,69,-68,-51.493,0.1659,0.07619,0.001644,-0.05775,0,-1,-0.000544,20,16
16869,70,-69,-51.254,0.1662,0.07729,0.001656,-0.05911,0,-1,-0.000557,20,16
16870,71,-70,-51.022,0.1666,0.07836,0.001667,-0.06046,0,-1,-0.00057,20,16
16871,72,-71,-50.797,0.1669,0.07939,0.001678,-0.06179,0,-1,-0.000582,20,16
16872,73,-72,-50.579,0.1673,0.0804,0.001688,-0.06311,0,-1,-0.000595,20,16
16873,74,-73,-50.367,0.1676,0.08138,0.001698,-0.06442,0,-1,-0.000607,20,16
16874,75,-74,-50.162,0.1679,0.08232,0.001708,-0.06571,0,-1,-0.000619,20,16
16875,76,-75,-49.964,0.1682,0.08323,0.001718,-0.06699,0,-1,-0.000631,20,16
16876,77,-76,-49.772,0.1685,0.08412,0.001727,-0.06825,0,-1,-0.000643,20,16
16877,78,-77,-49.587,0.1688,0.08497,0.001736,-0.0695,0,-1,-0.000655,20,16
16878,79,-78,-49.408,0.169,0.08579,0.001745,-0.07074,0,-1,-0.000667,20,16
16879,80,-79,-49.236,0.1693,0.08659,0.001753,-0.07196,0,-1,-0.000678,20,16
16880,81,-80,-49.07,0.1695,0.08735,0.001761,-0.07316,0,-1,-0.00069,20,16
16881,82,-81,-48.911,0.1698,0.08808,0.001769,-0.07435,0,-1,-0.000701,20,16
16882,83,-82,-48.759,0.17,0.08878,0.001776,-0.07553,0,-1,-0.000712,20,16
16883,84,-83,-48.613,0.1702,0.08945,0.001783,-0.07669,0,-1,-0.000723,20,16
16884,85,-84,-48.474,0.1704,0.0901,0.00179,-0.07784,0,-1,-0.000734,20,16
16885,86,-85,-48.341,0.1706,0.09071,0.001796,-0.07897,0,-1,-0.000744,20,16
16886,87,-86,-48.215,0.1708,0.09129,0.001802,-0.08009,0,-1,-0.000755,20,16
16887,88,-87,-48.096,0.171,0.09184,0.001808,-0.08119,0,-1,-0.000765,20,16
16888,89,-88,-47.983,0.1712,0.09235,0.001813,-0.08228,0,-1,-0.000776,20,16
16889,90,-89,-47.878,0.1713,0.09284,0.001818,-0.08336,0,-1,-0.000786,20,16
16890,91,-90,-47.779,0.1715,0.09329,0.001823,-0.08442,0,-1,-0.000796,20,16
16891,92,-91,-47.688,0.1716,0.09372,0.001828,-0.08547,0,-1,-0.000806,20,16
16892,93,-92,-47.603,0.1718,0.0941,0.001832,-0.08651,0,-1,-0.000815,20,16
16893,94,-93,-47.526,0.1719,0.09446,0.001835,-0.0877,0,-1,-0.000827,20,16
16894,95,-94,-47.458,0.172,0.09525,0.00184,-0.08912,0,-1,-0.00084,20,16
16895,96,-95,-47.397,0.1721,0.09611,0.001846,-0.09062,0,-1,-0.000854,20,16
16896,97,-96,-47.345,0.1723,0.09685,0.00185,-0.09214,0,-1,-0.000868,20,16
16897,98,-97,-47.301,0.1724,0.09747,0.001854,-0.09367,0,-1,-0.000883,20,16
16898,99,-98,-47.267,0.1724,0.09794,0.001857,-0.09521,0,-1,-0.000897,20,16
16899,100,-99,-47.246,0.1725,0.09825,0.001858,-0.09675,0,-1,-0.000912,20,16
16900,101,-100,-47.238,0.1725,0.09836,0.001859,-0.09753,0,-1,-0.000919,20,16
16905,1,0,-100000,0.0651,9.99E-16,1.09E-09,0.01957,0,-1,0.000184,20,16.1
16906,2,-1,-943.91,0.0728,3.95E-07,7.50E-06,0.01953,0,-1,0.000184,20,16.1
16907,3,-2,-289.796,0.0874,5.93E-05,7.00E-05,0.01936,0,-1,0.000182,20,16.1
16908,4,-3,-189.426,0.0975,0.0003277,0.0001526,0.01906,0,-1,0.00018,20,16.1
16909,5,-4,-153.951,0.104,0.0007679,0.0002243,0.01869,0,-1,0.000176,20,16.1
16910,6,-5,-136.222,0.1088,0.001444,0.0002898,0.01821,0,-1,0.000172,20,16.1
16911,7,-6,-124.589,0.1121,0.001926,0.0003352,0.01762,0,-1,0.000166,20,16.1
16912,8,-7,-116.088,0.1152,0.002694,0.0003841,0.01691,0,-1,0.000159,20,16.1
16913,9,-8,-109.807,0.1179,0.003555,0.0004311,0.01612,0,-1,0.000152,20,16.1
16914,10,-9,-104.772,0.1201,0.004245,0.0004688,0.01536,0,-1,0.000145,20,16.1
16915,11,-10,-100.47,0.122,0.004834,0.0005011,0.01462,0,-1,0.000138,20,16.1
16916,12,-11,-96.674,0.1236,0.005354,0.0005295,0.01387,0,-1,0.000131,20,16.1
16917,13,-12,-93.387,0.1255,0.006451,0.000568,0.01296,0,-1,0.000122,20,16.1
16918,14,-13,-90.63,0.1274,0.00769,0.0006072,0.01191,0,-1,0.000112,20,16.1
16919,15,-14,-88.244,0.129,0.008763,0.0006411,0.01092,0,-1,0.000103,20,16.1
16920,16,-15,-86.115,0.1304,0.00972,0.0006714,0.009958,0,-1,9.39E-05,20,16.1
16921,17,-16,-84.181,0.1317,0.01059,0.0006989,0.009016,0,-1,8.50E-05,20,16.1
16922,18,-17,-82.403,0.1328,0.01139,0.0007241,0.008087,0,-1,7.62E-05,20,16.1
16923,19,-18,-80.755,0.1339,0.01213,0.0007476,0.007166,0,-1,6.75E-05,20,16.1
16924,20,-19,-79.217,0.135,0.01282,0.0007694,0.006254,0,-1,5.89E-05,20,16.1
16925,21,-20,-77.776,0.1359,0.01347,0.0007899,0.00535,0,-1,5.04E-05,20,16.1
16926,22,-21,-76.42,0.1368,0.01408,0.0008092,0.004455,0,-1,4.20E-05,20,16.1
16927,23,-22,-75.146,0.1378,0.01515,0.0008335,0.003351,0,-1,3.16E-05,20,16.1
16928,24,-23,-73.977,0.139,0.01685,0.0008644,0.00205,0,-1,1.93E-05,20,16.1
16929,25,-24,-72.898,0.1401,0.01842,0.0008931,0.0007802,0,-1,7.35E-06,20,16.1
16930,26,-25,-71.89,0.1411,0.01989,0.0009198,-0.0004638,0,-1,-4.37E-06,20,16.1
16931,27,-26,-70.942,0.1421,0.02127,0.0009449,-0.001686,0,-1,-1.59E-05,20,16.1
16932,28,-27,-70.047,0.143,0.02257,0.0009687,-0.002889,0,-1,-2.72E-05,20,16.1
16933,29,-28,-69.197,0.1438,0.02381,0.0009912,-0.004077,0,-1,-3.84E-05,20,16.1
16934,30,-29,-68.388,0.1446,0.02498,0.001013,-0.00525,0,-1,-4.95E-05,20,16.1
16935,31,-30,-67.617,0.1454,0.0261,0.001033,-0.00641,0,-1,-6.04E-05,20,16.1
16936,32,-31,-66.879,0.1462,0.02718,0.001053,-0.007558,0,-1,-7.12E-05,20,16.1
16937,33,-32,-66.173,0.1469,0.0282,0.001071,-0.008695,0,-1,-8.20E-05,20,16.1
16938,34,-33,-65.495,0.1476,0.02919,0.001089,-0.009821,0,-1,-9.26E-05,20,16.1
16939,35,-34,-64.845,0.1482,0.03013,0.001107,-0.01094,0,-1,-0.000103,20,16.1
16940,36,-35,-64.221,0.1488,0.03104,0.001123,-0.01204,0,-1,-0.000114,20,16.1
16941,37,-36,-63.621,0.1494,0.03192,0.001139,-0.01314,0,-1,-0.000124,20,16.1
16942,38,-37,-63.044,0.15,0.03275,0.001154,-0.01422,0,-1,-0.000134,20,16.1
16943,39,-38,-62.49,0.1506,0.03356,0.001169,-0.0153,0,-1,-0.000144,20,16.1
16944,40,-39,-61.956,0.1511,0.03434,0.001183,-0.01636,0,-1,-0.000154,20,16.1
16945,41,-40,-61.442,0.1516,0.03508,0.001197,-0.01741,0,-1,-0.000164,20,16.1
16946,42,-41,-60.948,0.1521,0.0358,0.00121,-0.01845,0,-1,-0.000174,20,16.1
16947,43,-42,-60.473,0.1526,0.03649,0.001223,-0.01949,0,-1,-0.000184,20,16.1
16948,44,-43,-60.017,0.1531,0.03716,0.001235,-0.02062,0,-1,-0.000194,20,16.1
16949,45,-44,-59.574,0.1537,0.03898,0.001254,-0.022,0,-1,-0.000207,20,16.1
16950,46,-45,-59.144,0.1544,0.04096,0.001275,-0.02353,0,-1,-0.000222,20,16.1
16951,47,-46,-58.724,0.155,0.0429,0.001295,-0.02506,0,-1,-0.000236,20,16.1
16952,48,-47,-58.313,0.1556,0.04479,0.001315,-0.02659,0,-1,-0.000251,20,16.1
16953,49,-48,-57.911,0.1562,0.04664,0.001335,-0.02811,0,-1,-0.000265,20,16.1
16954,50,-49,-57.518,0.1568,0.04845,0.001354,-0.02964,0,-1,-0.000279,20,16.1
16955,51,-50,-57.134,0.1574,0.05021,0.001372,-0.03116,0,-1,-0.000294,20,16.1
16956,52,-51,-56.759,0.158,0.05194,0.00139,-0.03268,0,-1,-0.000308,20,16.1
16957,53,-52,-56.393,0.1585,0.05363,0.001408,-0.03419,0,-1,-0.000322,20,16.1
16958,54,-53,-56.034,0.159,0.05528,0.001425,-0.0357,0,-1,-0.000336,20,16.1
16959,55,-54,-55.684,0.1596,0.05689,0.001442,-0.03721,0,-1,-0.000351,20,16.1
16960,56,-55,-55.342,0.1601,0.05847,0.001458,-0.03871,0,-1,-0.000365,20,16.1
16961,57,-56,-55.008,0.1606,0.06,0.001475,-0.0402,0,-1,-0.000379,20,16.1
16962,58,-57,-54.682,0.1611,0.06151,0.00149,-0.04168,0,-1,-0.000393,20,16.1
16963,59,-58,-54.364,0.1616,0.06297,0.001506,-0.04316,0,-1,-0.000407,20,16.1
16964,60,-59,-54.053,0.162,0.0644,0.001521,-0.04463,0,-1,-0.000421,20,16.1
16965,61,-60,-53.75,0.1625,0.0658,0.001535,-0.04608,0,-1,-0.000434,20,16.1
16966,62,-61,-53.454,0.1629,0.06716,0.00155,-0.04753,0,-1,-0.000448,20,16.1
16967,63,-62,-53.165,0.1634,0.06849,0.001563,-0.04897,0,-1,-0.000462,20,16.1
16968,64,-63,-52.884,0.1638,0.06979,0.001577,-0.0504,0,-1,-0.000475,20,16.1
