 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  26.11.2022    Time:  10:20:35
 Units: L = cm   , T = days , M = mmol 


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

  76   -75.0000     -49.373 0.1691   0.8596E-01  0.1746E-02 -0.6978E-01  0.0000E+00      -1  -0.658E-03   20.00
  77   -76.0000     -49.188 0.1694   0.8681E-01  0.1755E-02 -0.7105E-01  0.0000E+00      -1  -0.670E-03   20.00
  78   -77.0000     -49.010 0.1696   0.8763E-01  0.1764E-02 -0.7230E-01  0.0000E+00      -1  -0.681E-03   20.00
  79   -78.0000     -48.838 0.1699   0.8842E-01  0.1772E-02 -0.7353E-01  0.0000E+00      -1  -0.693E-03   20.00
  80   -79.0000     -48.673 0.1701   0.8918E-01  0.1780E-02 -0.7475E-01  0.0000E+00      -1  -0.705E-03   20.00
  81   -80.0000     -48.515 0.1704   0.8991E-01  0.1788E-02 -0.7595E-01  0.0000E+00      -1  -0.716E-03   20.00
  82   -81.0000     -48.363 0.1706   0.9061E-01  0.1795E-02 -0.7714E-01  0.0000E+00      -1  -0.727E-03   20.00
  83   -82.0000     -48.218 0.1708   0.9128E-01  0.1802E-02 -0.7831E-01  0.0000E+00      -1  -0.738E-03   20.00
  84   -83.0000     -48.079 0.1710   0.9191E-01  0.1809E-02 -0.7946E-01  0.0000E+00      -1  -0.749E-03   20.00
  85   -84.0000     -47.947 0.1712   0.9252E-01  0.1815E-02 -0.8060E-01  0.0000E+00      -1  -0.760E-03   20.00
  86   -85.0000     -47.821 0.1714   0.9310E-01  0.1821E-02 -0.8173E-01  0.0000E+00      -1  -0.770E-03   20.00
  87   -86.0000     -47.703 0.1716   0.9365E-01  0.1827E-02 -0.8284E-01  0.0000E+00      -1  -0.781E-03   20.00
  88   -87.0000     -47.591 0.1718   0.9417E-01  0.1832E-02 -0.8393E-01  0.0000E+00      -1  -0.791E-03   20.00
  89   -88.0000     -47.484 0.1719   0.9488E-01  0.1838E-02 -0.8527E-01  0.0000E+00      -1  -0.804E-03   20.00
  90   -89.0000     -47.385 0.1722   0.9629E-01  0.1847E-02 -0.8686E-01  0.0000E+00      -1  -0.819E-03   20.00
  91   -90.0000     -47.289 0.1724   0.9764E-01  0.1855E-02 -0.8847E-01  0.0000E+00      -1  -0.834E-03   20.00
  92   -91.0000     -47.197 0.1726   0.9894E-01  0.1862E-02 -0.9012E-01  0.0000E+00      -1  -0.849E-03   20.00
  93   -92.0000     -47.111 0.1728   0.1002E+00  0.1870E-02 -0.9179E-01  0.0000E+00      -1  -0.865E-03   20.00
  94   -93.0000     -47.030 0.1730   0.1013E+00  0.1877E-02 -0.9347E-01  0.0000E+00      -1  -0.881E-03   20.00
  95   -94.0000     -46.957 0.1731   0.1023E+00  0.1883E-02 -0.9518E-01  0.0000E+00      -1  -0.897E-03   20.00
  96   -95.0000     -46.891 0.1733   0.1033E+00  0.1888E-02 -0.9690E-01  0.0000E+00      -1  -0.913E-03   20.00
  97   -96.0000     -46.834 0.1734   0.1041E+00  0.1893E-02 -0.9863E-01  0.0000E+00      -1  -0.930E-03   20.00
  98   -97.0000     -46.787 0.1735   0.1047E+00  0.1897E-02 -0.1004E+00  0.0000E+00      -1  -0.946E-03   20.00
  99   -98.0000     -46.751 0.1736   0.1052E+00  0.1900E-02 -0.1021E+00  0.0000E+00      -1  -0.962E-03   20.00
 100   -99.0000     -46.728 0.1736   0.1056E+00  0.1902E-02 -0.1039E+00  0.0000E+00      -1  -0.979E-03   20.00
 101  -100.0000     -46.720 0.1736   0.1057E+00  0.1903E-02 -0.1047E+00  0.0000E+00      -1  -0.987E-03   20.00
end


 Time:       15.4000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000 -100000.000 0.0651   0.9987E-15  0.1092E-08  0.2044E-01  0.0000E+00      -1   0.193E-03   20.00
   2    -1.0000    -937.020 0.0729   0.4127E-06  0.7624E-05  0.2039E-01  0.0000E+00      -1   0.192E-03   20.00
   3    -2.0000    -287.092 0.0876   0.6228E-04  0.7147E-04  0.2016E-01  0.0000E+00      -1   0.190E-03   20.00
   4    -3.0000    -188.005 0.0978   0.3453E-03  0.1555E-03  0.1977E-01  0.0000E+00      -1   0.186E-03   20.00
   5    -4.0000    -152.457 0.1043   0.7864E-03  0.2273E-03  0.1934E-01  0.0000E+00      -1   0.182E-03   20.00
   6    -5.0000    -134.762 0.1092   0.1505E-02  0.2955E-03  0.1883E-01  0.0000E+00      -1   0.178E-03   20.00
   7    -6.0000    -123.136 0.1125   0.1986E-02  0.3409E-03  0.1826E-01  0.0000E+00      -1   0.172E-03   20.00
   8    -7.0000    -114.747 0.1158   0.2878E-02  0.3941E-03  0.1756E-01  0.0000E+00      -1   0.165E-03   20.00
   9    -8.0000    -108.556 0.1185   0.3726E-02  0.4405E-03  0.1675E-01  0.0000E+00      -1   0.158E-03   20.00
  10    -9.0000    -103.535 0.1207   0.4414E-02  0.4781E-03  0.1598E-01  0.0000E+00      -1   0.151E-03   20.00
  11   -10.0000     -99.225 0.1225   0.5005E-02  0.5104E-03  0.1520E-01  0.0000E+00      -1   0.143E-03   20.00
  12   -11.0000     -95.415 0.1242   0.5539E-02  0.5392E-03  0.1425E-01  0.0000E+00      -1   0.134E-03   20.00
  13   -12.0000     -92.226 0.1263   0.6973E-02  0.5845E-03  0.1318E-01  0.0000E+00      -1   0.124E-03   20.00
  14   -13.0000     -89.553 0.1281   0.8174E-02  0.6225E-03  0.1217E-01  0.0000E+00      -1   0.115E-03   20.00
  15   -14.0000     -87.212 0.1296   0.9227E-02  0.6558E-03  0.1119E-01  0.0000E+00      -1   0.105E-03   20.00
  16   -15.0000     -85.108 0.1310   0.1017E-01  0.6857E-03  0.1022E-01  0.0000E+00      -1   0.963E-04   20.00
  17   -16.0000     -83.190 0.1323   0.1104E-01  0.7130E-03  0.9268E-02  0.0000E+00      -1   0.874E-04   20.00
  18   -17.0000     -81.421 0.1335   0.1183E-01  0.7381E-03  0.8322E-02  0.0000E+00      -1   0.784E-04   20.00
  19   -18.0000     -79.777 0.1346   0.1257E-01  0.7615E-03  0.7382E-02  0.0000E+00      -1   0.696E-04   20.00
  20   -19.0000     -78.242 0.1356   0.1326E-01  0.7833E-03  0.6450E-02  0.0000E+00      -1   0.608E-04   20.00
  21   -20.0000     -76.801 0.1366   0.1391E-01  0.8038E-03  0.5526E-02  0.0000E+00      -1   0.521E-04   20.00
  22   -21.0000     -75.447 0.1375   0.1472E-01  0.8255E-03  0.4385E-02  0.0000E+00      -1   0.413E-04   20.00
  23   -22.0000     -74.210 0.1388   0.1652E-01  0.8583E-03  0.3041E-02  0.0000E+00      -1   0.287E-04   20.00
  24   -23.0000     -73.073 0.1399   0.1817E-01  0.8884E-03  0.1729E-02  0.0000E+00      -1   0.163E-04   20.00
  25   -24.0000     -72.016 0.1410   0.1971E-01  0.9165E-03  0.4420E-03  0.0000E+00      -1   0.417E-05   20.00
  26   -25.0000     -71.025 0.1420   0.2115E-01  0.9427E-03 -0.8237E-03  0.0000E+00      -1  -0.776E-05   20.00
  27   -26.0000     -70.092 0.1429   0.2250E-01  0.9675E-03 -0.2071E-02  0.0000E+00      -1  -0.195E-04   20.00
  28   -27.0000     -69.208 0.1438   0.2379E-01  0.9909E-03 -0.3304E-02  0.0000E+00      -1  -0.311E-04   20.00
  29   -28.0000     -68.369 0.1447   0.2501E-01  0.1013E-02 -0.4521E-02  0.0000E+00      -1  -0.426E-04   20.00
  30   -29.0000     -67.569 0.1455   0.2617E-01  0.1034E-02 -0.5726E-02  0.0000E+00      -1  -0.540E-04   20.00
  31   -30.0000     -66.806 0.1462   0.2728E-01  0.1055E-02 -0.6918E-02  0.0000E+00      -1  -0.652E-04   20.00
  32   -31.0000     -66.076 0.1470   0.2835E-01  0.1074E-02 -0.8099E-02  0.0000E+00      -1  -0.763E-04   20.00
  33   -32.0000     -65.377 0.1477   0.2936E-01  0.1092E-02 -0.9269E-02  0.0000E+00      -1  -0.874E-04   20.00
  34   -33.0000     -64.707 0.1484   0.3034E-01  0.1110E-02 -0.1043E-01  0.0000E+00      -1  -0.983E-04   20.00
  35   -34.0000     -64.064 0.1490   0.3127E-01  0.1127E-02 -0.1158E-01  0.0000E+00      -1  -0.109E-03   20.00
  36   -35.0000     -63.447 0.1496   0.3217E-01  0.1144E-02 -0.1271E-01  0.0000E+00      -1  -0.120E-03   20.00
  37   -36.0000     -62.854 0.1502   0.3303E-01  0.1159E-02 -0.1384E-01  0.0000E+00      -1  -0.130E-03   20.00
  38   -37.0000     -62.285 0.1508   0.3386E-01  0.1174E-02 -0.1496E-01  0.0000E+00      -1  -0.141E-03   20.00
  39   -38.0000     -61.738 0.1513   0.3465E-01  0.1189E-02 -0.1607E-01  0.0000E+00      -1  -0.151E-03   20.00
  40   -39.0000     -61.212 0.1519   0.3542E-01  0.1203E-02 -0.1717E-01  0.0000E+00      -1  -0.162E-03   20.00
  41   -40.0000     -60.707 0.1524   0.3615E-01  0.1216E-02 -0.1825E-01  0.0000E+00      -1  -0.172E-03   20.00
  42   -41.0000     -60.222 0.1529   0.3686E-01  0.1229E-02 -0.1933E-01  0.0000E+00      -1  -0.182E-03   20.00
  43   -42.0000     -59.751 0.1534   0.3816E-01  0.1246E-02 -0.2065E-01  0.0000E+00      -1  -0.195E-03   20.00
  44   -43.0000     -59.298 0.1541   0.4025E-01  0.1268E-02 -0.2223E-01  0.0000E+00      -1  -0.209E-03   20.00
  45   -44.0000     -58.856 0.1548   0.4229E-01  0.1289E-02 -0.2381E-01  0.0000E+00      -1  -0.224E-03   20.00
  46   -45.0000     -58.425 0.1554   0.4427E-01  0.1310E-02 -0.2540E-01  0.0000E+00      -1  -0.239E-03   20.00
  47   -46.0000     -58.004 0.1561   0.4621E-01  0.1330E-02 -0.2699E-01  0.0000E+00      -1  -0.254E-03   20.00
  48   -47.0000     -57.593 0.1567   0.4810E-01  0.1350E-02 -0.2857E-01  0.0000E+00      -1  -0.269E-03   20.00
  49   -48.0000     -57.192 0.1573   0.4995E-01  0.1369E-02 -0.3016E-01  0.0000E+00      -1  -0.284E-03   20.00
  50   -49.0000     -56.800 0.1579   0.5175E-01  0.1388E-02 -0.3173E-01  0.0000E+00      -1  -0.299E-03   20.00
  51   -50.0000     -56.418 0.1585   0.5351E-01  0.1407E-02 -0.3331E-01  0.0000E+00      -1  -0.314E-03   20.00
  52   -51.0000     -56.045 0.1590   0.5523E-01  0.1425E-02 -0.3487E-01  0.0000E+00      -1  -0.329E-03   20.00
  53   -52.0000     -55.681 0.1596   0.5691E-01  0.1442E-02 -0.3643E-01  0.0000E+00      -1  -0.343E-03   20.00
  54   -53.0000     -55.326 0.1601   0.5854E-01  0.1459E-02 -0.3799E-01  0.0000E+00      -1  -0.358E-03   20.00
  55   -54.0000     -54.979 0.1606   0.6014E-01  0.1476E-02 -0.3953E-01  0.0000E+00      -1  -0.373E-03   20.00
  56   -55.0000     -54.640 0.1611   0.6170E-01  0.1492E-02 -0.4107E-01  0.0000E+00      -1  -0.387E-03   20.00
  57   -56.0000     -54.310 0.1616   0.6322E-01  0.1508E-02 -0.4260E-01  0.0000E+00      -1  -0.401E-03   20.00
  58   -57.0000     -53.988 0.1621   0.6470E-01  0.1524E-02 -0.4411E-01  0.0000E+00      -1  -0.416E-03   20.00
  59   -58.0000     -53.674 0.1626   0.6615E-01  0.1539E-02 -0.4562E-01  0.0000E+00      -1  -0.430E-03   20.00
  60   -59.0000     -53.368 0.1631   0.6756E-01  0.1554E-02 -0.4712E-01  0.0000E+00      -1  -0.444E-03   20.00
  61   -60.0000     -53.069 0.1635   0.6893E-01  0.1568E-02 -0.4861E-01  0.0000E+00      -1  -0.458E-03   20.00
  62   -61.0000     -52.778 0.1640   0.7027E-01  0.1582E-02 -0.5009E-01  0.0000E+00      -1  -0.472E-03   20.00
  63   -62.0000     -52.495 0.1644   0.7158E-01  0.1596E-02 -0.5155E-01  0.0000E+00      -1  -0.486E-03   20.00
  64   -63.0000     -52.219 0.1648   0.7285E-01  0.1609E-02 -0.5300E-01  0.0000E+00      -1  -0.500E-03   20.00
  65   -64.0000     -51.950 0.1652   0.7409E-01  0.1622E-02 -0.5444E-01  0.0000E+00      -1  -0.513E-03   20.00
  66   -65.0000     -51.688 0.1656   0.7529E-01  0.1635E-02 -0.5587E-01  0.0000E+00      -1  -0.527E-03   20.00
  67   -66.0000     -51.434 0.1660   0.7646E-01  0.1647E-02 -0.5729E-01  0.0000E+00      -1  -0.540E-03   20.00
  68   -67.0000     -51.187 0.1664   0.7760E-01  0.1659E-02 -0.5869E-01  0.0000E+00      -1  -0.553E-03   20.00
  69   -68.0000     -50.947 0.1667   0.7871E-01  0.1670E-02 -0.6007E-01  0.0000E+00      -1  -0.566E-03   20.00
  70   -69.0000     -50.713 0.1671   0.7978E-01  0.1682E-02 -0.6145E-01  0.0000E+00      -1  -0.579E-03   20.00
  71   -70.0000     -50.487 0.1674   0.8082E-01  0.1693E-02 -0.6280E-01  0.0000E+00      -1  -0.592E-03   20.00
  72   -71.0000     -50.268 0.1677   0.8183E-01  0.1703E-02 -0.6415E-01  0.0000E+00      -1  -0.605E-03   20.00
  73   -72.0000     -50.055 0.1681   0.8281E-01  0.1713E-02 -0.6548E-01  0.0000E+00      -1  -0.617E-03   20.00
  74   -73.0000     -49.849 0.1684   0.8376E-01  0.1723E-02 -0.6679E-01  0.0000E+00      -1  -0.630E-03   20.00
  75   -74.0000     -49.650 0.1687   0.8468E-01  0.1733E-02 -0.6809E-01  0.0000E+00      -1  -0.642E-03   20.00
  76   -75.0000     -49.457 0.1690   0.8557E-01  0.1742E-02 -0.6937E-01  0.0000E+00      -1  -0.654E-03   20.00
  77   -76.0000     -49.271 0.1692   0.8642E-01  0.1751E-02 -0.7064E-01  0.0000E+00      -1  -0.666E-03   20.00
  78   -77.0000     -49.092 0.1695   0.8725E-01  0.1760E-02 -0.7189E-01  0.0000E+00      -1  -0.678E-03   20.00
  79   -78.0000     -48.920 0.1698   0.8804E-01  0.1768E-02 -0.7313E-01  0.0000E+00      -1  -0.689E-03   20.00
  80   -79.0000     -48.753 0.1700   0.8881E-01  0.1776E-02 -0.7435E-01  0.0000E+00      -1  -0.701E-03   20.00
  81   -80.0000     -48.594 0.1703   0.8954E-01  0.1784E-02 -0.7555E-01  0.0000E+00      -1  -0.712E-03   20.00
  82   -81.0000     -48.441 0.1705   0.9025E-01  0.1791E-02 -0.7674E-01  0.0000E+00      -1  -0.723E-03   20.00
  83   -82.0000     -48.295 0.1707   0.9092E-01  0.1798E-02 -0.7791E-01  0.0000E+00      -1  -0.734E-03   20.00
  84   -83.0000     -48.155 0.1709   0.9156E-01  0.1805E-02 -0.7906E-01  0.0000E+00      -1  -0.745E-03   20.00
  85   -84.0000     -48.022 0.1711   0.9218E-01  0.1811E-02 -0.8020E-01  0.0000E+00      -1  -0.756E-03   20.00
  86   -85.0000     -47.895 0.1713   0.9276E-01  0.1818E-02 -0.8132E-01  0.0000E+00      -1  -0.766E-03   20.00
  87   -86.0000     -47.775 0.1715   0.9331E-01  0.1823E-02 -0.8243E-01  0.0000E+00      -1  -0.777E-03   20.00
  88   -87.0000     -47.662 0.1717   0.9383E-01  0.1829E-02 -0.8352E-01  0.0000E+00      -1  -0.787E-03   20.00
  89   -88.0000     -47.556 0.1718   0.9432E-01  0.1834E-02 -0.8468E-01  0.0000E+00      -1  -0.798E-03   20.00
  90   -89.0000     -47.455 0.1720   0.9529E-01  0.1841E-02 -0.8609E-01  0.0000E+00      -1  -0.811E-03   20.00
  91   -90.0000     -47.361 0.1722   0.9662E-01  0.1849E-02 -0.8767E-01  0.0000E+00      -1  -0.826E-03   20.00
  92   -91.0000     -47.270 0.1724   0.9790E-01  0.1856E-02 -0.8928E-01  0.0000E+00      -1  -0.841E-03   20.00
  93   -92.0000     -47.185 0.1726   0.9911E-01  0.1863E-02 -0.9092E-01  0.0000E+00      -1  -0.857E-03   20.00
  94   -93.0000     -47.105 0.1728   0.1002E+00  0.1870E-02 -0.9257E-01  0.0000E+00      -1  -0.873E-03   20.00
  95   -94.0000     -47.033 0.1729   0.1013E+00  0.1876E-02 -0.9425E-01  0.0000E+00      -1  -0.888E-03   20.00
  96   -95.0000     -46.967 0.1731   0.1022E+00  0.1882E-02 -0.9594E-01  0.0000E+00      -1  -0.904E-03   20.00
  97   -96.0000     -46.911 0.1732   0.1030E+00  0.1887E-02 -0.9764E-01  0.0000E+00      -1  -0.920E-03   20.00
  98   -97.0000     -46.864 0.1733   0.1036E+00  0.1891E-02 -0.9935E-01  0.0000E+00      -1  -0.936E-03   20.00
  99   -98.0000     -46.829 0.1734   0.1041E+00  0.1894E-02 -0.1011E+00  0.0000E+00      -1  -0.953E-03   20.00
 100   -99.0000     -46.806 0.1734   0.1045E+00  0.1895E-02 -0.1028E+00  0.0000E+00      -1  -0.969E-03   20.00
 101  -100.0000     -46.798 0.1735   0.1046E+00  0.1896E-02 -0.1037E+00  0.0000E+00      -1  -0.977E-03   20.00
end


 Time:       15.5000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000 -100000.000 0.0651   0.9987E-15  0.1092E-08  0.2030E-01  0.0000E+00      -1   0.191E-03   20.00
   2    -1.0000    -938.140 0.0729   0.4099E-06  0.7604E-05  0.2026E-01  0.0000E+00      -1   0.191E-03   20.00
   3    -2.0000    -287.527 0.0876   0.6180E-04  0.7125E-04  0.2004E-01  0.0000E+00      -1   0.189E-03   20.00
   4    -3.0000    -188.232 0.0977   0.3425E-03  0.1550E-03  0.1966E-01  0.0000E+00      -1   0.185E-03   20.00
   5    -4.0000    -152.680 0.1042   0.7837E-03  0.2268E-03  0.1925E-01  0.0000E+00      -1   0.181E-03   20.00
   6    -5.0000    -134.970 0.1092   0.1496E-02  0.2947E-03  0.1875E-01  0.0000E+00      -1   0.177E-03   20.00
   7    -6.0000    -123.342 0.1125   0.1977E-02  0.3401E-03  0.1817E-01  0.0000E+00      -1   0.171E-03   20.00
   8    -7.0000    -114.938 0.1157   0.2852E-02  0.3927E-03  0.1746E-01  0.0000E+00      -1   0.165E-03   20.00
   9    -8.0000    -108.736 0.1184   0.3702E-02  0.4391E-03  0.1666E-01  0.0000E+00      -1   0.157E-03   20.00
  10    -9.0000    -103.715 0.1206   0.4390E-02  0.4768E-03  0.1587E-01  0.0000E+00      -1   0.150E-03   20.00
  11   -10.0000     -99.410 0.1224   0.4980E-02  0.5090E-03  0.1508E-01  0.0000E+00      -1   0.142E-03   20.00
  12   -11.0000     -95.609 0.1241   0.5501E-02  0.5375E-03  0.1421E-01  0.0000E+00      -1   0.134E-03   20.00
  13   -12.0000     -92.392 0.1262   0.6899E-02  0.5822E-03  0.1320E-01  0.0000E+00      -1   0.124E-03   20.00
  14   -13.0000     -89.706 0.1280   0.8106E-02  0.6204E-03  0.1214E-01  0.0000E+00      -1   0.114E-03   20.00
  15   -14.0000     -87.359 0.1296   0.9161E-02  0.6537E-03  0.1115E-01  0.0000E+00      -1   0.105E-03   20.00
  16   -15.0000     -85.252 0.1310   0.1011E-01  0.6837E-03  0.1018E-01  0.0000E+00      -1   0.960E-04   20.00
  17   -16.0000     -83.332 0.1322   0.1097E-01  0.7109E-03  0.9231E-02  0.0000E+00      -1   0.870E-04   20.00
  18   -17.0000     -81.561 0.1334   0.1177E-01  0.7361E-03  0.8291E-02  0.0000E+00      -1   0.781E-04   20.00
  19   -18.0000     -79.917 0.1345   0.1251E-01  0.7595E-03  0.7360E-02  0.0000E+00      -1   0.694E-04   20.00
  20   -19.0000     -78.380 0.1355   0.1320E-01  0.7813E-03  0.6435E-02  0.0000E+00      -1   0.607E-04   20.00
  21   -20.0000     -76.938 0.1365   0.1385E-01  0.8018E-03  0.5520E-02  0.0000E+00      -1   0.520E-04   20.00
  22   -21.0000     -75.581 0.1374   0.1452E-01  0.8219E-03  0.4388E-02  0.0000E+00      -1   0.414E-04   20.00
  23   -22.0000     -74.340 0.1386   0.1633E-01  0.8548E-03  0.3055E-02  0.0000E+00      -1   0.288E-04   20.00
  24   -23.0000     -73.201 0.1398   0.1798E-01  0.8850E-03  0.1754E-02  0.0000E+00      -1   0.165E-04   20.00
  25   -24.0000     -72.142 0.1409   0.1952E-01  0.9131E-03  0.4762E-03  0.0000E+00      -1   0.449E-05   20.00
  26   -25.0000     -71.149 0.1419   0.2097E-01  0.9394E-03 -0.7813E-03  0.0000E+00      -1  -0.736E-05   20.00
  27   -26.0000     -70.214 0.1428   0.2233E-01  0.9642E-03 -0.2022E-02  0.0000E+00      -1  -0.191E-04   20.00
  28   -27.0000     -69.329 0.1437   0.2361E-01  0.9877E-03 -0.3247E-02  0.0000E+00      -1  -0.306E-04   20.00
  29   -28.0000     -68.488 0.1445   0.2484E-01  0.1010E-02 -0.4459E-02  0.0000E+00      -1  -0.420E-04   20.00
  30   -29.0000     -67.687 0.1453   0.2600E-01  0.1031E-02 -0.5658E-02  0.0000E+00      -1  -0.533E-04   20.00
  31   -30.0000     -66.923 0.1461   0.2711E-01  0.1051E-02 -0.6845E-02  0.0000E+00      -1  -0.645E-04   20.00
  32   -31.0000     -66.192 0.1469   0.2818E-01  0.1071E-02 -0.8020E-02  0.0000E+00      -1  -0.756E-04   20.00
  33   -32.0000     -65.492 0.1476   0.2919E-01  0.1089E-02 -0.9185E-02  0.0000E+00      -1  -0.866E-04   20.00
  34   -33.0000     -64.821 0.1482   0.3017E-01  0.1107E-02 -0.1034E-01  0.0000E+00      -1  -0.974E-04   20.00
  35   -34.0000     -64.177 0.1489   0.3111E-01  0.1124E-02 -0.1148E-01  0.0000E+00      -1  -0.108E-03   20.00
  36   -35.0000     -63.559 0.1495   0.3201E-01  0.1141E-02 -0.1262E-01  0.0000E+00      -1  -0.119E-03   20.00
  37   -36.0000     -62.965 0.1501   0.3287E-01  0.1156E-02 -0.1374E-01  0.0000E+00      -1  -0.129E-03   20.00
  38   -37.0000     -62.395 0.1507   0.3370E-01  0.1172E-02 -0.1485E-01  0.0000E+00      -1  -0.140E-03   20.00
  39   -38.0000     -61.846 0.1512   0.3450E-01  0.1186E-02 -0.1595E-01  0.0000E+00      -1  -0.150E-03   20.00
  40   -39.0000     -61.319 0.1518   0.3526E-01  0.1200E-02 -0.1703E-01  0.0000E+00      -1  -0.161E-03   20.00
  41   -40.0000     -60.813 0.1523   0.3600E-01  0.1214E-02 -0.1810E-01  0.0000E+00      -1  -0.171E-03   20.00
  42   -41.0000     -60.325 0.1528   0.3671E-01  0.1226E-02 -0.1915E-01  0.0000E+00      -1  -0.181E-03   20.00
  43   -42.0000     -59.854 0.1533   0.3769E-01  0.1241E-02 -0.2044E-01  0.0000E+00      -1  -0.193E-03   20.00
  44   -43.0000     -59.402 0.1540   0.3977E-01  0.1263E-02 -0.2200E-01  0.0000E+00      -1  -0.207E-03   20.00
  45   -44.0000     -58.960 0.1546   0.4181E-01  0.1284E-02 -0.2356E-01  0.0000E+00      -1  -0.222E-03   20.00
  46   -45.0000     -58.529 0.1553   0.4379E-01  0.1305E-02 -0.2513E-01  0.0000E+00      -1  -0.237E-03   20.00
  47   -46.0000     -58.108 0.1559   0.4573E-01  0.1325E-02 -0.2671E-01  0.0000E+00      -1  -0.252E-03   20.00
  48   -47.0000     -57.697 0.1565   0.4762E-01  0.1345E-02 -0.2828E-01  0.0000E+00      -1  -0.267E-03   20.00
  49   -48.0000     -57.296 0.1571   0.4947E-01  0.1364E-02 -0.2986E-01  0.0000E+00      -1  -0.281E-03   20.00
  50   -49.0000     -56.904 0.1577   0.5127E-01  0.1383E-02 -0.3142E-01  0.0000E+00      -1  -0.296E-03   20.00
  51   -50.0000     -56.522 0.1583   0.5303E-01  0.1402E-02 -0.3299E-01  0.0000E+00      -1  -0.311E-03   20.00
  52   -51.0000     -56.149 0.1589   0.5475E-01  0.1420E-02 -0.3455E-01  0.0000E+00      -1  -0.326E-03   20.00
  53   -52.0000     -55.784 0.1594   0.5643E-01  0.1437E-02 -0.3610E-01  0.0000E+00      -1  -0.340E-03   20.00
  54   -53.0000     -55.428 0.1600   0.5807E-01  0.1454E-02 -0.3765E-01  0.0000E+00      -1  -0.355E-03   20.00
  55   -54.0000     -55.081 0.1605   0.5967E-01  0.1471E-02 -0.3919E-01  0.0000E+00      -1  -0.369E-03   20.00
  56   -55.0000     -54.742 0.1610   0.6123E-01  0.1487E-02 -0.4072E-01  0.0000E+00      -1  -0.384E-03   20.00
  57   -56.0000     -54.411 0.1615   0.6276E-01  0.1503E-02 -0.4225E-01  0.0000E+00      -1  -0.398E-03   20.00
  58   -57.0000     -54.088 0.1620   0.6424E-01  0.1519E-02 -0.4376E-01  0.0000E+00      -1  -0.412E-03   20.00
  59   -58.0000     -53.773 0.1625   0.6569E-01  0.1534E-02 -0.4526E-01  0.0000E+00      -1  -0.427E-03   20.00
  60   -59.0000     -53.466 0.1629   0.6710E-01  0.1549E-02 -0.4676E-01  0.0000E+00      -1  -0.441E-03   20.00
  61   -60.0000     -53.167 0.1634   0.6848E-01  0.1563E-02 -0.4824E-01  0.0000E+00      -1  -0.455E-03   20.00
  62   -61.0000     -52.875 0.1638   0.6983E-01  0.1577E-02 -0.4971E-01  0.0000E+00      -1  -0.469E-03   20.00
  63   -62.0000     -52.591 0.1642   0.7114E-01  0.1591E-02 -0.5117E-01  0.0000E+00      -1  -0.482E-03   20.00
  64   -63.0000     -52.314 0.1647   0.7241E-01  0.1604E-02 -0.5262E-01  0.0000E+00      -1  -0.496E-03   20.00
  65   -64.0000     -52.045 0.1651   0.7365E-01  0.1617E-02 -0.5406E-01  0.0000E+00      -1  -0.510E-03   20.00
  66   -65.0000     -51.782 0.1655   0.7486E-01  0.1630E-02 -0.5549E-01  0.0000E+00      -1  -0.523E-03   20.00
  67   -66.0000     -51.527 0.1658   0.7603E-01  0.1642E-02 -0.5690E-01  0.0000E+00      -1  -0.536E-03   20.00
  68   -67.0000     -51.279 0.1662   0.7718E-01  0.1654E-02 -0.5830E-01  0.0000E+00      -1  -0.549E-03   20.00
  69   -68.0000     -51.038 0.1666   0.7829E-01  0.1666E-02 -0.5968E-01  0.0000E+00      -1  -0.562E-03   20.00
  70   -69.0000     -50.804 0.1669   0.7937E-01  0.1677E-02 -0.6105E-01  0.0000E+00      -1  -0.575E-03   20.00
  71   -70.0000     -50.577 0.1673   0.8041E-01  0.1688E-02 -0.6241E-01  0.0000E+00      -1  -0.588E-03   20.00
  72   -71.0000     -50.356 0.1676   0.8143E-01  0.1699E-02 -0.6375E-01  0.0000E+00      -1  -0.601E-03   20.00
  73   -72.0000     -50.143 0.1679   0.8241E-01  0.1709E-02 -0.6508E-01  0.0000E+00      -1  -0.613E-03   20.00
  74   -73.0000     -49.936 0.1682   0.8336E-01  0.1719E-02 -0.6639E-01  0.0000E+00      -1  -0.626E-03   20.00
  75   -74.0000     -49.735 0.1685   0.8429E-01  0.1729E-02 -0.6769E-01  0.0000E+00      -1  -0.638E-03   20.00
  76   -75.0000     -49.542 0.1688   0.8518E-01  0.1738E-02 -0.6897E-01  0.0000E+00      -1  -0.650E-03   20.00
  77   -76.0000     -49.355 0.1691   0.8604E-01  0.1747E-02 -0.7024E-01  0.0000E+00      -1  -0.662E-03   20.00
