,node,depth,head,theta,K,C,flux,sink,kappa,v/KsTop,temp,time
20405,36.0,-35.0,-67.614,0.1454,0.02611,0.001033,-0.009335,0.0,-1.0,-8.8e-05,20.0,19.400000000000002
20510,36.0,-35.0,-67.711,0.1453,0.02597,0.001031,-0.009263,0.0,-1.0,-8.73e-05,20.0,19.5
20615,36.0,-35.0,-67.808,0.1452,0.02583,0.001028,-0.009191,0.0,-1.0,-8.66e-05,20.0,19.6
20720,36.0,-35.0,-67.904,0.1451,0.02569,0.001025,-0.009119,0.0,-1.0,-8.59e-05,20.0,19.700000000000003
20825,36.0,-35.0,-68.0,0.145,0.02555,0.001023,-0.009047,0.0,-1.0,-8.53e-05,20.0,19.8
20930,36.0,-35.0,-68.096,0.1449,0.02541,0.00102,-0.008975,0.0,-1.0,-8.46e-05,20.0,19.900000000000002
21035,36.0,-35.0,-68.192,0.1448,0.02527,0.001018,-0.008905,0.0,-1.0,-8.39e-05,20.0,20.0
21140,36.0,-35.0,-68.287,0.1447,0.02513,0.001015,-0.008835,0.0,-1.0,-8.33e-05,20.0,20.1
21245,36.0,-35.0,-68.382,0.1447,0.02499,0.001013,-0.008765,0.0,-1.0,-8.26e-05,20.0,20.200000000000003
21350,36.0,-35.0,-68.476,0.1446,0.02485,0.00101,-0.008697,0.0,-1.0,-8.2e-05,20.0,20.3
21455,36.0,-35.0,-68.571,0.1445,0.02472,0.001008,-0.008628,0.0,-1.0,-8.13e-05,20.0,20.400000000000002
21560,36.0,-35.0,-68.665,0.1444,0.02458,0.001005,-0.00856,0.0,-1.0,-8.07e-05,20.0,20.5
21665,36.0,-35.0,-68.759,0.1443,0.02444,0.001003,-0.008492,0.0,-1.0,-8e-05,20.0,20.6
21770,36.0,-35.0,-68.852,0.1442,0.02431,0.001,-0.008423,0.0,-1.0,-7.94e-05,20.0,20.700000000000003
21875,36.0,-35.0,-68.946,0.1441,0.02417,0.0009979,-0.008356,0.0,-1.0,-7.88e-05,20.0,20.8
21980,36.0,-35.0,-69.039,0.144,0.02404,0.0009954,-0.008288,0.0,-1.0,-7.81e-05,20.0,20.900000000000002
22085,36.0,-35.0,-69.131,0.1439,0.0239,0.0009929,-0.008222,0.0,-1.0,-7.75e-05,20.0,21.0
22190,36.0,-35.0,-69.224,0.1438,0.02377,0.0009905,-0.008156,0.0,-1.0,-7.69e-05,20.0,21.1
22295,36.0,-35.0,-69.316,0.1437,0.02363,0.000988,-0.008091,0.0,-1.0,-7.63e-05,20.0,21.200000000000003
22400,36.0,-35.0,-69.408,0.1436,0.0235,0.0009856,-0.008027,0.0,-1.0,-7.57e-05,20.0,21.3
22505,36.0,-35.0,-69.499,0.1435,0.02337,0.0009832,-0.007962,0.0,-1.0,-7.5e-05,20.0,21.400000000000002
22610,36.0,-35.0,-69.591,0.1434,0.02323,0.0009808,-0.007897,0.0,-1.0,-7.44e-05,20.0,21.5
22715,36.0,-35.0,-69.682,0.1433,0.0231,0.0009783,-0.007832,0.0,-1.0,-7.38e-05,20.0,21.6
22820,36.0,-35.0,-69.773,0.1432,0.02297,0.0009759,-0.007767,0.0,-1.0,-7.32e-05,20.0,21.700000000000003
22925,36.0,-35.0,-69.864,0.1432,0.02284,0.0009735,-0.007703,0.0,-1.0,-7.26e-05,20.0,21.8
23030,36.0,-35.0,-69.954,0.1431,0.0227,0.0009711,-0.007639,0.0,-1.0,-7.2e-05,20.0,21.900000000000002
23135,36.0,-35.0,-70.044,0.143,0.02257,0.0009687,-0.007577,0.0,-1.0,-7.14e-05,20.0,22.0
23240,36.0,-35.0,-70.134,0.1429,0.02244,0.0009663,-0.007516,0.0,-1.0,-7.08e-05,20.0,22.1
23345,36.0,-35.0,-70.224,0.1428,0.02231,0.000964,-0.007454,0.0,-1.0,-7.03e-05,20.0,22.200000000000003
23450,36.0,-35.0,-70.313,0.1427,0.02218,0.0009616,-0.007393,0.0,-1.0,-6.97e-05,20.0,22.3
23555,36.0,-35.0,-70.402,0.1426,0.02205,0.0009592,-0.007331,0.0,-1.0,-6.91e-05,20.0,22.400000000000002
23660,36.0,-35.0,-70.492,0.1425,0.02192,0.0009569,-0.007268,0.0,-1.0,-6.85e-05,20.0,22.5
23765,36.0,-35.0,-70.58,0.1424,0.02179,0.0009545,-0.007206,0.0,-1.0,-6.79e-05,20.0,22.6
23870,36.0,-35.0,-70.669,0.1423,0.02167,0.0009522,-0.007145,0.0,-1.0,-6.73e-05,20.0,22.700000000000003
23975,36.0,-35.0,-70.757,0.1423,0.02154,0.0009498,-0.007084,0.0,-1.0,-6.68e-05,20.0,22.8
24080,36.0,-35.0,-70.845,0.1422,0.02141,0.0009475,-0.007025,0.0,-1.0,-6.62e-05,20.0,22.900000000000002
24185,36.0,-35.0,-70.933,0.1421,0.02128,0.0009452,-0.006967,0.0,-1.0,-6.57e-05,20.0,23.0
24290,36.0,-35.0,-71.02,0.142,0.02115,0.0009428,-0.00691,0.0,-1.0,-6.51e-05,20.0,23.1
24395,36.0,-35.0,-71.108,0.1419,0.02103,0.0009405,-0.006851,0.0,-1.0,-6.46e-05,20.0,23.200000000000003
24500,36.0,-35.0,-71.195,0.1418,0.0209,0.0009382,-0.006791,0.0,-1.0,-6.4e-05,20.0,23.3
24605,36.0,-35.0,-71.282,0.1417,0.02077,0.0009359,-0.00673,0.0,-1.0,-6.34e-05,20.0,23.400000000000002
24710,36.0,-35.0,-71.369,0.1416,0.02065,0.0009336,-0.00667,0.0,-1.0,-6.29e-05,20.0,23.5
24815,36.0,-35.0,-71.455,0.1416,0.02052,0.0009313,-0.006611,0.0,-1.0,-6.23e-05,20.0,23.6
24920,36.0,-35.0,-71.542,0.1415,0.0204,0.000929,-0.006553,0.0,-1.0,-6.18e-05,20.0,23.700000000000003
25025,36.0,-35.0,-71.628,0.1414,0.02027,0.0009267,-0.006497,0.0,-1.0,-6.12e-05,20.0,23.8
25130,36.0,-35.0,-71.714,0.1413,0.02015,0.0009245,-0.006442,0.0,-1.0,-6.07e-05,20.0,23.900000000000002
25235,36.0,-35.0,-71.799,0.1412,0.02002,0.0009222,-0.006388,0.0,-1.0,-6.02e-05,20.0,24.0
25340,36.0,-35.0,-71.884,0.1411,0.0199,0.0009199,-0.006333,0.0,-1.0,-5.97e-05,20.0,24.1
25445,36.0,-35.0,-71.97,0.141,0.01977,0.0009177,-0.006275,0.0,-1.0,-5.91e-05,20.0,24.200000000000003
25550,36.0,-35.0,-72.055,0.141,0.01965,0.0009154,-0.006216,0.0,-1.0,-5.86e-05,20.0,24.3
25655,36.0,-35.0,-72.14,0.1409,0.01953,0.0009132,-0.006158,0.0,-1.0,-5.8e-05,20.0,24.400000000000002
25760,36.0,-35.0,-72.225,0.1408,0.0194,0.0009109,-0.006101,0.0,-1.0,-5.75e-05,20.0,24.5
25865,36.0,-35.0,-72.309,0.1407,0.01928,0.0009087,-0.006046,0.0,-1.0,-5.7e-05,20.0,24.6
25970,36.0,-35.0,-72.393,0.1406,0.01916,0.0009064,-0.005992,0.0,-1.0,-5.65e-05,20.0,24.700000000000003
26075,36.0,-35.0,-72.477,0.1405,0.01904,0.0009042,-0.00594,0.0,-1.0,-5.6e-05,20.0,24.8
26180,36.0,-35.0,-72.561,0.1404,0.01891,0.000902,-0.00589,0.0,-1.0,-5.55e-05,20.0,24.900000000000002
26285,36.0,-35.0,-72.644,0.1404,0.01879,0.0008998,-0.00584,0.0,-1.0,-5.5e-05,20.0,25.0
55,56.0,-55.0,-26.408,0.2335,0.9489,0.004489,-0.6274,0.0,-1.0,-0.00591,20.0,0.0
160,56.0,-55.0,-27.107,0.2305,0.8691,0.00434,-0.5786,0.0,-1.0,-0.00545,20.0,0.1
265,56.0,-55.0,-27.764,0.2276,0.794,0.0042,-0.5382,0.0,-1.0,-0.00507,20.0,0.2
370,56.0,-55.0,-28.364,0.2249,0.7252,0.004072,-0.5022,0.0,-1.0,-0.00473,20.0,0.30000000000000004
475,56.0,-55.0,-28.918,0.2225,0.6622,0.003954,-0.4693,0.0,-1.0,-0.00442,20.0,0.4
580,56.0,-55.0,-29.402,0.2204,0.6068,0.003851,-0.4414,0.0,-1.0,-0.00416,20.0,0.5
685,56.0,-55.0,-29.842,0.2185,0.5573,0.003758,-0.4165,0.0,-1.0,-0.00393,20.0,0.6000000000000001
790,56.0,-55.0,-30.26,0.2172,0.5401,0.0037,-0.3987,0.0,-1.0,-0.00376,20.0,0.7000000000000001
895,56.0,-55.0,-30.665,0.2159,0.5232,0.003643,-0.3854,0.0,-1.0,-0.00363,20.0,0.8
1000,56.0,-55.0,-31.059,0.2146,0.5068,0.003588,-0.3726,0.0,-1.0,-0.00351,20.0,0.9
1105,56.0,-55.0,-31.443,0.2134,0.4909,0.003534,-0.3604,0.0,-1.0,-0.0034,20.0,1.0
1210,56.0,-55.0,-31.818,0.2122,0.4754,0.003482,-0.3486,0.0,-1.0,-0.00329,20.0,1.1
1315,56.0,-55.0,-32.182,0.2111,0.4604,0.003431,-0.3372,0.0,-1.0,-0.00318,20.0,1.2000000000000002
1420,56.0,-55.0,-32.536,0.2099,0.4457,0.003382,-0.3263,0.0,-1.0,-0.00308,20.0,1.3
1525,56.0,-55.0,-32.883,0.2088,0.4313,0.003334,-0.3157,0.0,-1.0,-0.00298,20.0,1.4000000000000001
1630,56.0,-55.0,-33.221,0.2078,0.4173,0.003286,-0.3055,0.0,-1.0,-0.00288,20.0,1.5
1735,56.0,-55.0,-33.551,0.2067,0.4036,0.00324,-0.2957,0.0,-1.0,-0.00279,20.0,1.6
1840,56.0,-55.0,-33.876,0.2057,0.3902,0.003195,-0.286,0.0,-1.0,-0.0027,20.0,1.7000000000000002
1945,56.0,-55.0,-34.195,0.2047,0.377,0.00315,-0.2767,0.0,-1.0,-0.00261,20.0,1.8
2050,56.0,-55.0,-34.504,0.2037,0.3641,0.003107,-0.2677,0.0,-1.0,-0.00252,20.0,1.9000000000000001
2155,56.0,-55.0,-34.808,0.2027,0.3516,0.003065,-0.2591,0.0,-1.0,-0.00244,20.0,2.0
2260,56.0,-55.0,-35.102,0.2018,0.3393,0.003024,-0.2507,0.0,-1.0,-0.00236,20.0,2.1
2365,56.0,-55.0,-35.389,0.2009,0.3275,0.002984,-0.2427,0.0,-1.0,-0.00229,20.0,2.2
2470,56.0,-55.0,-35.667,0.2,0.3159,0.002945,-0.2351,0.0,-1.0,-0.00222,20.0,2.3000000000000003
2575,56.0,-55.0,-35.937,0.1992,0.3048,0.002907,-0.2278,0.0,-1.0,-0.00215,20.0,2.4000000000000004
2680,56.0,-55.0,-36.195,0.1983,0.294,0.002871,-0.2209,0.0,-1.0,-0.00208,20.0,2.5
2785,56.0,-55.0,-36.445,0.1975,0.2837,0.002836,-0.2144,0.0,-1.0,-0.00202,20.0,2.6
2890,56.0,-55.0,-36.686,0.1968,0.2737,0.002802,-0.2081,0.0,-1.0,-0.00196,20.0,2.7
2995,56.0,-55.0,-36.919,0.196,0.2641,0.00277,-0.2021,0.0,-1.0,-0.00191,20.0,2.8000000000000003
3100,56.0,-55.0,-37.143,0.1953,0.2548,0.002739,-0.1965,0.0,-1.0,-0.00185,20.0,2.9000000000000004
3205,56.0,-55.0,-37.356,0.1947,0.246,0.002709,-0.1912,0.0,-1.0,-0.0018,20.0,3.0
3310,56.0,-55.0,-37.56,0.194,0.2375,0.002681,-0.1862,0.0,-1.0,-0.00176,20.0,3.1
3415,56.0,-55.0,-37.758,0.1935,0.2323,0.002659,-0.1821,0.0,-1.0,-0.00172,20.0,3.2
3520,56.0,-55.0,-37.955,0.1931,0.2295,0.002642,-0.1788,0.0,-1.0,-0.00169,20.0,3.3000000000000003
3625,56.0,-55.0,-38.154,0.1926,0.2267,0.002626,-0.1762,0.0,-1.0,-0.00166,20.0,3.4000000000000004
3730,56.0,-55.0,-38.35,0.1922,0.2239,0.002609,-0.1734,0.0,-1.0,-0.00163,20.0,3.5
3835,56.0,-55.0,-38.543,0.1918,0.2212,0.002593,-0.1706,0.0,-1.0,-0.00161,20.0,3.6
3940,56.0,-55.0,-38.737,0.1913,0.2185,0.002576,-0.168,0.0,-1.0,-0.00158,20.0,3.7
4045,56.0,-55.0,-38.93,0.1909,0.2157,0.00256,-0.1653,0.0,-1.0,-0.00156,20.0,3.8000000000000003
4150,56.0,-55.0,-39.121,0.1905,0.213,0.002544,-0.1627,0.0,-1.0,-0.00153,20.0,3.9000000000000004
4255,56.0,-55.0,-39.313,0.19,0.2103,0.002528,-0.1601,0.0,-1.0,-0.00151,20.0,4.0
4360,56.0,-55.0,-39.503,0.1896,0.2076,0.002512,-0.1576,0.0,-1.0,-0.00149,20.0,4.1000000000000005
4465,56.0,-55.0,-39.692,0.1892,0.205,0.002496,-0.1551,0.0,-1.0,-0.00146,20.0,4.2
4570,56.0,-55.0,-39.881,0.1888,0.2023,0.00248,-0.1526,0.0,-1.0,-0.00144,20.0,4.3
4675,56.0,-55.0,-40.069,0.1884,0.1996,0.002464,-0.1502,0.0,-1.0,-0.00142,20.0,4.4
4780,56.0,-55.0,-40.256,0.188,0.197,0.002448,-0.1478,0.0,-1.0,-0.00139,20.0,4.5
4885,56.0,-55.0,-40.442,0.1875,0.1944,0.002432,-0.1454,0.0,-1.0,-0.00137,20.0,4.6000000000000005
4990,56.0,-55.0,-40.628,0.1871,0.1918,0.002417,-0.1431,0.0,-1.0,-0.00135,20.0,4.7
5095,56.0,-55.0,-40.812,0.1867,0.1891,0.002401,-0.1408,0.0,-1.0,-0.00133,20.0,4.800000000000001
5200,56.0,-55.0,-40.997,0.1863,0.1866,0.002386,-0.1385,0.0,-1.0,-0.00131,20.0,4.9
5305,56.0,-55.0,-41.179,0.1859,0.184,0.00237,-0.1362,0.0,-1.0,-0.00128,20.0,5.0
5410,56.0,-55.0,-41.362,0.1855,0.1814,0.002355,-0.134,0.0,-1.0,-0.00126,20.0,5.1000000000000005
5515,56.0,-55.0,-41.542,0.1851,0.1788,0.00234,-0.1318,0.0,-1.0,-0.00124,20.0,5.2
5620,56.0,-55.0,-41.723,0.1847,0.1763,0.002324,-0.1297,0.0,-1.0,-0.00122,20.0,5.300000000000001
5725,56.0,-55.0,-41.902,0.1843,0.1737,0.002309,-0.1276,0.0,-1.0,-0.0012,20.0,5.4
5830,56.0,-55.0,-42.081,0.1839,0.1712,0.002294,-0.1255,0.0,-1.0,-0.00118,20.0,5.5
5935,56.0,-55.0,-42.258,0.1835,0.1687,0.002279,-0.1234,0.0,-1.0,-0.00116,20.0,5.6000000000000005
6040,56.0,-55.0,-42.435,0.1831,0.1662,0.002264,-0.1213,0.0,-1.0,-0.00114,20.0,5.7
6145,56.0,-55.0,-42.61,0.1827,0.1637,0.00225,-0.1193,0.0,-1.0,-0.00112,20.0,5.800000000000001
6250,56.0,-55.0,-42.785,0.1824,0.1613,0.002235,-0.1174,0.0,-1.0,-0.00111,20.0,5.9
6355,56.0,-55.0,-42.957,0.182,0.1588,0.00222,-0.1154,0.0,-1.0,-0.00109,20.0,6.0
6460,56.0,-55.0,-43.129,0.1816,0.1564,0.002206,-0.1135,0.0,-1.0,-0.00107,20.0,6.1000000000000005
6565,56.0,-55.0,-43.301,0.1812,0.154,0.002191,-0.1116,0.0,-1.0,-0.00105,20.0,6.2
6670,56.0,-55.0,-43.47,0.1808,0.1516,0.002177,-0.1097,0.0,-1.0,-0.00103,20.0,6.300000000000001
6775,56.0,-55.0,-43.638,0.1805,0.1492,0.002163,-0.1079,0.0,-1.0,-0.00102,20.0,6.4
6880,56.0,-55.0,-43.805,0.1801,0.1469,0.002149,-0.1061,0.0,-1.0,-0.001,20.0,6.5
6985,56.0,-55.0,-43.971,0.1797,0.1445,0.002135,-0.1043,0.0,-1.0,-0.000983,20.0,6.6000000000000005
7090,56.0,-55.0,-44.135,0.1794,0.1422,0.002121,-0.1026,0.0,-1.0,-0.000967,20.0,6.7
7195,56.0,-55.0,-44.299,0.179,0.1399,0.002107,-0.1009,0.0,-1.0,-0.000951,20.0,6.800000000000001
7300,56.0,-55.0,-44.46,0.1786,0.1376,0.002093,-0.09921,0.0,-1.0,-0.000935,20.0,6.9
7405,56.0,-55.0,-44.621,0.1783,0.1353,0.00208,-0.09755,0.0,-1.0,-0.000919,20.0,7.0
7510,56.0,-55.0,-44.779,0.1779,0.1331,0.002066,-0.09593,0.0,-1.0,-0.000904,20.0,7.1000000000000005
7615,56.0,-55.0,-44.937,0.1776,0.1309,0.002053,-0.09433,0.0,-1.0,-0.000889,20.0,7.2
7720,56.0,-55.0,-45.093,0.1772,0.1287,0.00204,-0.09277,0.0,-1.0,-0.000874,20.0,7.300000000000001
7825,56.0,-55.0,-45.247,0.1769,0.1265,0.002027,-0.09123,0.0,-1.0,-0.00086,20.0,7.4
7930,56.0,-55.0,-45.4,0.1766,0.1243,0.002014,-0.08972,0.0,-1.0,-0.000846,20.0,7.5
8035,56.0,-55.0,-45.551,0.1762,0.1222,0.002001,-0.08824,0.0,-1.0,-0.000832,20.0,7.6000000000000005
8140,56.0,-55.0,-45.7,0.1759,0.1201,0.001989,-0.08679,0.0,-1.0,-0.000818,20.0,7.7
8245,56.0,-55.0,-45.848,0.1756,0.118,0.001976,-0.08537,0.0,-1.0,-0.000805,20.0,7.800000000000001
8350,56.0,-55.0,-45.994,0.1752,0.1159,0.001964,-0.08397,0.0,-1.0,-0.000791,20.0,7.9
8455,56.0,-55.0,-46.138,0.1749,0.1139,0.001952,-0.08262,0.0,-1.0,-0.000779,20.0,8.0
8560,56.0,-55.0,-46.281,0.1746,0.1119,0.00194,-0.08128,0.0,-1.0,-0.000766,20.0,8.1
8665,56.0,-55.0,-46.421,0.1743,0.1099,0.001928,-0.07999,0.0,-1.0,-0.000754,20.0,8.200000000000001
8770,56.0,-55.0,-46.559,0.174,0.1079,0.001916,-0.0787,0.0,-1.0,-0.000742,20.0,8.3
8875,56.0,-55.0,-46.695,0.1737,0.106,0.001905,-0.07749,0.0,-1.0,-0.00073,20.0,8.4
8980,56.0,-55.0,-46.83,0.1734,0.1041,0.001893,-0.07625,0.0,-1.0,-0.000719,20.0,8.5
9085,56.0,-55.0,-46.961,0.1731,0.1023,0.001882,-0.07512,0.0,-1.0,-0.000708,20.0,8.6
9190,56.0,-55.0,-47.092,0.1728,0.1004,0.001871,-0.07392,0.0,-1.0,-0.000697,20.0,8.700000000000001
9295,56.0,-55.0,-47.219,0.1725,0.09862,0.001861,-0.07287,0.0,-1.0,-0.000687,20.0,8.8
9400,56.0,-55.0,-47.346,0.1723,0.09685,0.00185,-0.07172,0.0,-1.0,-0.000676,20.0,8.9
9505,56.0,-55.0,-47.467,0.172,0.09511,0.00184,-0.07076,0.0,-1.0,-0.000667,20.0,9.0
9610,56.0,-55.0,-47.592,0.1718,0.09416,0.001832,-0.06993,0.0,-1.0,-0.000659,20.0,9.1
9715,56.0,-55.0,-47.713,0.1716,0.0936,0.001826,-0.06915,0.0,-1.0,-0.000652,20.0,9.200000000000001
9820,56.0,-55.0,-47.834,0.1714,0.09304,0.001821,-0.06856,0.0,-1.0,-0.000646,20.0,9.3
9925,56.0,-55.0,-47.955,0.1712,0.09248,0.001815,-0.06799,0.0,-1.0,-0.000641,20.0,9.4
10030,56.0,-55.0,-48.075,0.171,0.09193,0.001809,-0.06739,0.0,-1.0,-0.000635,20.0,9.5
10135,56.0,-55.0,-48.196,0.1709,0.09137,0.001803,-0.06684,0.0,-1.0,-0.00063,20.0,9.600000000000001
10240,56.0,-55.0,-48.316,0.1707,0.09082,0.001797,-0.06625,0.0,-1.0,-0.000624,20.0,9.700000000000001
10345,56.0,-55.0,-48.436,0.1705,0.09027,0.001791,-0.06571,0.0,-1.0,-0.000619,20.0,9.8
10450,56.0,-55.0,-48.555,0.1703,0.08972,0.001786,-0.06513,0.0,-1.0,-0.000614,20.0,9.9
10555,56.0,-55.0,-48.675,0.1701,0.08917,0.00178,-0.0646,0.0,-1.0,-0.000609,20.0,10.0
10660,56.0,-55.0,-48.793,0.17,0.08862,0.001774,-0.06404,0.0,-1.0,-0.000604,20.0,10.100000000000001
10765,56.0,-55.0,-48.912,0.1698,0.08808,0.001769,-0.06352,0.0,-1.0,-0.000599,20.0,10.200000000000001
10870,56.0,-55.0,-49.03,0.1696,0.08753,0.001763,-0.06297,0.0,-1.0,-0.000593,20.0,10.3
10975,56.0,-55.0,-49.148,0.1694,0.08699,0.001757,-0.06245,0.0,-1.0,-0.000589,20.0,10.4
11080,56.0,-55.0,-49.266,0.1692,0.08645,0.001751,-0.06192,0.0,-1.0,-0.000584,20.0,10.5
11185,56.0,-55.0,-49.383,0.1691,0.08591,0.001746,-0.0614,0.0,-1.0,-0.000579,20.0,10.600000000000001
11290,56.0,-55.0,-49.5,0.1689,0.08537,0.00174,-0.06089,0.0,-1.0,-0.000574,20.0,10.700000000000001
11395,56.0,-55.0,-49.617,0.1687,0.08483,0.001735,-0.06038,0.0,-1.0,-0.000569,20.0,10.8
11500,56.0,-55.0,-49.734,0.1685,0.08429,0.001729,-0.05987,0.0,-1.0,-0.000564,20.0,10.9
11605,56.0,-55.0,-49.85,0.1684,0.08376,0.001723,-0.05937,0.0,-1.0,-0.00056,20.0,11.0
11710,56.0,-55.0,-49.966,0.1682,0.08323,0.001718,-0.05888,0.0,-1.0,-0.000555,20.0,11.100000000000001
11815,56.0,-55.0,-50.081,0.168,0.08269,0.001712,-0.05839,0.0,-1.0,-0.00055,20.0,11.200000000000001
11920,56.0,-55.0,-50.196,0.1678,0.08216,0.001707,-0.0579,0.0,-1.0,-0.000546,20.0,11.3
12025,56.0,-55.0,-50.311,0.1677,0.08163,0.001701,-0.05741,0.0,-1.0,-0.000541,20.0,11.4
12130,56.0,-55.0,-50.426,0.1675,0.08111,0.001696,-0.05694,0.0,-1.0,-0.000537,20.0,11.5
12235,56.0,-55.0,-50.54,0.1673,0.08058,0.00169,-0.05646,0.0,-1.0,-0.000532,20.0,11.600000000000001
12340,56.0,-55.0,-50.654,0.1672,0.08006,0.001685,-0.05599,0.0,-1.0,-0.000528,20.0,11.700000000000001
12445,56.0,-55.0,-50.768,0.167,0.07953,0.001679,-0.05553,0.0,-1.0,-0.000523,20.0,11.8
12550,56.0,-55.0,-50.881,0.1668,0.07901,0.001674,-0.05506,0.0,-1.0,-0.000519,20.0,11.9
12655,56.0,-55.0,-50.994,0.1666,0.07849,0.001668,-0.05461,0.0,-1.0,-0.000515,20.0,12.0
12760,56.0,-55.0,-51.107,0.1665,0.07797,0.001663,-0.05415,0.0,-1.0,-0.00051,20.0,12.100000000000001
12865,56.0,-55.0,-51.219,0.1663,0.07745,0.001657,-0.0537,0.0,-1.0,-0.000506,20.0,12.200000000000001
12970,56.0,-55.0,-51.331,0.1661,0.07694,0.001652,-0.05325,0.0,-1.0,-0.000502,20.0,12.3
13075,56.0,-55.0,-51.443,0.166,0.07642,0.001647,-0.05281,0.0,-1.0,-0.000498,20.0,12.4
13180,56.0,-55.0,-51.554,0.1658,0.07591,0.001641,-0.05237,0.0,-1.0,-0.000494,20.0,12.5
13285,56.0,-55.0,-51.665,0.1656,0.0754,0.001636,-0.05194,0.0,-1.0,-0.00049,20.0,12.600000000000001
13390,56.0,-55.0,-51.776,0.1655,0.07489,0.00163,-0.05151,0.0,-1.0,-0.000485,20.0,12.700000000000001
13495,56.0,-55.0,-51.886,0.1653,0.07438,0.001625,-0.05108,0.0,-1.0,-0.000481,20.0,12.8
13600,56.0,-55.0,-51.996,0.1651,0.07387,0.00162,-0.05065,0.0,-1.0,-0.000477,20.0,12.9
13705,56.0,-55.0,-52.106,0.165,0.07337,0.001615,-0.05023,0.0,-1.0,-0.000473,20.0,13.0
13810,56.0,-55.0,-52.216,0.1648,0.07286,0.001609,-0.04981,0.0,-1.0,-0.000469,20.0,13.100000000000001
13915,56.0,-55.0,-52.325,0.1646,0.07236,0.001604,-0.0494,0.0,-1.0,-0.000466,20.0,13.200000000000001
14020,56.0,-55.0,-52.433,0.1645,0.07186,0.001599,-0.04899,0.0,-1.0,-0.000462,20.0,13.3
14125,56.0,-55.0,-52.542,0.1643,0.07136,0.001594,-0.04858,0.0,-1.0,-0.000458,20.0,13.4
14230,56.0,-55.0,-52.65,0.1641,0.07086,0.001588,-0.04817,0.0,-1.0,-0.000454,20.0,13.5
14335,56.0,-55.0,-52.758,0.164,0.07037,0.001583,-0.04777,0.0,-1.0,-0.00045,20.0,13.600000000000001
14440,56.0,-55.0,-52.865,0.1638,0.06987,0.001578,-0.04738,0.0,-1.0,-0.000447,20.0,13.700000000000001
14545,56.0,-55.0,-52.972,0.1637,0.06938,0.001573,-0.04698,0.0,-1.0,-0.000443,20.0,13.8
14650,56.0,-55.0,-53.079,0.1635,0.06889,0.001568,-0.04659,0.0,-1.0,-0.000439,20.0,13.9
14755,56.0,-55.0,-53.186,0.1633,0.0684,0.001562,-0.0462,0.0,-1.0,-0.000435,20.0,14.0
14860,56.0,-55.0,-53.292,0.1632,0.06791,0.001557,-0.04581,0.0,-1.0,-0.000432,20.0,14.100000000000001
14965,56.0,-55.0,-53.397,0.163,0.06742,0.001552,-0.04543,0.0,-1.0,-0.000428,20.0,14.200000000000001
15070,56.0,-55.0,-53.503,0.1629,0.06694,0.001547,-0.04505,0.0,-1.0,-0.000425,20.0,14.3
15175,56.0,-55.0,-53.608,0.1627,0.06645,0.001542,-0.04468,0.0,-1.0,-0.000421,20.0,14.4
15280,56.0,-55.0,-53.713,0.1625,0.06597,0.001537,-0.0443,0.0,-1.0,-0.000418,20.0,14.5
15385,56.0,-55.0,-53.817,0.1624,0.06549,0.001532,-0.04393,0.0,-1.0,-0.000414,20.0,14.600000000000001
15490,56.0,-55.0,-53.921,0.1622,0.06501,0.001527,-0.04356,0.0,-1.0,-0.000411,20.0,14.700000000000001
15595,56.0,-55.0,-54.025,0.1621,0.06453,0.001522,-0.0432,0.0,-1.0,-0.000407,20.0,14.8
15700,56.0,-55.0,-54.129,0.1619,0.06406,0.001517,-0.04284,0.0,-1.0,-0.000404,20.0,14.9
15805,56.0,-55.0,-54.232,0.1618,0.06358,0.001512,-0.04248,0.0,-1.0,-0.0004,20.0,15.0
15910,56.0,-55.0,-54.334,0.1616,0.06311,0.001507,-0.04212,0.0,-1.0,-0.000397,20.0,15.100000000000001
16015,56.0,-55.0,-54.437,0.1615,0.06264,0.001502,-0.04177,0.0,-1.0,-0.000394,20.0,15.200000000000001
16120,56.0,-55.0,-54.539,0.1613,0.06217,0.001497,-0.04142,0.0,-1.0,-0.00039,20.0,15.3
16225,56.0,-55.0,-54.64,0.1611,0.0617,0.001492,-0.04107,0.0,-1.0,-0.000387,20.0,15.4
16330,56.0,-55.0,-54.742,0.161,0.06123,0.001487,-0.04072,0.0,-1.0,-0.000384,20.0,15.5
16435,56.0,-55.0,-54.843,0.1608,0.06077,0.001483,-0.04038,0.0,-1.0,-0.000381,20.0,15.600000000000001
16540,56.0,-55.0,-54.943,0.1607,0.0603,0.001478,-0.04004,0.0,-1.0,-0.000377,20.0,15.700000000000001
16645,56.0,-55.0,-55.044,0.1605,0.05984,0.001473,-0.0397,0.0,-1.0,-0.000374,20.0,15.8
16750,56.0,-55.0,-55.144,0.1604,0.05938,0.001468,-0.03937,0.0,-1.0,-0.000371,20.0,15.9
16855,56.0,-55.0,-55.243,0.1602,0.05892,0.001463,-0.03903,0.0,-1.0,-0.000368,20.0,16.0
16960,56.0,-55.0,-55.342,0.1601,0.05847,0.001458,-0.03871,0.0,-1.0,-0.000365,20.0,16.1
17065,56.0,-55.0,-55.441,0.1599,0.05801,0.001454,-0.03838,0.0,-1.0,-0.000362,20.0,16.2
17170,56.0,-55.0,-55.54,0.1598,0.05756,0.001449,-0.03805,0.0,-1.0,-0.000359,20.0,16.3
