 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   2. 1.2023    Time:  10:36:27
 Units: L = cm   , T = days , M = mmol 


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

  38   -37.0000    -162.812 0.2064   0.7660E-02  0.4210E-03  0.1052E-01  0.0000E+00      -1   0.422E-03   20.00
  39   -38.0000    -160.479 0.2073   0.7939E-02  0.4287E-03  0.1027E-01  0.0000E+00      -1   0.411E-03   20.00
  40   -39.0000    -158.223 0.2082   0.8209E-02  0.4360E-03  0.1000E-01  0.0000E+00      -1   0.401E-03   20.00
  41   -40.0000    -156.040 0.2090   0.8470E-02  0.4432E-03  0.9726E-02  0.0000E+00      -1   0.390E-03   20.00
  42   -41.0000    -153.925 0.2099   0.8723E-02  0.4501E-03  0.9440E-02  0.0000E+00      -1   0.378E-03   20.00
  43   -42.0000    -151.876 0.2107   0.8991E-02  0.4570E-03  0.9089E-02  0.0000E+00      -1   0.364E-03   20.00
  44   -43.0000    -149.920 0.2117   0.9608E-02  0.4679E-03  0.8674E-02  0.0000E+00      -1   0.348E-03   20.00
  45   -44.0000    -148.065 0.2127   0.1019E-01  0.4781E-03  0.8254E-02  0.0000E+00      -1   0.331E-03   20.00
  46   -45.0000    -146.297 0.2137   0.1075E-01  0.4879E-03  0.7828E-02  0.0000E+00      -1   0.314E-03   20.00
  47   -46.0000    -144.606 0.2146   0.1128E-01  0.4973E-03  0.7395E-02  0.0000E+00      -1   0.296E-03   20.00
  48   -47.0000    -142.984 0.2154   0.1179E-01  0.5063E-03  0.6956E-02  0.0000E+00      -1   0.279E-03   20.00
  49   -48.0000    -141.425 0.2163   0.1229E-01  0.5149E-03  0.6509E-02  0.0000E+00      -1   0.261E-03   20.00
  50   -49.0000    -139.923 0.2171   0.1276E-01  0.5232E-03  0.6056E-02  0.0000E+00      -1   0.243E-03   20.00
  51   -50.0000    -138.474 0.2179   0.1322E-01  0.5313E-03  0.5595E-02  0.0000E+00      -1   0.224E-03   20.00
  52   -51.0000    -137.075 0.2186   0.1366E-01  0.5390E-03  0.5127E-02  0.0000E+00      -1   0.205E-03   20.00
  53   -52.0000    -135.722 0.2193   0.1408E-01  0.5465E-03  0.4651E-02  0.0000E+00      -1   0.186E-03   20.00
  54   -53.0000    -134.414 0.2200   0.1449E-01  0.5538E-03  0.4169E-02  0.0000E+00      -1   0.167E-03   20.00
  55   -54.0000    -133.147 0.2207   0.1489E-01  0.5608E-03  0.3680E-02  0.0000E+00      -1   0.147E-03   20.00
  56   -55.0000    -131.919 0.2214   0.1528E-01  0.5676E-03  0.3183E-02  0.0000E+00      -1   0.128E-03   20.00
  57   -56.0000    -130.729 0.2220   0.1566E-01  0.5742E-03  0.2680E-02  0.0000E+00      -1   0.107E-03   20.00
  58   -57.0000    -129.576 0.2226   0.1602E-01  0.5806E-03  0.2170E-02  0.0000E+00      -1   0.869E-04   20.00
  59   -58.0000    -128.458 0.2232   0.1637E-01  0.5868E-03  0.1653E-02  0.0000E+00      -1   0.662E-04   20.00
  60   -59.0000    -127.374 0.2238   0.1671E-01  0.5928E-03  0.1130E-02  0.0000E+00      -1   0.453E-04   20.00
  61   -60.0000    -126.323 0.2244   0.1704E-01  0.5986E-03  0.5997E-03  0.0000E+00      -1   0.240E-04   20.00
  62   -61.0000    -125.303 0.2249   0.1737E-01  0.6043E-03  0.6311E-04  0.0000E+00      -1   0.253E-05   20.00
  63   -62.0000    -124.315 0.2254   0.1768E-01  0.6097E-03 -0.4805E-03  0.0000E+00      -1  -0.193E-04   20.00
  64   -63.0000    -123.357 0.2260   0.1798E-01  0.6150E-03 -0.1032E-02  0.0000E+00      -1  -0.413E-04   20.00
  65   -64.0000    -122.430 0.2265   0.1827E-01  0.6202E-03 -0.1591E-02  0.0000E+00      -1  -0.637E-04   20.00
  66   -65.0000    -121.531 0.2269   0.1855E-01  0.6252E-03 -0.2159E-02  0.0000E+00      -1  -0.865E-04   20.00
  67   -66.0000    -120.662 0.2274   0.1883E-01  0.6300E-03 -0.2736E-02  0.0000E+00      -1  -0.110E-03   20.00
  68   -67.0000    -119.820 0.2280   0.1941E-01  0.6369E-03 -0.3423E-02  0.0000E+00      -1  -0.137E-03   20.00
  69   -68.0000    -119.014 0.2286   0.2006E-01  0.6443E-03 -0.4213E-02  0.0000E+00      -1  -0.169E-03   20.00
  70   -69.0000    -118.240 0.2291   0.2069E-01  0.6514E-03 -0.5000E-02  0.0000E+00      -1  -0.200E-03   20.00
  71   -70.0000    -117.497 0.2297   0.2129E-01  0.6582E-03 -0.5785E-02  0.0000E+00      -1  -0.232E-03   20.00
  72   -71.0000    -116.783 0.2302   0.2187E-01  0.6647E-03 -0.6569E-02  0.0000E+00      -1  -0.263E-03   20.00
  73   -72.0000    -116.097 0.2307   0.2243E-01  0.6710E-03 -0.7355E-02  0.0000E+00      -1  -0.295E-03   20.00
  74   -73.0000    -115.439 0.2312   0.2296E-01  0.6770E-03 -0.8142E-02  0.0000E+00      -1  -0.326E-03   20.00
  75   -74.0000    -114.806 0.2317   0.2348E-01  0.6828E-03 -0.8931E-02  0.0000E+00      -1  -0.358E-03   20.00
  76   -75.0000    -114.199 0.2321   0.2397E-01  0.6883E-03 -0.9722E-02  0.0000E+00      -1  -0.389E-03   20.00
  77   -76.0000    -113.617 0.2326   0.2444E-01  0.6937E-03 -0.1052E-01  0.0000E+00      -1  -0.421E-03   20.00
  78   -77.0000    -113.060 0.2330   0.2489E-01  0.6988E-03 -0.1131E-01  0.0000E+00      -1  -0.453E-03   20.00
  79   -78.0000    -112.526 0.2334   0.2533E-01  0.7036E-03 -0.1211E-01  0.0000E+00      -1  -0.485E-03   20.00
  80   -79.0000    -112.016 0.2337   0.2574E-01  0.7083E-03 -0.1291E-01  0.0000E+00      -1  -0.517E-03   20.00
  81   -80.0000    -111.529 0.2341   0.2614E-01  0.7128E-03 -0.1371E-01  0.0000E+00      -1  -0.549E-03   20.00
  82   -81.0000    -111.065 0.2344   0.2651E-01  0.7170E-03 -0.1452E-01  0.0000E+00      -1  -0.582E-03   20.00
  83   -82.0000    -110.624 0.2348   0.2687E-01  0.7210E-03 -0.1533E-01  0.0000E+00      -1  -0.614E-03   20.00
  84   -83.0000    -110.206 0.2351   0.2721E-01  0.7249E-03 -0.1614E-01  0.0000E+00      -1  -0.646E-03   20.00
  85   -84.0000    -109.810 0.2354   0.2753E-01  0.7285E-03 -0.1695E-01  0.0000E+00      -1  -0.679E-03   20.00
  86   -85.0000    -109.437 0.2356   0.2784E-01  0.7319E-03 -0.1776E-01  0.0000E+00      -1  -0.712E-03   20.00
  87   -86.0000    -109.086 0.2359   0.2812E-01  0.7351E-03 -0.1858E-01  0.0000E+00      -1  -0.744E-03   20.00
  88   -87.0000    -108.758 0.2361   0.2839E-01  0.7381E-03 -0.1939E-01  0.0000E+00      -1  -0.777E-03   20.00
  89   -88.0000    -108.453 0.2364   0.2863E-01  0.7409E-03 -0.2021E-01  0.0000E+00      -1  -0.810E-03   20.00
  90   -89.0000    -108.170 0.2366   0.2886E-01  0.7435E-03 -0.2103E-01  0.0000E+00      -1  -0.843E-03   20.00
  91   -90.0000    -107.910 0.2368   0.2907E-01  0.7459E-03 -0.2185E-01  0.0000E+00      -1  -0.875E-03   20.00
  92   -91.0000    -107.674 0.2369   0.2927E-01  0.7480E-03 -0.2267E-01  0.0000E+00      -1  -0.908E-03   20.00
  93   -92.0000    -107.460 0.2371   0.2944E-01  0.7500E-03 -0.2350E-01  0.0000E+00      -1  -0.941E-03   20.00
  94   -93.0000    -107.270 0.2372   0.2959E-01  0.7517E-03 -0.2432E-01  0.0000E+00      -1  -0.974E-03   20.00
  95   -94.0000    -107.104 0.2373   0.2973E-01  0.7532E-03 -0.2515E-01  0.0000E+00      -1  -0.101E-02   20.00
  96   -95.0000    -106.962 0.2375   0.2984E-01  0.7545E-03 -0.2597E-01  0.0000E+00      -1  -0.104E-02   20.00
  97   -96.0000    -106.845 0.2375   0.2994E-01  0.7556E-03 -0.2680E-01  0.0000E+00      -1  -0.107E-02   20.00
  98   -97.0000    -106.753 0.2376   0.3001E-01  0.7565E-03 -0.2763E-01  0.0000E+00      -1  -0.111E-02   20.00
  99   -98.0000    -106.686 0.2377   0.3007E-01  0.7571E-03 -0.2845E-01  0.0000E+00      -1  -0.114E-02   20.00
 100   -99.0000    -106.645 0.2377   0.3010E-01  0.7574E-03 -0.2928E-01  0.0000E+00      -1  -0.117E-02   20.00
 101  -100.0000    -106.632 0.2377   0.3011E-01  0.7576E-03 -0.2969E-01  0.0000E+00      -1  -0.119E-02   20.00
end


 Time:       22.2000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000 -100000.000 0.0816   0.2606E-11  0.2010E-07  0.1239E-01  0.0000E+00      -1   0.497E-03   20.00
   2    -1.0000   -3495.197 0.1016   0.2569E-06  0.3860E-05  0.1240E-01  0.0000E+00      -1   0.497E-03   20.00
   3    -2.0000   -1169.657 0.1215   0.1042E-04  0.2109E-04  0.1243E-01  0.0000E+00      -1   0.498E-03   20.00
   4    -3.0000    -742.833 0.1340   0.4802E-04  0.4252E-04  0.1246E-01  0.0000E+00      -1   0.499E-03   20.00
   5    -4.0000    -583.468 0.1420   0.1096E-03  0.6188E-04  0.1250E-01  0.0000E+00      -1   0.501E-03   20.00
   6    -5.0000    -495.906 0.1479   0.1797E-03  0.7851E-04  0.1254E-01  0.0000E+00      -1   0.503E-03   20.00
   7    -6.0000    -441.088 0.1529   0.2872E-03  0.9573E-04  0.1259E-01  0.0000E+00      -1   0.505E-03   20.00
   8    -7.0000    -401.896 0.1567   0.3737E-03  0.1091E-03  0.1265E-01  0.0000E+00      -1   0.507E-03   20.00
   9    -8.0000    -371.661 0.1601   0.4932E-03  0.1230E-03  0.1270E-01  0.0000E+00      -1   0.509E-03   20.00
  10    -9.0000    -348.104 0.1633   0.6360E-03  0.1373E-03  0.1276E-01  0.0000E+00      -1   0.511E-03   20.00
  11   -10.0000    -328.696 0.1660   0.7536E-03  0.1491E-03  0.1281E-01  0.0000E+00      -1   0.513E-03   20.00
  12   -11.0000    -311.749 0.1683   0.8563E-03  0.1594E-03  0.1286E-01  0.0000E+00      -1   0.515E-03   20.00
  13   -12.0000    -297.107 0.1708   0.1032E-02  0.1722E-03  0.1290E-01  0.0000E+00      -1   0.517E-03   20.00
  14   -13.0000    -284.710 0.1732   0.1237E-02  0.1856E-03  0.1295E-01  0.0000E+00      -1   0.519E-03   20.00
  15   -14.0000    -273.933 0.1753   0.1415E-02  0.1972E-03  0.1298E-01  0.0000E+00      -1   0.520E-03   20.00
  16   -15.0000    -264.243 0.1772   0.1575E-02  0.2076E-03  0.1300E-01  0.0000E+00      -1   0.521E-03   20.00
  17   -16.0000    -255.352 0.1789   0.1722E-02  0.2172E-03  0.1302E-01  0.0000E+00      -1   0.521E-03   20.00
  18   -17.0000    -247.081 0.1805   0.1859E-02  0.2261E-03  0.1302E-01  0.0000E+00      -1   0.522E-03   20.00
  19   -18.0000    -239.433 0.1822   0.2058E-02  0.2364E-03  0.1302E-01  0.0000E+00      -1   0.521E-03   20.00
  20   -19.0000    -232.551 0.1841   0.2366E-02  0.2494E-03  0.1300E-01  0.0000E+00      -1   0.521E-03   20.00
  21   -20.0000    -226.364 0.1858   0.2643E-02  0.2611E-03  0.1297E-01  0.0000E+00      -1   0.520E-03   20.00
  22   -21.0000    -220.686 0.1873   0.2897E-02  0.2718E-03  0.1294E-01  0.0000E+00      -1   0.518E-03   20.00
  23   -22.0000    -215.403 0.1888   0.3134E-02  0.2818E-03  0.1289E-01  0.0000E+00      -1   0.516E-03   20.00
  24   -23.0000    -210.439 0.1901   0.3356E-02  0.2912E-03  0.1283E-01  0.0000E+00      -1   0.514E-03   20.00
  25   -24.0000    -205.742 0.1914   0.3566E-02  0.3000E-03  0.1276E-01  0.0000E+00      -1   0.511E-03   20.00
  26   -25.0000    -201.272 0.1927   0.3766E-02  0.3085E-03  0.1268E-01  0.0000E+00      -1   0.508E-03   20.00
  27   -26.0000    -197.000 0.1938   0.3957E-02  0.3165E-03  0.1259E-01  0.0000E+00      -1   0.504E-03   20.00
  28   -27.0000    -192.903 0.1950   0.4140E-02  0.3243E-03  0.1248E-01  0.0000E+00      -1   0.500E-03   20.00
  29   -28.0000    -189.033 0.1963   0.4520E-02  0.3354E-03  0.1235E-01  0.0000E+00      -1   0.495E-03   20.00
  30   -29.0000    -185.443 0.1977   0.4950E-02  0.3471E-03  0.1218E-01  0.0000E+00      -1   0.488E-03   20.00
  31   -30.0000    -182.095 0.1990   0.5351E-02  0.3580E-03  0.1200E-01  0.0000E+00      -1   0.481E-03   20.00
  32   -31.0000    -178.945 0.2002   0.5728E-02  0.3683E-03  0.1182E-01  0.0000E+00      -1   0.473E-03   20.00
  33   -32.0000    -175.960 0.2014   0.6085E-02  0.3781E-03  0.1162E-01  0.0000E+00      -1   0.466E-03   20.00
  34   -33.0000    -173.119 0.2025   0.6426E-02  0.3874E-03  0.1142E-01  0.0000E+00      -1   0.457E-03   20.00
  35   -34.0000    -170.402 0.2035   0.6751E-02  0.3962E-03  0.1120E-01  0.0000E+00      -1   0.449E-03   20.00
  36   -35.0000    -167.797 0.2045   0.7063E-02  0.4047E-03  0.1097E-01  0.0000E+00      -1   0.440E-03   20.00
  37   -36.0000    -165.291 0.2055   0.7363E-02  0.4129E-03  0.1074E-01  0.0000E+00      -1   0.430E-03   20.00
  38   -37.0000    -162.877 0.2064   0.7652E-02  0.4208E-03  0.1049E-01  0.0000E+00      -1   0.420E-03   20.00
  39   -38.0000    -160.546 0.2073   0.7931E-02  0.4284E-03  0.1024E-01  0.0000E+00      -1   0.410E-03   20.00
  40   -39.0000    -158.293 0.2082   0.8200E-02  0.4358E-03  0.9970E-02  0.0000E+00      -1   0.399E-03   20.00
  41   -40.0000    -156.113 0.2090   0.8461E-02  0.4429E-03  0.9694E-02  0.0000E+00      -1   0.388E-03   20.00
  42   -41.0000    -154.000 0.2098   0.8714E-02  0.4498E-03  0.9409E-02  0.0000E+00      -1   0.377E-03   20.00
  43   -42.0000    -151.953 0.2106   0.8967E-02  0.4566E-03  0.9058E-02  0.0000E+00      -1   0.363E-03   20.00
  44   -43.0000    -149.998 0.2117   0.9583E-02  0.4674E-03  0.8643E-02  0.0000E+00      -1   0.346E-03   20.00
  45   -44.0000    -148.144 0.2127   0.1017E-01  0.4777E-03  0.8223E-02  0.0000E+00      -1   0.329E-03   20.00
  46   -45.0000    -146.377 0.2136   0.1072E-01  0.4875E-03  0.7797E-02  0.0000E+00      -1   0.312E-03   20.00
  47   -46.0000    -144.687 0.2145   0.1126E-01  0.4968E-03  0.7364E-02  0.0000E+00      -1   0.295E-03   20.00
  48   -47.0000    -143.067 0.2154   0.1177E-01  0.5058E-03  0.6925E-02  0.0000E+00      -1   0.277E-03   20.00
  49   -48.0000    -141.509 0.2162   0.1226E-01  0.5145E-03  0.6479E-02  0.0000E+00      -1   0.260E-03   20.00
  50   -49.0000    -140.008 0.2170   0.1273E-01  0.5228E-03  0.6026E-02  0.0000E+00      -1   0.241E-03   20.00
  51   -50.0000    -138.561 0.2178   0.1319E-01  0.5308E-03  0.5566E-02  0.0000E+00      -1   0.223E-03   20.00
  52   -51.0000    -137.163 0.2186   0.1363E-01  0.5385E-03  0.5098E-02  0.0000E+00      -1   0.204E-03   20.00
  53   -52.0000    -135.812 0.2193   0.1405E-01  0.5460E-03  0.4623E-02  0.0000E+00      -1   0.185E-03   20.00
  54   -53.0000    -134.504 0.2200   0.1447E-01  0.5533E-03  0.4142E-02  0.0000E+00      -1   0.166E-03   20.00
  55   -54.0000    -133.238 0.2207   0.1487E-01  0.5603E-03  0.3653E-02  0.0000E+00      -1   0.146E-03   20.00
  56   -55.0000    -132.012 0.2213   0.1525E-01  0.5671E-03  0.3157E-02  0.0000E+00      -1   0.126E-03   20.00
  57   -56.0000    -130.824 0.2220   0.1563E-01  0.5737E-03  0.2655E-02  0.0000E+00      -1   0.106E-03   20.00
  58   -57.0000    -129.672 0.2226   0.1599E-01  0.5801E-03  0.2145E-02  0.0000E+00      -1   0.860E-04   20.00
  59   -58.0000    -128.555 0.2232   0.1634E-01  0.5862E-03  0.1629E-02  0.0000E+00      -1   0.653E-04   20.00
  60   -59.0000    -127.472 0.2238   0.1668E-01  0.5922E-03  0.1107E-02  0.0000E+00      -1   0.443E-04   20.00
  61   -60.0000    -126.422 0.2243   0.1701E-01  0.5981E-03  0.5771E-03  0.0000E+00      -1   0.231E-04   20.00
  62   -61.0000    -125.404 0.2249   0.1733E-01  0.6037E-03  0.4091E-04  0.0000E+00      -1   0.164E-05   20.00
  63   -62.0000    -124.417 0.2254   0.1765E-01  0.6092E-03 -0.5022E-03  0.0000E+00      -1  -0.201E-04   20.00
  64   -63.0000    -123.460 0.2259   0.1795E-01  0.6145E-03 -0.1052E-02  0.0000E+00      -1  -0.422E-04   20.00
  65   -64.0000    -122.534 0.2264   0.1824E-01  0.6196E-03 -0.1609E-02  0.0000E+00      -1  -0.645E-04   20.00
  66   -65.0000    -121.637 0.2269   0.1852E-01  0.6246E-03 -0.2171E-02  0.0000E+00      -1  -0.870E-04   20.00
  67   -66.0000    -120.768 0.2274   0.1880E-01  0.6294E-03 -0.2738E-02  0.0000E+00      -1  -0.110E-03   20.00
  68   -67.0000    -119.927 0.2279   0.1932E-01  0.6359E-03 -0.3413E-02  0.0000E+00      -1  -0.137E-03   20.00
  69   -68.0000    -119.120 0.2285   0.1998E-01  0.6433E-03 -0.4195E-02  0.0000E+00      -1  -0.168E-03   20.00
  70   -69.0000    -118.346 0.2291   0.2060E-01  0.6504E-03 -0.4979E-02  0.0000E+00      -1  -0.199E-03   20.00
  71   -70.0000    -117.603 0.2296   0.2121E-01  0.6572E-03 -0.5762E-02  0.0000E+00      -1  -0.231E-03   20.00
  72   -71.0000    -116.890 0.2301   0.2179E-01  0.6637E-03 -0.6546E-02  0.0000E+00      -1  -0.262E-03   20.00
  73   -72.0000    -116.204 0.2306   0.2234E-01  0.6700E-03 -0.7330E-02  0.0000E+00      -1  -0.294E-03   20.00
  74   -73.0000    -115.546 0.2311   0.2288E-01  0.6760E-03 -0.8116E-02  0.0000E+00      -1  -0.325E-03   20.00
  75   -74.0000    -114.913 0.2316   0.2339E-01  0.6818E-03 -0.8904E-02  0.0000E+00      -1  -0.357E-03   20.00
  76   -75.0000    -114.307 0.2320   0.2388E-01  0.6873E-03 -0.9693E-02  0.0000E+00      -1  -0.388E-03   20.00
  77   -76.0000    -113.725 0.2325   0.2435E-01  0.6927E-03 -0.1049E-01  0.0000E+00      -1  -0.420E-03   20.00
  78   -77.0000    -113.168 0.2329   0.2481E-01  0.6978E-03 -0.1128E-01  0.0000E+00      -1  -0.452E-03   20.00
  79   -78.0000    -112.634 0.2333   0.2524E-01  0.7026E-03 -0.1208E-01  0.0000E+00      -1  -0.484E-03   20.00
  80   -79.0000    -112.125 0.2337   0.2565E-01  0.7073E-03 -0.1287E-01  0.0000E+00      -1  -0.516E-03   20.00
  81   -80.0000    -111.638 0.2340   0.2605E-01  0.7118E-03 -0.1367E-01  0.0000E+00      -1  -0.548E-03   20.00
  82   -81.0000    -111.174 0.2343   0.2643E-01  0.7160E-03 -0.1448E-01  0.0000E+00      -1  -0.580E-03   20.00
  83   -82.0000    -110.734 0.2347   0.2678E-01  0.7200E-03 -0.1528E-01  0.0000E+00      -1  -0.612E-03   20.00
  84   -83.0000    -110.316 0.2350   0.2712E-01  0.7239E-03 -0.1609E-01  0.0000E+00      -1  -0.645E-03   20.00
  85   -84.0000    -109.920 0.2353   0.2744E-01  0.7275E-03 -0.1690E-01  0.0000E+00      -1  -0.677E-03   20.00
  86   -85.0000    -109.547 0.2355   0.2775E-01  0.7309E-03 -0.1771E-01  0.0000E+00      -1  -0.710E-03   20.00
  87   -86.0000    -109.197 0.2358   0.2803E-01  0.7341E-03 -0.1852E-01  0.0000E+00      -1  -0.742E-03   20.00
  88   -87.0000    -108.869 0.2360   0.2830E-01  0.7371E-03 -0.1934E-01  0.0000E+00      -1  -0.775E-03   20.00
  89   -88.0000    -108.564 0.2363   0.2854E-01  0.7399E-03 -0.2015E-01  0.0000E+00      -1  -0.807E-03   20.00
  90   -89.0000    -108.281 0.2365   0.2877E-01  0.7425E-03 -0.2097E-01  0.0000E+00      -1  -0.840E-03   20.00
  91   -90.0000    -108.022 0.2367   0.2898E-01  0.7448E-03 -0.2179E-01  0.0000E+00      -1  -0.873E-03   20.00
  92   -91.0000    -107.785 0.2368   0.2918E-01  0.7470E-03 -0.2261E-01  0.0000E+00      -1  -0.906E-03   20.00
  93   -92.0000    -107.572 0.2370   0.2935E-01  0.7490E-03 -0.2343E-01  0.0000E+00      -1  -0.939E-03   20.00
  94   -93.0000    -107.382 0.2371   0.2950E-01  0.7507E-03 -0.2425E-01  0.0000E+00      -1  -0.972E-03   20.00
  95   -94.0000    -107.216 0.2373   0.2964E-01  0.7522E-03 -0.2507E-01  0.0000E+00      -1  -0.100E-02   20.00
  96   -95.0000    -107.074 0.2374   0.2975E-01  0.7535E-03 -0.2590E-01  0.0000E+00      -1  -0.104E-02   20.00
  97   -96.0000    -106.957 0.2375   0.2985E-01  0.7546E-03 -0.2672E-01  0.0000E+00      -1  -0.107E-02   20.00
  98   -97.0000    -106.864 0.2375   0.2992E-01  0.7554E-03 -0.2754E-01  0.0000E+00      -1  -0.110E-02   20.00
  99   -98.0000    -106.798 0.2376   0.2998E-01  0.7560E-03 -0.2837E-01  0.0000E+00      -1  -0.114E-02   20.00
 100   -99.0000    -106.757 0.2376   0.3001E-01  0.7564E-03 -0.2919E-01  0.0000E+00      -1  -0.117E-02   20.00
 101  -100.0000    -106.744 0.2376   0.3002E-01  0.7565E-03 -0.2960E-01  0.0000E+00      -1  -0.119E-02   20.00
end


 Time:       22.3000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000 -100000.000 0.0816   0.2606E-11  0.2010E-07  0.1240E-01  0.0000E+00      -1   0.497E-03   20.00
   2    -1.0000   -3494.773 0.1016   0.2570E-06  0.3861E-05  0.1241E-01  0.0000E+00      -1   0.497E-03   20.00
   3    -2.0000   -1169.518 0.1215   0.1043E-04  0.2110E-04  0.1243E-01  0.0000E+00      -1   0.498E-03   20.00
   4    -3.0000    -742.750 0.1340   0.4804E-04  0.4252E-04  0.1247E-01  0.0000E+00      -1   0.499E-03   20.00
   5    -4.0000    -583.405 0.1420   0.1097E-03  0.6189E-04  0.1251E-01  0.0000E+00      -1   0.501E-03   20.00
   6    -5.0000    -495.844 0.1479   0.1798E-03  0.7852E-04  0.1255E-01  0.0000E+00      -1   0.503E-03   20.00
   7    -6.0000    -441.030 0.1529   0.2873E-03  0.9574E-04  0.1260E-01  0.0000E+00      -1   0.505E-03   20.00
   8    -7.0000    -401.843 0.1567   0.3739E-03  0.1091E-03  0.1265E-01  0.0000E+00      -1   0.507E-03   20.00
   9    -8.0000    -371.616 0.1601   0.4935E-03  0.1231E-03  0.1271E-01  0.0000E+00      -1   0.509E-03   20.00
  10    -9.0000    -348.066 0.1633   0.6362E-03  0.1374E-03  0.1276E-01  0.0000E+00      -1   0.511E-03   20.00
  11   -10.0000    -328.662 0.1660   0.7538E-03  0.1492E-03  0.1281E-01  0.0000E+00      -1   0.513E-03   20.00
  12   -11.0000    -311.719 0.1683   0.8565E-03  0.1594E-03  0.1286E-01  0.0000E+00      -1   0.515E-03   20.00
  13   -12.0000    -297.083 0.1708   0.1032E-02  0.1722E-03  0.1290E-01  0.0000E+00      -1   0.517E-03   20.00
  14   -13.0000    -284.692 0.1732   0.1237E-02  0.1856E-03  0.1294E-01  0.0000E+00      -1   0.519E-03   20.00
  15   -14.0000    -273.919 0.1753   0.1415E-02  0.1972E-03  0.1297E-01  0.0000E+00      -1   0.520E-03   20.00
  16   -15.0000    -264.234 0.1772   0.1575E-02  0.2076E-03  0.1299E-01  0.0000E+00      -1   0.521E-03   20.00
  17   -16.0000    -255.348 0.1789   0.1722E-02  0.2172E-03  0.1301E-01  0.0000E+00      -1   0.521E-03   20.00
  18   -17.0000    -247.081 0.1805   0.1859E-02  0.2261E-03  0.1301E-01  0.0000E+00      -1   0.521E-03   20.00
  19   -18.0000    -239.437 0.1822   0.2058E-02  0.2364E-03  0.1301E-01  0.0000E+00      -1   0.521E-03   20.00
  20   -19.0000    -232.559 0.1841   0.2366E-02  0.2494E-03  0.1299E-01  0.0000E+00      -1   0.520E-03   20.00
  21   -20.0000    -226.376 0.1858   0.2643E-02  0.2611E-03  0.1296E-01  0.0000E+00      -1   0.519E-03   20.00
  22   -21.0000    -220.702 0.1873   0.2896E-02  0.2718E-03  0.1292E-01  0.0000E+00      -1   0.518E-03   20.00
  23   -22.0000    -215.423 0.1888   0.3133E-02  0.2817E-03  0.1287E-01  0.0000E+00      -1   0.516E-03   20.00
  24   -23.0000    -210.463 0.1901   0.3355E-02  0.2911E-03  0.1281E-01  0.0000E+00      -1   0.513E-03   20.00
  25   -24.0000    -205.770 0.1914   0.3565E-02  0.3000E-03  0.1274E-01  0.0000E+00      -1   0.510E-03   20.00
  26   -25.0000    -201.303 0.1927   0.3765E-02  0.3084E-03  0.1266E-01  0.0000E+00      -1   0.507E-03   20.00
  27   -26.0000    -197.036 0.1938   0.3956E-02  0.3165E-03  0.1257E-01  0.0000E+00      -1   0.503E-03   20.00
  28   -27.0000    -192.943 0.1949   0.4139E-02  0.3242E-03  0.1246E-01  0.0000E+00      -1   0.499E-03   20.00
  29   -28.0000    -189.076 0.1963   0.4515E-02  0.3352E-03  0.1232E-01  0.0000E+00      -1   0.494E-03   20.00
  30   -29.0000    -185.488 0.1977   0.4945E-02  0.3470E-03  0.1215E-01  0.0000E+00      -1   0.487E-03   20.00
  31   -30.0000    -182.142 0.1990   0.5345E-02  0.3579E-03  0.1198E-01  0.0000E+00      -1   0.480E-03   20.00
  32   -31.0000    -178.995 0.2002   0.5722E-02  0.3682E-03  0.1179E-01  0.0000E+00      -1   0.472E-03   20.00
  33   -32.0000    -176.013 0.2013   0.6079E-02  0.3779E-03  0.1159E-01  0.0000E+00      -1   0.464E-03   20.00
  34   -33.0000    -173.174 0.2024   0.6419E-02  0.3872E-03  0.1139E-01  0.0000E+00      -1   0.456E-03   20.00
  35   -34.0000    -170.460 0.2035   0.6744E-02  0.3961E-03  0.1117E-01  0.0000E+00      -1   0.448E-03   20.00
  36   -35.0000    -167.857 0.2045   0.7056E-02  0.4046E-03  0.1094E-01  0.0000E+00      -1   0.438E-03   20.00
  37   -36.0000    -165.354 0.2055   0.7355E-02  0.4127E-03  0.1071E-01  0.0000E+00      -1   0.429E-03   20.00
  38   -37.0000    -162.942 0.2064   0.7644E-02  0.4206E-03  0.1046E-01  0.0000E+00      -1   0.419E-03   20.00
  39   -38.0000    -160.614 0.2073   0.7923E-02  0.4282E-03  0.1020E-01  0.0000E+00      -1   0.409E-03   20.00
  40   -39.0000    -158.364 0.2081   0.8192E-02  0.4356E-03  0.9936E-02  0.0000E+00      -1   0.398E-03   20.00
  41   -40.0000    -156.187 0.2090   0.8453E-02  0.4427E-03  0.9656E-02  0.0000E+00      -1   0.387E-03   20.00
